arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
constructed,eval,12,final,samecls_diffcont,c000,0.12491035461425781,6.252694129943848,0.13160543143749237,0.605941653251648,0.605941653251648,0.605941653251648,0,p00189,79,1,0,0
constructed_min,eval,12,final,samecls_diffcont,c000,0.12493515014648438,4.288597106933594,0.0904666930437088,0.416371613740921,0.416371613740921,0.416371613740921,0,p00189,79,1,0,0
constructed,eval,12,final,othercls_diffcont,c000,-0.0001068115234375,6.247090816497803,0.13097062706947327,1.1519867181777954,1.1519867181777954,1.1519867181777954,0,p00289,79,1,0,0
constructed_min,eval,12,final,othercls_diffcont,c000,-5.14984130859375e-05,4.292977333068848,0.08922555297613144,0.791585385799408,0.791585385799408,0.791585385799408,0,p00289,79,1,0,0
unmatched,eval,12,readout,samecls_samecont,c000,-0.8750667572021484,6.279076099395752,0.11321814358234406,1.0,1.0,1.0,0,p00188,109,46,0,0
unmatched,eval,12,readout,othercls_samecont,c000,-1.6250534057617188,7.752927780151367,0.13813470304012299,1.0,1.0,1.0,0,p00117,108,46,0,0
unmatched,eval,12,readout,samecls_diffcont,c000,0.24990463256835938,8.557268142700195,0.15384911000728607,1.0,1.0,1.0,0,p00189,79,46,0,0
unmatched,eval,12,readout,othercls_diffcont,c000,-0.6243381500244141,9.680685043334961,0.1733790934085846,1.0,1.0,1.0,0,p00289,79,46,0,0
selected,eval,12,readout,samecls_samecont,c000,-1.125030517578125,7.5771164894104,0.13601145148277283,1.0,1.0,1.0,0,p00755,109,46,0,3
selected,eval,12,readout,othercls_samecont,c000,-2.3748817443847656,6.743551731109619,0.12107030302286148,1.0,1.0,1.0,0,p00468,109,46,0,4
selected,eval,12,readout,samecls_diffcont,c000,-0.7498588562011719,9.051225662231445,0.16223466396331787,1.0,1.0,1.0,0,p01014,79,46,0,5
selected,eval,12,readout,othercls_diffcont,c000,-1.8748588562011719,9.880697250366211,0.17708981037139893,1.0,1.0,1.0,0,p00724,79,46,0,5
constructed,eval,12,readout,samecls_samecont,c000,-0.8750362396240234,8.069308280944824,0.1449279636144638,1.354093313217163,0.9550755023956299,2.096796751022339,0,p00188,109,46,0,0
constructed_min,eval,12,readout,samecls_samecont,c000,-1.000030517578125,6.11388635635376,0.110319584608078,0.9875418543815613,0.7628302574157715,1.0,0,p00188,109,46,0,0
constructed,eval,12,readout,othercls_samecont,c000,-1.5000362396240234,8.068238258361816,0.14381735026836395,1.0649477243423462,0.8376595377922058,1.355147361755371,0,p00117,108,46,0,0
constructed_min,eval,12,readout,othercls_samecont,c000,-0.6250019073486328,6.114508628845215,0.10979970544576645,0.7906214594841003,0.47233009338378906,1.0,0,p00117,108,46,0,0
constructed,eval,12,readout,samecls_diffcont,c000,0.3749866485595703,8.068087577819824,0.14498338103294373,0.9311866760253906,0.605941653251648,1.321860671043396,0,p00189,79,46,0,0
constructed_min,eval,12,readout,samecls_diffcont,c000,-2.86102294921875e-05,6.114416599273682,0.11019804328680038,0.69794100522995,0.416371613740921,1.0,0,p00189,79,46,0,0
constructed,eval,12,readout,othercls_diffcont,c000,-0.12486457824707031,8.069171905517578,0.14466740190982819,0.8474593162536621,0.5652023553848267,1.1837903261184692,0,p00289,79,46,0,0
constructed_min,eval,12,readout,othercls_diffcont,c000,-0.3749217987060547,6.114795207977295,0.10982198268175125,0.640209972858429,0.26955515146255493,0.978376567363739,0,p00289,79,46,0,0
unmatched,eval,12,task,samecls_samecont,c000,-0.6250419616699219,7.8023681640625,0.14655327796936035,1.0,1.0,1.0,0,p00188,109,79,46,0
unmatched,eval,12,task,othercls_samecont,c000,-0.7498683929443359,9.814262390136719,0.17708353698253632,1.0,1.0,1.0,0,p00117,108,79,46,0
unmatched,eval,12,task,samecls_diffcont,c000,-4.1961669921875e-05,11.581155776977539,0.21618860960006714,1.0,1.0,1.0,0,p00189,79,79,46,0
unmatched,eval,12,task,othercls_diffcont,c000,-0.75,12.010517120361328,0.22065599262714386,1.0,1.0,1.0,0,p00289,79,79,46,0
selected,eval,12,task,samecls_samecont,c000,-0.1250133514404297,9.663087844848633,0.17739397287368774,1.0,1.0,1.0,0,p00755,109,79,46,3
selected,eval,12,task,othercls_samecont,c000,-0.3750782012939453,8.145313262939453,0.15042319893836975,1.0,1.0,1.0,0,p00468,109,79,46,4
selected,eval,12,task,samecls_diffcont,c000,-0.5000572204589844,11.326258659362793,0.20856446027755737,1.0,1.0,1.0,0,p00659,79,79,46,2
selected,eval,12,task,othercls_diffcont,c000,-1.2500171661376953,12.839373588562012,0.23817178606987,1.0,1.0,1.0,0,p00691,79,79,46,4
constructed,eval,12,task,samecls_samecont,c000,-0.7499465942382812,10.302364349365234,0.1910511553287506,1.388777256011963,0.7706204056739807,1.9734071493148804,0,p00188,109,79,46,0
constructed_min,eval,12,task,samecls_samecont,c000,-0.8750419616699219,7.1132493019104,0.13234728574752808,0.9730827808380127,0.4533989429473877,1.0,0,p00188,109,79,46,0
constructed,eval,12,task,othercls_samecont,c000,-0.6250267028808594,10.30143928527832,0.18557779490947723,1.0420187711715698,0.8268967866897583,1.792019248008728,0,p00117,108,79,46,0
constructed_min,eval,12,task,othercls_samecont,c000,-0.7499198913574219,7.113087177276611,0.13019590079784393,0.7239956855773926,0.5311061143875122,1.0,0,p00117,108,79,46,0
constructed,eval,12,task,samecls_diffcont,c000,-0.2498798370361328,10.302828788757324,0.19308464229106903,0.9032567143440247,0.7299501895904541,1.1189172267913818,0,p00189,79,79,46,0
constructed_min,eval,12,task,samecls_diffcont,c000,-0.2499675750732422,7.1124982833862305,0.13259968161582947,0.6502279043197632,0.37952470779418945,1.0,0,p00189,79,79,46,0
constructed,eval,12,task,othercls_diffcont,c000,-0.499969482421875,10.30396556854248,0.19081294536590576,0.8905586004257202,0.6249836087226868,1.0295894145965576,0,p00289,79,79,46,0
constructed_min,eval,12,task,othercls_diffcont,c000,-0.5000495910644531,7.113942623138428,0.13219736516475677,0.6419388055801392,0.31670284271240234,0.8932894468307495,0,p00289,79,79,46,0
unmatched,eval,26,final,samecls_samecont,c000,-1.3750438690185547,52.435951232910156,0.1459796130657196,1.0,1.0,1.0,0,p00188,109,1,0,0
unmatched,eval,26,final,othercls_samecont,c000,-3.750028610229492,85.71025848388672,0.23984813690185547,1.0,1.0,1.0,0,p00117,108,1,0,0
unmatched,eval,26,final,samecls_diffcont,c000,-0.1250782012939453,53.8956184387207,0.14827024936676025,1.0,1.0,1.0,0,p00189,79,1,0,0
unmatched,eval,26,final,othercls_diffcont,c000,-1.8747730255126953,67.68136596679688,0.1881726235151291,1.0,1.0,1.0,0,p00289,79,1,0,0
selected,eval,26,final,samecls_samecont,c000,-4.874000549316406,96.71668243408203,0.26978394389152527,1.0,1.0,1.0,0,p01203,109,1,0,5
selected,eval,26,final,othercls_samecont,c000,-3.750028610229492,85.71025848388672,0.23984813690185547,1.0,1.0,1.0,0,p00117,108,1,0,0
selected,eval,26,final,samecls_diffcont,c000,-0.7495536804199219,56.70701217651367,0.15677955746650696,1.0,1.0,1.0,0,p01014,79,1,0,5
selected,eval,26,final,othercls_diffcont,c000,-1.8747730255126953,67.68136596679688,0.1881726235151291,1.0,1.0,1.0,0,p00289,79,1,0,0
constructed,eval,26,final,samecls_samecont,c000,-1.6250438690185547,64.93724822998047,0.18115124106407166,1.2382878065109253,1.2382878065109253,1.2382878065109253,0,p00188,109,1,0,0
constructed_min,eval,26,final,samecls_samecont,c000,-1.3750438690185547,52.435951232910156,0.1459796130657196,1.0,1.0,1.0,0,p00188,109,1,0,0
constructed,eval,26,final,othercls_samecont,c000,-3.1249961853027344,64.97679138183594,0.1809142827987671,0.7575616240501404,0.7575616240501404,0.7575616240501404,0,p00117,108,1,0,0
constructed_min,eval,26,final,othercls_samecont,c000,-2.500009536743164,52.423736572265625,0.14541281759738922,0.6117815375328064,0.6117815375328064,0.6117815375328064,0,p00117,108,1,0,0
constructed,eval,26,final,samecls_diffcont,c000,-0.1250896453857422,64.92949676513672,0.17791447043418884,1.2047510147094727,1.2047510147094727,1.2047510147094727,0,p00189,79,1,0,0
constructed_min,eval,26,final,samecls_diffcont,c000,-0.12511062622070312,52.453651428222656,0.144332617521286,0.9729167819023132,0.9729167819023132,0.9729167819023132,0,p00189,79,1,0,0
constructed,eval,26,final,othercls_diffcont,c000,-1.999765396118164,64.95390319824219,0.180352121591568,0.9593600630760193,0.9593600630760193,0.9593600630760193,0,p00289,79,1,0,0
constructed_min,eval,26,final,othercls_diffcont,c000,-1.6248741149902344,52.493770599365234,0.14490552246570587,0.7747472524642944,0.7747472524642944,0.7747472524642944,0,p00289,79,1,0,0
unmatched,eval,26,readout,samecls_samecont,c000,-1.1250457763671875,85.04240417480469,0.23197972774505615,1.0,1.0,1.0,0,p00188,109,46,0,0
unmatched,eval,26,readout,othercls_samecont,c000,-3.375072479248047,95.46126556396484,0.2595980763435364,1.0,1.0,1.0,0,p00117,108,46,0,0
unmatched,eval,26,readout,samecls_diffcont,c000,0.4998931884765625,86.94832611083984,0.23682524263858795,1.0,1.0,1.0,0,p00189,79,46,0,0
unmatched,eval,26,readout,othercls_diffcont,c000,-1.7498435974121094,110.4604721069336,0.3022237718105316,1.0,1.0,1.0,0,p00289,79,46,0,0
selected,eval,26,readout,samecls_samecont,c000,-4.749177932739258,106.07052612304688,0.290488064289093,1.0,1.0,1.0,0,p01203,109,46,0,5
selected,eval,26,readout,othercls_samecont,c000,-1.7499961853027344,97.59817504882812,0.2659240663051605,1.0,1.0,1.0,0,p00174,108,46,0,1
selected,eval,26,readout,samecls_diffcont,c000,-0.7500991821289062,102.02128601074219,0.2774260342121124,1.0,1.0,1.0,0,p00754,79,46,0,3
selected,eval,26,readout,othercls_diffcont,c000,-1.7498435974121094,110.4604721069336,0.3022237718105316,1.0,1.0,1.0,0,p00289,79,46,0,0
constructed,eval,26,readout,samecls_samecont,c000,-1.2500762939453125,94.4755630493164,0.2574174404144287,1.1618119478225708,0.8404914736747742,1.6388349533081055,0,p00188,109,46,0,0
constructed_min,eval,26,readout,samecls_samecont,c000,-1.1250553131103516,79.82955932617188,0.21795311570167542,0.9580389857292175,0.6640365719795227,1.0,0,p00188,109,46,0,0
constructed,eval,26,readout,othercls_samecont,c000,-2.7500553131103516,94.46527099609375,0.25711745023727417,0.9954038858413696,0.7463377118110657,1.2788492441177368,0,p00117,108,46,0,0
constructed_min,eval,26,readout,othercls_samecont,c000,-2.12506103515625,79.8235855102539,0.21770375967025757,0.831489622592926,0.4554075002670288,1.0,0,p00117,108,46,0,0
constructed,eval,26,readout,samecls_diffcont,c000,0.4998893737792969,94.46195983886719,0.2566635012626648,1.0885261297225952,0.7876264452934265,1.3907170295715332,0,p00189,79,46,0,0
constructed_min,eval,26,readout,samecls_diffcont,c000,0.24988365173339844,79.83564758300781,0.21762795746326447,0.905390202999115,0.6611189842224121,1.0,0,p00189,79,46,0,0
constructed,eval,26,readout,othercls_diffcont,c000,-1.7498016357421875,94.49284362792969,0.25916218757629395,0.8597481846809387,0.6383821964263916,1.0064327716827393,0,p00289,79,46,0,0
constructed_min,eval,26,readout,othercls_diffcont,c000,-1.374969482421875,79.8312759399414,0.21900808811187744,0.7208921909332275,0.4315600097179413,0.9618040323257446,0,p00289,79,46,0,0
unmatched,eval,26,task,samecls_samecont,c000,-0.2499980926513672,81.30645751953125,0.2322094738483429,1.0,1.0,1.0,0,p00188,109,79,46,0
unmatched,eval,26,task,othercls_samecont,c000,-0.24998092651367188,91.31391906738281,0.25667473673820496,1.0,1.0,1.0,0,p00117,108,79,46,0
unmatched,eval,26,task,samecls_diffcont,c000,-0.125,114.04389953613281,0.320583701133728,1.0,1.0,1.0,0,p00189,79,79,46,0
unmatched,eval,26,task,othercls_diffcont,c000,-0.24998092651367188,124.29356384277344,0.3513706922531128,1.0,1.0,1.0,0,p00289,79,79,46,0
selected,eval,26,task,samecls_samecont,c000,-0.1250152587890625,88.5877456665039,0.2487328052520752,1.0,1.0,1.0,0,p00755,109,79,46,3
selected,eval,26,task,othercls_samecont,c000,-1.71661376953125e-05,95.18751525878906,0.26872751116752625,1.0,1.0,1.0,0,p00174,108,79,46,1
selected,eval,26,task,samecls_diffcont,c000,0.0,129.36476135253906,0.36581307649612427,1.0,1.0,1.0,0,p00217,79,79,46,1
selected,eval,26,task,othercls_diffcont,c000,-1.71661376953125e-05,122.68697357177734,0.34379997849464417,1.0,1.0,1.0,0,p00589,79,79,46,2
constructed,eval,26,task,samecls_samecont,c000,-0.2499980926513672,102.72635650634766,0.287841796875,1.3744021654129028,0.8987520337104797,3.075319766998291,0,p00188,109,79,46,0
constructed_min,eval,26,task,samecls_samecont,c000,-0.12499809265136719,76.0199203491211,0.2156008929014206,0.971822202205658,0.3490368127822876,1.0,0,p00188,109,79,46,0
constructed,eval,26,task,othercls_samecont,c000,-0.125,102.73113250732422,0.28499850630760193,1.1972004175186157,0.8445661664009094,2.574949026107788,0,p00117,108,79,46,0
constructed_min,eval,26,task,othercls_samecont,c000,-0.24998092651367188,76.00260162353516,0.21557670831680298,0.838482141494751,0.589177131652832,1.0,0,p00117,108,79,46,0
constructed,eval,26,task,samecls_diffcont,c000,-0.125,102.73248291015625,0.2903638184070587,0.901512086391449,0.6155330538749695,1.1471400260925293,0,p00189,79,79,46,0
constructed_min,eval,26,task,samecls_diffcont,c000,0.0,76.01643371582031,0.2163924127817154,0.6807950735092163,0.20015253126621246,1.0,0,p00189,79,79,46,0
constructed,eval,26,task,othercls_diffcont,c000,-0.25,102.75068664550781,0.2928524315357208,0.8440418243408203,0.6069950461387634,1.0587223768234253,0,p00289,79,79,46,0
constructed_min,eval,26,task,othercls_diffcont,c000,-0.1250133514404297,76.03067016601562,0.21797530353069305,0.6373752355575562,0.19737623631954193,1.0,0,p00289,79,79,46,0
unmatched,eval,12,final,samecls_samecont,c002,1.0000076293945312,10.323054313659668,0.21441419422626495,1.0,1.0,1.0,0,p00217,102,1,0,0
unmatched,eval,12,final,othercls_samecont,c002,0.1250762939453125,9.90743637084961,0.20531505346298218,1.0,1.0,1.0,0,p00289,102,1,0,0
unmatched,eval,12,final,samecls_diffcont,c002,0.1251354217529297,10.875053405761719,0.22682024538516998,1.0,1.0,1.0,0,p00272,79,1,0,0
unmatched,eval,12,final,othercls_diffcont,c002,0.2501201629638672,9.7593412399292,0.20292682945728302,1.0,1.0,1.0,0,p00043,79,1,0,0
selected,eval,12,final,samecls_samecont,c002,0.12508773803710938,10.26504898071289,0.21252597868442535,1.0,1.0,1.0,0,p01014,102,1,0,4
selected,eval,12,final,othercls_samecont,c002,0.1250762939453125,9.90743637084961,0.20531505346298218,1.0,1.0,1.0,0,p00289,102,1,0,0
selected,eval,12,final,samecls_diffcont,c002,0.12507247924804688,9.818278312683105,0.2045654058456421,1.0,1.0,1.0,0,p00389,79,1,0,1
selected,eval,12,final,othercls_diffcont,c002,-0.3749237060546875,10.17367935180664,0.21210412681102753,1.0,1.0,1.0,0,p00393,79,1,0,2
constructed,eval,12,final,samecls_samecont,c002,0.8750343322753906,10.224867820739746,0.21231196820735931,0.989651083946228,0.989651083946228,0.989651083946228,0,p00217,102,1,0,0
constructed_min,eval,12,final,samecls_samecont,c002,0.6249923706054688,9.762336730957031,0.20240116119384766,0.9453927874565125,0.9453927874565125,0.9453927874565125,0,p00217,102,1,0,0
constructed,eval,12,final,othercls_samecont,c002,5.340576171875e-05,10.212347984313965,0.21183590590953827,1.0311670303344727,1.0311670303344727,1.0311670303344727,0,p00289,102,1,0,0
constructed_min,eval,12,final,othercls_samecont,c002,0.12505340576171875,9.766127586364746,0.20229357481002808,0.9850521087646484,0.9850521087646484,0.9850521087646484,0,p00289,102,1,0,0
constructed,eval,12,final,samecls_diffcont,c002,0.2500629425048828,10.218013763427734,0.2128625363111496,0.9394180774688721,0.9394180774688721,0.9394180774688721,0,p00272,79,1,0,0
constructed_min,eval,12,final,samecls_diffcont,c002,0.5000247955322266,9.760293006896973,0.20312370359897614,0.897406280040741,0.897406280040741,0.897406280040741,0,p00272,79,1,0,0
constructed,eval,12,final,othercls_diffcont,c002,0.12505149841308594,10.21156120300293,0.2125300168991089,1.0468146800994873,1.0468146800994873,1.0468146800994873,0,p00043,79,1,0,0
constructed_min,eval,12,final,othercls_diffcont,c002,0.2501201629638672,9.7593412399292,0.20292682945728302,1.0,1.0,1.0,0,p00043,79,1,0,0
unmatched,eval,12,readout,samecls_samecont,c002,0.6249866485595703,6.8739542961120605,0.12430822104215622,1.0,1.0,1.0,0,p00217,102,46,0,0
unmatched,eval,12,readout,othercls_samecont,c002,-0.4999656677246094,7.636970043182373,0.1382075548171997,1.0,1.0,1.0,0,p00289,102,46,0,0
unmatched,eval,12,readout,samecls_diffcont,c002,-1.3749637603759766,8.70715045928955,0.15341658890247345,1.0,1.0,1.0,0,p00272,79,46,0,0
unmatched,eval,12,readout,othercls_diffcont,c002,-1.8749675750732422,11.147625923156738,0.20181061327457428,1.0,1.0,1.0,0,p00043,79,46,0,0
selected,eval,12,readout,samecls_samecont,c002,5.340576171875e-05,8.274016380310059,0.14955425262451172,1.0,1.0,1.0,0,p00909,101,46,0,3
selected,eval,12,readout,othercls_samecont,c002,0.6249828338623047,9.11335277557373,0.16428527235984802,1.0,1.0,1.0,0,p00380,100,46,0,1
selected,eval,12,readout,samecls_diffcont,c002,-0.7499923706054688,10.06493854522705,0.18341311812400818,1.0,1.0,1.0,0,p00650,79,46,0,5
selected,eval,12,readout,othercls_diffcont,c002,-2.3749732971191406,9.22939682006836,0.1654081493616104,1.0,1.0,1.0,0,p00351,79,46,0,1
constructed,eval,12,readout,samecls_samecont,c002,0.7499828338623047,8.591243743896484,0.1548343449831009,1.2840865850448608,0.9608491063117981,1.6261546611785889,0,p00217,102,46,0,0
constructed_min,eval,12,readout,samecls_samecont,c002,0.2499866485595703,6.59402322769165,0.1192912608385086,0.9669098258018494,0.7379814982414246,1.0,0,p00217,102,46,0,0
constructed,eval,12,readout,othercls_samecont,c002,-0.7498607635498047,8.592352867126465,0.1550268679857254,1.1696709394454956,0.6897618174552917,1.502488374710083,0,p00289,102,46,0,0
constructed_min,eval,12,readout,othercls_samecont,c002,-0.49991416931152344,6.591582775115967,0.11915641278028488,0.8880197405815125,0.4444817900657654,1.0,0,p00289,102,46,0,0
constructed,eval,12,readout,samecls_diffcont,c002,-1.249969482421875,8.591703414916992,0.15207187831401825,0.966825544834137,0.6835537552833557,1.4211089611053467,0,p00272,79,46,0,0
constructed_min,eval,12,readout,samecls_diffcont,c002,-0.9999847412109375,6.590497970581055,0.11757304519414902,0.7331103682518005,0.4655512273311615,0.9592782258987427,0,p00272,79,46,0,0
constructed,eval,12,readout,othercls_diffcont,c002,-1.1249980926513672,8.592620849609375,0.15532715618610382,0.8044673204421997,0.5619291663169861,1.0468146800994873,0,p00043,79,46,0,0
constructed_min,eval,12,readout,othercls_diffcont,c002,-1.2499828338623047,6.591831207275391,0.11919742822647095,0.6141442656517029,0.35910260677337646,1.0,0,p00043,79,46,0,0
unmatched,eval,12,task,samecls_samecont,c002,0.3749961853027344,8.776296615600586,0.16379524767398834,1.0,1.0,1.0,0,p00217,102,79,46,0
unmatched,eval,12,task,othercls_samecont,c002,0.7499828338623047,9.686678886413574,0.17912352085113525,1.0,1.0,1.0,0,p00289,102,79,46,0
unmatched,eval,12,task,samecls_diffcont,c002,-0.24999618530273438,13.019594192504883,0.24078403413295746,1.0,1.0,1.0,0,p00272,79,79,46,0
unmatched,eval,12,task,othercls_diffcont,c002,0.12498664855957031,14.040916442871094,0.2591131925582886,1.0,1.0,1.0,0,p00043,79,79,46,0
selected,eval,12,task,samecls_samecont,c002,0.24999046325683594,11.207139015197754,0.2088734358549118,1.0,1.0,1.0,0,p00909,101,79,46,3
selected,eval,12,task,othercls_samecont,c002,-0.5000076293945312,10.847189903259277,0.20223256945610046,1.0,1.0,1.0,0,p00691,102,79,46,4
selected,eval,12,task,samecls_diffcont,c002,0.12498283386230469,13.688167572021484,0.2515944242477417,1.0,1.0,1.0,0,p00389,79,79,46,1
selected,eval,12,task,othercls_diffcont,c002,-0.3750019073486328,14.041186332702637,0.25974053144454956,1.0,1.0,1.0,0,p00351,79,79,46,1
constructed,eval,12,task,samecls_samecont,c002,-0.37500953674316406,11.382631301879883,0.21012091636657715,1.3345856666564941,0.8736723065376282,1.8489335775375366,0,p00217,102,79,46,0
constructed_min,eval,12,task,samecls_samecont,c002,-1.33514404296875e-05,8.419483184814453,0.15770530700683594,0.9825360774993896,0.7306502461433411,1.0,0,p00217,102,79,46,0
constructed,eval,12,task,othercls_samecont,c002,0.125,11.379253387451172,0.20850759744644165,1.1850961446762085,0.9716166853904724,1.5375639200210571,0,p00289,102,79,46,0
constructed_min,eval,12,task,othercls_samecont,c002,0.2499866485595703,8.423110961914062,0.15708141028881073,0.8795273900032043,0.687907338142395,1.0,0,p00289,102,79,46,0
constructed,eval,12,task,samecls_diffcont,c002,0.37499237060546875,11.380308151245117,0.2121763527393341,0.8723379373550415,0.6962490677833557,1.1505409479141235,0,p00272,79,79,46,0
constructed_min,eval,12,task,samecls_diffcont,c002,0.2499866485595703,8.421101570129395,0.1585085242986679,0.6549554467201233,0.3765679597854614,0.9621948599815369,0,p00272,79,79,46,0
constructed,eval,12,task,othercls_diffcont,c002,-0.12498855590820312,11.380459785461426,0.21276803314685822,0.8168777823448181,0.728597104549408,0.9415451884269714,0,p00043,79,79,46,0
constructed_min,eval,12,task,othercls_diffcont,c002,-0.2500171661376953,8.41936206817627,0.1587844341993332,0.6116760969161987,0.39406344294548035,0.7834292650222778,0,p00043,79,79,46,0
unmatched,eval,26,final,samecls_samecont,c002,-0.2500019073486328,55.92051315307617,0.15125036239624023,1.0,1.0,1.0,0,p00217,102,1,0,0
unmatched,eval,26,final,othercls_samecont,c002,-2.12469482421875,71.4986343383789,0.1952620893716812,1.0,1.0,1.0,0,p00289,102,1,0,0
unmatched,eval,26,final,samecls_diffcont,c002,-2.249927520751953,65.9171142578125,0.18083283305168152,1.0,1.0,1.0,0,p00272,79,1,0,0
unmatched,eval,26,final,othercls_diffcont,c002,-4.62493896484375,95.99317169189453,0.2638442814350128,1.0,1.0,1.0,0,p00043,79,1,0,0
selected,eval,26,final,samecls_samecont,c002,0.7503337860107422,76.2491455078125,0.20968510210514069,1.0,1.0,1.0,0,p00909,101,1,0,3
selected,eval,26,final,othercls_samecont,c002,-1.6249942779541016,61.73671340942383,0.16999073326587677,1.0,1.0,1.0,0,p00380,100,1,0,1
selected,eval,26,final,samecls_diffcont,c002,-0.8742027282714844,75.17669677734375,0.20601269602775574,1.0,1.0,1.0,0,p00439,79,1,0,2
selected,eval,26,final,othercls_diffcont,c002,-4.874933242797852,89.01976776123047,0.24507586658000946,1.0,1.0,1.0,0,p00393,79,1,0,2
constructed,eval,26,final,samecls_samecont,c002,-0.3750114440917969,72.37785339355469,0.19760972261428833,1.2934852838516235,1.2934852838516235,1.2934852838516235,0,p00217,102,1,0,0
constructed_min,eval,26,final,samecls_samecont,c002,-0.2500019073486328,55.92051315307617,0.15125036239624023,1.0,1.0,1.0,0,p00217,102,1,0,0
constructed,eval,26,final,othercls_samecont,c002,-2.2496986389160156,72.28146362304688,0.19752366840839386,1.0116606950759888,1.0116606950759888,1.0116606950759888,0,p00289,102,1,0,0
constructed_min,eval,26,final,othercls_samecont,c002,-1.374948501586914,55.97132110595703,0.15134644508361816,0.7821199893951416,0.7821199893951416,0.7821199893951416,0,p00289,102,1,0,0
constructed,eval,26,final,samecls_diffcont,c002,-2.249917984008789,72.30693817138672,0.1988525092601776,1.097322940826416,1.097322940826416,1.097322940826416,0,p00272,79,1,0,0
constructed_min,eval,26,final,samecls_diffcont,c002,-1.6249771118164062,55.89042282104492,0.15272463858127594,0.8483458757400513,0.8483458757400513,0.8483458757400513,0,p00272,79,1,0,0
constructed,eval,26,final,othercls_diffcont,c002,-3.4999523162841797,72.43653106689453,0.19610963761806488,0.7535156607627869,0.7535156607627869,0.7535156607627869,0,p00043,79,1,0,0
constructed_min,eval,26,final,othercls_diffcont,c002,-3.124979019165039,55.89117431640625,0.14969563484191895,0.5825467705726624,0.5825467705726624,0.5825467705726624,0,p00043,79,1,0,0
unmatched,eval,26,readout,samecls_samecont,c002,-0.49999046325683594,77.43560791015625,0.21121199429035187,1.0,1.0,1.0,0,p00217,102,46,0,0
unmatched,eval,26,readout,othercls_samecont,c002,-1.7497997283935547,91.79532623291016,0.25124916434288025,1.0,1.0,1.0,0,p00289,102,46,0,0
unmatched,eval,26,readout,samecls_diffcont,c002,-2.4999141693115234,89.7099838256836,0.2433934360742569,1.0,1.0,1.0,0,p00272,79,46,0,0
unmatched,eval,26,readout,othercls_diffcont,c002,-4.4999542236328125,115.37622833251953,0.31355220079421997,1.0,1.0,1.0,0,p00043,79,46,0,0
selected,eval,26,readout,samecls_samecont,c002,-1.9999446868896484,91.68925476074219,0.24989402294158936,1.0,1.0,1.0,0,p00659,101,46,0,1
selected,eval,26,readout,othercls_samecont,c002,-3.4999618530273438,108.44721221923828,0.29531946778297424,1.0,1.0,1.0,0,p00596,100,46,0,3
selected,eval,26,readout,samecls_diffcont,c002,-1.2498397827148438,113.30157470703125,0.30797260999679565,1.0,1.0,1.0,0,p00491,79,46,0,3
selected,eval,26,readout,othercls_diffcont,c002,-4.999956130981445,96.53648376464844,0.26507142186164856,1.0,1.0,1.0,0,p00475,79,46,0,5
constructed,eval,26,readout,samecls_samecont,c002,-0.5000076293945312,93.57484436035156,0.2545185387134552,1.2574976682662964,0.8078628778457642,1.776357650756836,0,p00217,102,46,0,0
