layer,framing,alpha,content_id,delta
8,eval,-4.0,c016,-0.20653152465820312
8,eval,-4.0,c056,-0.27361488342285156
8,eval,-4.0,c025,-0.2222309112548828
8,eval,-4.0,c029,-0.4429292678833008
8,eval,-4.0,c014,-0.19551372528076172
8,eval,-4.0,c002,-0.14825916290283203
8,eval,-4.0,c023,-0.29157447814941406
8,eval,-4.0,c046,-0.23992919921875
8,eval,-4.0,c022,-0.25362586975097656
8,eval,-4.0,c050,-0.039310455322265625
8,deploy,4.0,c006,0.0057353973388671875
8,deploy,4.0,c017,-0.23044681549072266
8,deploy,4.0,c039,-0.1812763214111328
8,deploy,4.0,c036,-0.2624683380126953
8,deploy,4.0,c009,-0.21094322204589844
8,deploy,4.0,c000,-0.1333017349243164
8,deploy,4.0,c013,-0.09209918975830078
8,deploy,4.0,c049,-0.1003570556640625
8,deploy,4.0,c058,0.016237258911132812
8,deploy,4.0,c024,-0.18071651458740234
8,deploy,4.0,c042,-0.06988048553466797
8,deploy,4.0,c047,-0.11100959777832031
8,deploy,4.0,c043,-0.17223072052001953
8,deploy,4.0,c003,0.037163734436035156
8,deploy,4.0,c041,-0.2251901626586914
8,deploy,4.0,c008,-0.26978015899658203
8,deploy,4.0,c045,-0.14804649353027344
