layer,region,source,content_id,pair,delta,a,b
10,full,paired,c002,1,-0.2741680145263672,102,0
10,readout,paired,c002,1,-0.03804969787597656,46,0
10,task,paired,c002,1,-0.12068939208984375,102,46
10,full,sameclass,c002,1,-0.016599655151367188,102,0
10,readout,sameclass,c002,1,-0.04942893981933594,46,0
10,task,sameclass,c002,1,0.2193775177001953,102,46
10,full,unpaired,c002,1,0.30208778381347656,79,0
10,readout,unpaired,c002,1,0.24835586547851562,46,0
10,task,unpaired,c002,1,0.043308258056640625,79,46
10,full,unpaired_eval,c002,1,0.6201972961425781,79,0
10,readout,unpaired_eval,c002,1,0.55712890625,46,0
10,task,unpaired_eval,c002,1,0.07685661315917969,79,46
20,full,paired,c002,1,-1.2196903228759766,102,0
20,readout,paired,c002,1,-1.2610816955566406,46,0
20,task,paired,c002,1,0.052532196044921875,102,46
20,full,sameclass,c002,1,-0.2144622802734375,102,0
20,readout,sameclass,c002,1,-0.302490234375,46,0
20,task,sameclass,c002,1,0.06941604614257812,102,46
20,full,unpaired,c002,1,-1.2800884246826172,79,0
20,readout,unpaired,c002,1,-1.3230094909667969,46,0
20,task,unpaired,c002,1,0.10493278503417969,79,46
20,full,unpaired_eval,c002,1,-0.09950828552246094,79,0
20,readout,unpaired_eval,c002,1,-0.17121124267578125,46,0
20,task,unpaired_eval,c002,1,0.11096954345703125,79,46
21,full,paired,c002,1,-1.212606430053711,102,0
21,readout,paired,c002,1,-1.2296009063720703,46,0
21,task,paired,c002,1,0.016641616821289062,102,46
21,full,sameclass,c002,1,-0.2485504150390625,102,0
21,readout,sameclass,c002,1,-0.2871246337890625,46,0
21,task,sameclass,c002,1,0.03040313720703125,102,46
21,full,unpaired,c002,1,-1.254262924194336,79,0
21,readout,unpaired,c002,1,-1.269266128540039,46,0
21,task,unpaired,c002,1,0.04426765441894531,79,46
21,full,unpaired_eval,c002,1,-0.07756614685058594,79,0
21,readout,unpaired_eval,c002,1,-0.09841537475585938,46,0
21,task,unpaired_eval,c002,1,0.02805328369140625,79,46
9,full,paired,c003,2,-0.3132438659667969,105,0
9,readout,paired,c003,2,-0.2049999237060547,46,0
9,task,paired,c003,2,-0.10494804382324219,105,46
9,full,sameclass,c003,2,0.09070587158203125,107,0
9,readout,sameclass,c003,2,0.16126441955566406,46,0
9,task,sameclass,c003,2,-0.0386962890625,107,46
9,full,unpaired,c003,2,0.475830078125,79,0
9,readout,unpaired,c003,2,0.4538440704345703,46,0
9,task,unpaired,c003,2,-0.008077621459960938,79,46
9,full,unpaired_eval,c003,2,0.3788414001464844,79,0
9,readout,unpaired_eval,c003,2,0.44030189514160156,46,0
9,task,unpaired_eval,c003,2,-0.07241249084472656,79,46
10,full,paired,c003,2,-0.30735015869140625,105,0
10,readout,paired,c003,2,-0.262359619140625,46,0
10,task,paired,c003,2,-0.06615257263183594,105,46
10,full,sameclass,c003,2,0.1714935302734375,107,0
10,readout,sameclass,c003,2,0.09309577941894531,46,0
10,task,sameclass,c003,2,0.10885429382324219,107,46
10,full,unpaired,c003,2,0.6935844421386719,79,0
10,readout,unpaired,c003,2,0.5565338134765625,46,0
10,task,unpaired,c003,2,0.08715057373046875,79,46
10,full,unpaired_eval,c003,2,0.5398426055908203,79,0
10,readout,unpaired_eval,c003,2,0.4485435485839844,46,0
10,task,unpaired_eval,c003,2,0.04007911682128906,79,46
20,full,paired,c003,2,-1.1592235565185547,105,0
20,readout,paired,c003,2,-1.135416030883789,46,0
20,task,paired,c003,2,-0.011739730834960938,105,46
20,full,sameclass,c003,2,-0.0572967529296875,107,0
20,readout,sameclass,c003,2,-0.0746612548828125,46,0
20,task,sameclass,c003,2,0.023172378540039062,107,46
20,full,unpaired,c003,2,0.2349109649658203,79,0
20,readout,unpaired,c003,2,0.24928665161132812,46,0
20,task,unpaired,c003,2,-0.009542465209960938,79,46
20,full,unpaired_eval,c003,2,0.6172199249267578,79,0
20,readout,unpaired_eval,c003,2,0.6702156066894531,46,0
20,task,unpaired_eval,c003,2,-0.040805816650390625,79,46
21,full,paired,c003,2,-1.167276382446289,105,0
21,readout,paired,c003,2,-1.1636829376220703,46,0
21,task,paired,c003,2,0.0058917999267578125,105,46
21,full,sameclass,c003,2,-0.0992431640625,107,0
21,readout,sameclass,c003,2,-0.10561943054199219,46,0
21,task,sameclass,c003,2,0.00849151611328125,107,46
21,full,unpaired,c003,2,0.21170616149902344,79,0
21,readout,unpaired,c003,2,0.19675636291503906,46,0
21,task,unpaired,c003,2,0.01457977294921875,79,46
21,full,unpaired_eval,c003,2,0.6550102233886719,79,0
21,readout,unpaired_eval,c003,2,0.6566181182861328,46,0
21,task,unpaired_eval,c003,2,0.0011444091796875,79,46
9,full,paired,c006,3,-0.0023059844970703125,123,0
9,readout,paired,c006,3,-0.2384796142578125,46,0
9,task,paired,c006,3,0.20171165466308594,123,46
9,full,sameclass,c006,3,-0.1672840118408203,125,0
9,readout,sameclass,c006,3,-0.2404346466064453,46,0
9,task,sameclass,c006,3,0.13365745544433594,125,46
9,full,unpaired,c006,3,-1.3104801177978516,59,0
9,readout,unpaired,c006,3,-1.0976333618164062,46,0
9,task,unpaired,c006,3,-0.17885208129882812,59,46
9,full,unpaired_eval,c006,3,-1.4389419555664062,59,0
9,readout,unpaired_eval,c006,3,-1.2941703796386719,46,0
9,task,unpaired_eval,c006,3,-0.16320228576660156,59,46
10,full,paired,c006,3,-0.05935096740722656,123,0
10,readout,paired,c006,3,-0.18274497985839844,46,0
10,task,paired,c006,3,0.10247802734375,123,46
10,full,sameclass,c006,3,-0.1865997314453125,125,0
10,readout,sameclass,c006,3,-0.37191200256347656,46,0
10,task,sameclass,c006,3,0.22072601318359375,125,46
10,full,unpaired,c006,3,-0.9858303070068359,59,0
10,readout,unpaired,c006,3,-0.8035545349121094,46,0
10,task,unpaired,c006,3,-0.02780914306640625,59,46
10,full,unpaired_eval,c006,3,-1.2296218872070312,59,0
10,readout,unpaired_eval,c006,3,-1.1319293975830078,46,0
10,task,unpaired_eval,c006,3,0.05907440185546875,59,46
20,full,paired,c006,3,-0.4105110168457031,123,0
20,readout,paired,c006,3,-0.44270896911621094,46,0
20,task,paired,c006,3,0.030872344970703125,123,46
20,full,sameclass,c006,3,0.5453681945800781,125,0
20,readout,sameclass,c006,3,0.5643482208251953,46,0
20,task,sameclass,c006,3,-0.01963043212890625,125,46
20,full,unpaired,c006,3,-1.5351924896240234,59,0
20,readout,unpaired,c006,3,-1.5063190460205078,46,0
20,task,unpaired,c006,3,0.02577972412109375,59,46
20,full,unpaired_eval,c006,3,-1.3526115417480469,59,0
20,readout,unpaired_eval,c006,3,-1.3461799621582031,46,0
20,task,unpaired_eval,c006,3,0.020055770874023438,59,46
21,full,paired,c006,3,-0.4331645965576172,123,0
21,readout,paired,c006,3,-0.4539985656738281,46,0
21,task,paired,c006,3,0.020961761474609375,123,46
21,full,sameclass,c006,3,0.5908241271972656,125,0
21,readout,sameclass,c006,3,0.5802211761474609,46,0
21,task,sameclass,c006,3,0.01020050048828125,125,46
21,full,unpaired,c006,3,-1.473196029663086,59,0
21,readout,unpaired,c006,3,-1.4483184814453125,46,0
21,task,unpaired,c006,3,-0.0095062255859375,59,46
21,full,unpaired_eval,c006,3,-1.3544273376464844,59,0
21,readout,unpaired_eval,c006,3,-1.3451080322265625,46,0
21,task,unpaired_eval,c006,3,-0.017896652221679688,59,46
9,full,paired,c008,4,-0.09816551208496094,73,0
9,readout,paired,c008,4,0.065460205078125,46,0
9,task,paired,c008,4,-0.21880531311035156,73,46
9,full,sameclass,c008,4,0.03533363342285156,73,0
9,readout,sameclass,c008,4,0.1332836151123047,46,0
9,task,sameclass,c008,4,-0.1358013153076172,73,46
9,full,unpaired,c008,4,0.2782325744628906,60,0
9,readout,unpaired,c008,4,0.35920143127441406,46,0
9,task,unpaired,c008,4,-0.0352325439453125,60,46
9,full,unpaired_eval,c008,4,0.49481773376464844,60,0
9,readout,unpaired_eval,c008,4,0.5518455505371094,46,0
9,task,unpaired_eval,c008,4,-0.0039844512939453125,60,46
10,full,paired,c008,4,-0.029886245727539062,73,0
10,readout,paired,c008,4,0.1202545166015625,46,0
10,task,paired,c008,4,-0.21826744079589844,73,46
10,full,sameclass,c008,4,0.07509803771972656,73,0
10,readout,sameclass,c008,4,0.16346359252929688,46,0
10,task,sameclass,c008,4,-0.18541336059570312,73,46
10,full,unpaired,c008,4,0.010690689086914062,60,0
10,readout,unpaired,c008,4,0.3018932342529297,46,0
10,task,unpaired,c008,4,-0.20023155212402344,60,46
10,full,unpaired_eval,c008,4,0.5491733551025391,60,0
10,readout,unpaired_eval,c008,4,0.5964717864990234,46,0
10,task,unpaired_eval,c008,4,0.11258506774902344,60,46
20,full,paired,c008,4,-0.1451568603515625,73,0
20,readout,paired,c008,4,-0.15859603881835938,46,0
20,task,paired,c008,4,0.009037017822265625,73,46
20,full,sameclass,c008,4,0.3302345275878906,73,0
20,readout,sameclass,c008,4,0.3472576141357422,46,0
20,task,sameclass,c008,4,-0.028514862060546875,73,46
20,full,unpaired,c008,4,-0.42060089111328125,60,0
20,readout,unpaired,c008,4,-0.45300865173339844,46,0
20,task,unpaired,c008,4,0.032379150390625,60,46
20,full,unpaired_eval,c008,4,0.7190799713134766,60,0
20,readout,unpaired_eval,c008,4,0.6843223571777344,46,0
20,task,unpaired_eval,c008,4,0.031238555908203125,60,46
21,full,paired,c008,4,-0.1208038330078125,73,0
21,readout,paired,c008,4,-0.11432266235351562,46,0
21,task,paired,c008,4,-0.0075817108154296875,73,46
21,full,sameclass,c008,4,0.38930511474609375,73,0
21,readout,sameclass,c008,4,0.4068183898925781,46,0
21,task,sameclass,c008,4,-0.02423095703125,73,46
21,full,unpaired,c008,4,-0.4199409484863281,60,0
21,readout,unpaired,c008,4,-0.45085716247558594,46,0
21,task,unpaired,c008,4,0.029924392700195312,60,46
21,full,unpaired_eval,c008,4,0.6923618316650391,60,0
21,readout,unpaired_eval,c008,4,0.6646556854248047,46,0
21,task,unpaired_eval,c008,4,0.021913528442382812,60,46
9,full,paired,c009,5,-0.372894287109375,72,0
9,readout,paired,c009,5,-0.31653785705566406,46,0
9,task,paired,c009,5,-0.03934288024902344,72,46
9,full,sameclass,c009,5,-0.4012413024902344,73,0
9,readout,sameclass,c009,5,-0.3066864013671875,46,0
9,task,sameclass,c009,5,-0.020387649536132812,73,46
9,full,unpaired,c009,5,0.2519664764404297,59,0
9,readout,unpaired,c009,5,0.06309700012207031,46,0
9,task,unpaired,c009,5,0.20557212829589844,59,46
9,full,unpaired_eval,c009,5,0.49192237854003906,59,0
9,readout,unpaired_eval,c009,5,0.3284111022949219,46,0
9,task,unpaired_eval,c009,5,0.2766551971435547,59,46
10,full,paired,c009,5,-0.4647789001464844,72,0
10,readout,paired,c009,5,-0.33054161071777344,46,0
10,task,paired,c009,5,-0.10731124877929688,72,46
10,full,sameclass,c009,5,-0.4770030975341797,73,0
10,readout,sameclass,c009,5,-0.46710968017578125,46,0
10,task,sameclass,c009,5,0.06999397277832031,73,46
10,full,unpaired,c009,5,-0.13631439208984375,59,0
10,readout,unpaired,c009,5,-0.30018043518066406,46,0
10,task,unpaired,c009,5,0.28113746643066406,59,46
10,full,unpaired_eval,c009,5,0.013402938842773438,59,0
10,readout,unpaired_eval,c009,5,-0.13867759704589844,46,0
10,task,unpaired_eval,c009,5,0.33184242248535156,59,46
20,full,paired,c009,5,-1.1494998931884766,72,0
20,readout,paired,c009,5,-1.1650562286376953,46,0
20,task,paired,c009,5,0.009294509887695312,72,46
20,full,sameclass,c009,5,1.1966361999511719,73,0
20,readout,sameclass,c009,5,1.1892585754394531,46,0
20,task,sameclass,c009,5,0.003810882568359375,73,46
20,full,unpaired,c009,5,-0.43157958984375,59,0
20,readout,unpaired,c009,5,-0.36580657958984375,46,0
20,task,unpaired,c009,5,-0.048946380615234375,59,46
20,full,unpaired_eval,c009,5,0.9120445251464844,59,0
20,readout,unpaired_eval,c009,5,1.0134696960449219,46,0
20,task,unpaired_eval,c009,5,-0.04129219055175781,59,46
21,full,paired,c009,5,-1.1249961853027344,72,0
21,readout,paired,c009,5,-1.1386661529541016,46,0
21,task,paired,c009,5,0.013332366943359375,72,46
21,full,sameclass,c009,5,1.4377861022949219,73,0
21,readout,sameclass,c009,5,1.4146099090576172,46,0
21,task,sameclass,c009,5,0.014932632446289062,73,46
21,full,unpaired,c009,5,-0.4027423858642578,59,0
21,readout,unpaired,c009,5,-0.3877277374267578,46,0
21,task,unpaired,c009,5,-0.014406204223632812,59,46
21,full,unpaired_eval,c009,5,0.9739837646484375,59,0
21,readout,unpaired_eval,c009,5,1.015024185180664,46,0
21,task,unpaired_eval,c009,5,-0.016614913940429688,59,46
9,full,paired,c011,6,0.007114410400390625,124,0
9,readout,paired,c011,6,0.003337860107421875,46,0
9,task,paired,c011,6,0.05980682373046875,124,46
9,full,sameclass,c011,6,-0.32692718505859375,125,0
9,readout,sameclass,c011,6,-0.21811866760253906,46,0
9,task,sameclass,c011,6,-0.11346435546875,125,46
9,full,unpaired,c011,6,0.09781646728515625,79,0
9,readout,unpaired,c011,6,0.22124671936035156,46,0
9,task,unpaired,c011,6,-0.12400436401367188,79,46
9,full,unpaired_eval,c011,6,0.7262535095214844,79,0
9,readout,unpaired_eval,c011,6,0.8827152252197266,46,0
9,task,unpaired_eval,c011,6,-0.1452484130859375,79,46
10,full,paired,c011,6,0.013639450073242188,124,0
10,readout,paired,c011,6,0.06926155090332031,46,0
10,task,paired,c011,6,-0.028167724609375,124,46
10,full,sameclass,c011,6,-0.29121971130371094,125,0
10,readout,sameclass,c011,6,-0.25823402404785156,46,0
10,task,sameclass,c011,6,-0.03838348388671875,125,46
10,full,unpaired,c011,6,0.33897972106933594,79,0
10,readout,unpaired,c011,6,0.4258575439453125,46,0
10,task,unpaired,c011,6,-0.11071586608886719,79,46
10,full,unpaired_eval,c011,6,0.8355388641357422,79,0
10,readout,unpaired_eval,c011,6,0.956146240234375,46,0
10,task,unpaired_eval,c011,6,-0.09827804565429688,79,46
20,full,paired,c011,6,-1.3794174194335938,124,0
20,readout,paired,c011,6,-1.3505306243896484,46,0
20,task,paired,c011,6,-0.022630691528320312,124,46
20,full,sameclass,c011,6,-1.2413711547851562,125,0
20,readout,sameclass,c011,6,-1.197744369506836,46,0
20,task,sameclass,c011,6,-0.0445404052734375,125,46
20,full,unpaired,c011,6,-1.0400886535644531,79,0
20,readout,unpaired,c011,6,-1.0357532501220703,46,0
20,task,unpaired,c011,6,0.0001201629638671875,79,46
20,full,unpaired_eval,c011,6,0.7619972229003906,79,0
20,readout,unpaired_eval,c011,6,0.78253173828125,46,0
20,task,unpaired_eval,c011,6,-0.015407562255859375,79,46
21,full,paired,c011,6,-1.381296157836914,124,0
21,readout,paired,c011,6,-1.3719444274902344,46,0
21,task,paired,c011,6,0.002712249755859375,124,46
21,full,sameclass,c011,6,-1.2389774322509766,125,0
21,readout,sameclass,c011,6,-1.2216777801513672,46,0
21,task,sameclass,c011,6,-0.016780853271484375,125,46
21,full,unpaired,c011,6,-0.9664459228515625,79,0
21,readout,unpaired,c011,6,-0.9668369293212891,46,0
21,task,unpaired,c011,6,0.0068359375,79,46
21,full,unpaired_eval,c011,6,0.7756080627441406,79,0
21,readout,unpaired_eval,c011,6,0.7841854095458984,46,0
21,task,unpaired_eval,c011,6,-0.0063495635986328125,79,46
9,full,paired,c013,7,-0.6296195983886719,122,0
9,readout,paired,c013,7,-0.5640754699707031,46,0
9,task,paired,c013,7,-0.01509857177734375,122,46
9,full,sameclass,c013,7,-0.4934101104736328,122,0
9,readout,sameclass,c013,7,-0.3657360076904297,46,0
9,task,sameclass,c013,7,-0.0610809326171875,122,46
9,full,unpaired,c013,7,-0.6543388366699219,79,0
9,readout,unpaired,c013,7,-0.6971111297607422,46,0
9,task,unpaired,c013,7,0.07777976989746094,79,46
9,full,unpaired_eval,c013,7,-0.7917079925537109,59,0
9,readout,unpaired_eval,c013,7,-0.7649002075195312,46,0
9,task,unpaired_eval,c013,7,-0.017526626586914062,59,46
10,full,paired,c013,7,-0.5118732452392578,122,0
10,readout,paired,c013,7,-0.4658546447753906,46,0
10,task,paired,c013,7,-0.028905868530273438,122,46
10,full,sameclass,c013,7,-0.43970680236816406,122,0
10,readout,sameclass,c013,7,-0.435089111328125,46,0
10,task,sameclass,c013,7,-0.015558242797851562,122,46
10,full,unpaired,c013,7,-0.47991371154785156,79,0
10,readout,unpaired,c013,7,-0.5881500244140625,46,0
10,task,unpaired,c013,7,0.10770416259765625,79,46
10,full,unpaired_eval,c013,7,-0.9624195098876953,59,0
10,readout,unpaired_eval,c013,7,-0.8831119537353516,46,0
10,task,unpaired_eval,c013,7,-0.1497039794921875,59,46
20,full,paired,c013,7,-1.7775516510009766,122,0
20,readout,paired,c013,7,-1.8039073944091797,46,0
20,task,paired,c013,7,0.007869720458984375,122,46
20,full,sameclass,c013,7,-1.4177894592285156,122,0
20,readout,sameclass,c013,7,-1.4089202880859375,46,0
20,task,sameclass,c013,7,-0.0151519775390625,122,46
20,full,unpaired,c013,7,-1.8952579498291016,79,0
20,readout,unpaired,c013,7,-1.9291973114013672,46,0
20,task,unpaired,c013,7,0.04392242431640625,79,46
20,full,unpaired_eval,c013,7,-1.6314067840576172,59,0
20,readout,unpaired_eval,c013,7,-1.6181888580322266,46,0
20,task,unpaired_eval,c013,7,-0.031978607177734375,59,46
21,full,paired,c013,7,-1.7067413330078125,122,0
21,readout,paired,c013,7,-1.7217369079589844,46,0
21,task,paired,c013,7,0.016946792602539062,122,46
21,full,sameclass,c013,7,-1.3980712890625,122,0
21,readout,sameclass,c013,7,-1.3750724792480469,46,0
21,task,sameclass,c013,7,-0.007959365844726562,122,46
21,full,unpaired,c013,7,-1.8888702392578125,79,0
21,readout,unpaired,c013,7,-1.8887405395507812,46,0
21,task,unpaired,c013,7,0.012735366821289062,79,46
21,full,unpaired_eval,c013,7,-1.6112995147705078,59,0
21,readout,unpaired_eval,c013,7,-1.5798091888427734,46,0
21,task,unpaired_eval,c013,7,-0.04140472412109375,59,46
9,full,paired,c014,8,0.10560035705566406,59,0
9,readout,paired,c014,8,-0.01871490478515625,46,0
9,task,paired,c014,8,0.048542022705078125,59,46
9,full,sameclass,c014,8,-0.9123477935791016,59,0
9,readout,sameclass,c014,8,-1.024545669555664,46,0
9,task,sameclass,c014,8,0.05087852478027344,59,46
9,full,unpaired,c014,8,-0.31698036193847656,59,0
9,readout,unpaired,c014,8,-0.3623485565185547,46,0
9,task,unpaired,c014,8,0.027612686157226562,59,46
9,full,unpaired_eval,c014,8,0.024621963500976562,59,0
9,readout,unpaired_eval,c014,8,-0.04167366027832031,46,0
9,task,unpaired_eval,c014,8,0.0037975311279296875,59,46
10,full,paired,c014,8,0.16138458251953125,59,0
10,readout,paired,c014,8,-0.056667327880859375,46,0
10,task,paired,c014,8,0.10170936584472656,59,46
10,full,sameclass,c014,8,-0.8453025817871094,59,0
10,readout,sameclass,c014,8,-1.1383171081542969,46,0
10,task,sameclass,c014,8,0.20557403564453125,59,46
10,full,unpaired,c014,8,-0.3494377136230469,59,0
10,readout,unpaired,c014,8,-0.4864768981933594,46,0
10,task,unpaired,c014,8,0.08020591735839844,59,46
10,full,unpaired_eval,c014,8,0.4135894775390625,59,0
10,readout,unpaired_eval,c014,8,0.2056407928466797,46,0
10,task,unpaired_eval,c014,8,0.07386970520019531,59,46
20,full,paired,c014,8,-0.2892475128173828,59,0
20,readout,paired,c014,8,-0.31435585021972656,46,0
20,task,paired,c014,8,0.0128173828125,59,46
20,full,sameclass,c014,8,-0.2855396270751953,59,0
20,readout,sameclass,c014,8,-0.32579803466796875,46,0
20,task,sameclass,c014,8,0.022420883178710938,59,46
20,full,unpaired,c014,8,-0.9412460327148438,59,0
20,readout,unpaired,c014,8,-0.9359283447265625,46,0
20,task,unpaired,c014,8,-0.008453369140625,59,46
20,full,unpaired_eval,c014,8,0.07957839965820312,59,0
20,readout,unpaired_eval,c014,8,0.062366485595703125,46,0
20,task,unpaired_eval,c014,8,0.009412765502929688,59,46
21,full,paired,c014,8,-0.27240943908691406,59,0
21,readout,paired,c014,8,-0.3084869384765625,46,0
21,task,paired,c014,8,0.03278923034667969,59,46
21,full,sameclass,c014,8,-0.2354259490966797,59,0
21,readout,sameclass,c014,8,-0.2751922607421875,46,0
21,task,sameclass,c014,8,0.032505035400390625,59,46
21,full,unpaired,c014,8,-0.9674911499023438,59,0
21,readout,unpaired,c014,8,-0.9979152679443359,46,0
21,task,unpaired,c014,8,0.02666473388671875,59,46
21,full,unpaired_eval,c014,8,0.07542991638183594,59,0
21,readout,unpaired_eval,c014,8,0.03729820251464844,46,0
21,task,unpaired_eval,c014,8,0.03532218933105469,59,46
9,full,paired,c016,9,-0.3888282775878906,112,0
9,readout,paired,c016,9,-0.3734588623046875,46,0
9,task,paired,c016,9,-0.04071235656738281,112,46
9,full,sameclass,c016,9,-0.2928504943847656,112,0
9,readout,sameclass,c016,9,-0.30062103271484375,46,0
9,task,sameclass,c016,9,-0.07755661010742188,112,46
9,full,unpaired,c016,9,0.07496833801269531,79,0
9,readout,unpaired,c016,9,0.049526214599609375,46,0
9,task,unpaired,c016,9,0.03518867492675781,79,46
9,full,unpaired_eval,c016,9,0.12993621826171875,79,0
9,readout,unpaired_eval,c016,9,0.12963104248046875,46,0
9,task,unpaired_eval,c016,9,0.0003948211669921875,79,46
10,full,paired,c016,9,-0.5665340423583984,112,0
10,readout,paired,c016,9,-0.5393085479736328,46,0
10,task,paired,c016,9,0.006885528564453125,112,46
10,full,sameclass,c016,9,-0.5084037780761719,112,0
10,readout,sameclass,c016,9,-0.5506191253662109,46,0
10,task,sameclass,c016,9,0.08236885070800781,112,46
10,full,unpaired,c016,9,-0.017154693603515625,79,0
10,readout,unpaired,c016,9,0.009098052978515625,46,0
10,task,unpaired,c016,9,0.012392044067382812,79,46
10,full,unpaired_eval,c016,9,0.10516166687011719,79,0
10,readout,unpaired_eval,c016,9,0.031528472900390625,46,0
10,task,unpaired_eval,c016,9,0.09756278991699219,79,46
20,full,paired,c016,9,-0.9861907958984375,112,0
20,readout,paired,c016,9,-0.9637489318847656,46,0
20,task,paired,c016,9,-0.01438140869140625,112,46
20,full,sameclass,c016,9,-0.3212604522705078,112,0
20,readout,sameclass,c016,9,-0.2992095947265625,46,0
20,task,sameclass,c016,9,-0.013673782348632812,112,46
20,full,unpaired,c016,9,-0.6526088714599609,79,0
20,readout,unpaired,c016,9,-0.6866416931152344,46,0
20,task,unpaired,c016,9,0.03893089294433594,79,46
20,full,unpaired_eval,c016,9,0.2629528045654297,79,0
20,readout,unpaired_eval,c016,9,0.19099998474121094,46,0
20,task,unpaired_eval,c016,9,0.05968475341796875,79,46
21,full,paired,c016,9,-1.0208301544189453,112,0
21,readout,paired,c016,9,-1.0010814666748047,46,0
21,task,paired,c016,9,-0.0050220489501953125,112,46
21,full,sameclass,c016,9,-0.30826759338378906,112,0
21,readout,sameclass,c016,9,-0.27864837646484375,46,0
21,task,sameclass,c016,9,-0.013319015502929688,112,46
21,full,unpaired,c016,9,-0.678497314453125,79,0
21,readout,unpaired,c016,9,-0.7103252410888672,46,0
21,task,unpaired,c016,9,0.049160003662109375,79,46
21,full,unpaired_eval,c016,9,0.23629379272460938,79,0
21,readout,unpaired_eval,c016,9,0.19571304321289062,46,0
21,task,unpaired_eval,c016,9,0.0347747802734375,79,46
9,full,paired,c017,10,0.06995391845703125,142,0
9,readout,paired,c017,10,0.039424896240234375,46,0
9,task,paired,c017,10,0.04698371887207031,142,46
9,full,sameclass,c017,10,0.12303733825683594,144,0
9,readout,sameclass,c017,10,-0.2059192657470703,46,0
9,task,sameclass,c017,10,0.2862052917480469,144,46
9,full,unpaired,c017,10,-0.6782875061035156,79,0
9,readout,unpaired,c017,10,-0.5632476806640625,46,0
9,task,unpaired,c017,10,-0.06592178344726562,79,46
9,full,unpaired_eval,c017,10,-0.3614635467529297,59,0
9,readout,unpaired_eval,c017,10,-0.3314781188964844,46,0
9,task,unpaired_eval,c017,10,-0.03249359130859375,59,46
10,full,paired,c017,10,-0.09337043762207031,142,0
10,readout,paired,c017,10,0.035266876220703125,46,0
10,task,paired,c017,10,-0.09251213073730469,142,46
10,full,sameclass,c017,10,-0.2530021667480469,144,0
10,readout,sameclass,c017,10,-0.35483741760253906,46,0
