layer,pair,direction,content_id,delta,baseline,k
4,5,deploy_to_eval,c000,-0.6245613098144531,0.7505931854248047,108
4,5,eval_to_deploy,c000,0.24965858459472656,-1.998138427734375,108
4,5,unpaired_control,c000,-0.8744831085205078,0.7505931854248047,79
6,5,deploy_to_eval,c000,-0.8746318817138672,0.7505931854248047,108
6,5,eval_to_deploy,c000,-0.1251068115234375,-1.998138427734375,108
6,5,unpaired_control,c000,-0.8746204376220703,0.7505931854248047,79
8,5,deploy_to_eval,c000,-0.9993686676025391,0.7505931854248047,108
8,5,eval_to_deploy,c000,0.12463951110839844,-1.998138427734375,108
8,5,unpaired_control,c000,-1.2489700317382812,0.7505931854248047,79
10,5,deploy_to_eval,c000,-1.499237060546875,0.7505931854248047,108
10,5,eval_to_deploy,c000,0.8743057250976562,-1.998138427734375,108
10,5,unpaired_control,c000,-1.2493476867675781,0.7505931854248047,79
12,5,deploy_to_eval,c000,-2.2489757537841797,0.7505931854248047,108
12,5,eval_to_deploy,c000,2.123819351196289,-1.998138427734375,108
12,5,unpaired_control,c000,-1.3739795684814453,0.7505931854248047,79
14,5,deploy_to_eval,c000,-2.4986915588378906,0.7505931854248047,108
14,5,eval_to_deploy,c000,2.248739242553711,-1.998138427734375,108
14,5,unpaired_control,c000,-1.6240863800048828,0.7505931854248047,79
16,5,deploy_to_eval,c000,-2.748798370361328,0.7505931854248047,108
16,5,eval_to_deploy,c000,2.7488021850585938,-1.998138427734375,108
16,5,unpaired_control,c000,-2.1238365173339844,0.7505931854248047,79
18,5,deploy_to_eval,c000,-2.7488021850585938,0.7505931854248047,108
18,5,eval_to_deploy,c000,2.748807907104492,-1.998138427734375,108
18,5,unpaired_control,c000,-1.9991283416748047,0.7505931854248047,79
20,5,deploy_to_eval,c000,-2.6238136291503906,0.7505931854248047,108
20,5,eval_to_deploy,c000,2.7487621307373047,-1.998138427734375,108
20,5,unpaired_control,c000,-1.9989452362060547,0.7505931854248047,79
22,5,deploy_to_eval,c000,-2.6239395141601562,0.7505931854248047,108
22,5,eval_to_deploy,c000,2.7487659454345703,-1.998138427734375,108
22,5,unpaired_control,c000,-1.9988479614257812,0.7505931854248047,79
24,5,deploy_to_eval,c000,-2.748708724975586,0.7505931854248047,108
24,5,eval_to_deploy,c000,2.748737335205078,-1.998138427734375,108
24,5,unpaired_control,c000,-1.8740234375,0.7505931854248047,79
26,5,deploy_to_eval,c000,-2.7487316131591797,0.7505931854248047,108
26,5,eval_to_deploy,c000,2.7487735748291016,-1.998138427734375,108
26,5,unpaired_control,c000,-1.8740520477294922,0.7505931854248047,79
28,5,deploy_to_eval,c000,-2.7487354278564453,0.7505931854248047,108
28,5,eval_to_deploy,c000,2.7487335205078125,-1.998138427734375,108
28,5,unpaired_control,c000,-1.8739299774169922,0.7505931854248047,79
30,5,deploy_to_eval,c000,-2.748729705810547,0.7505931854248047,108
30,5,eval_to_deploy,c000,2.7487316131591797,-1.998138427734375,108
30,5,unpaired_control,c000,-1.8739376068115234,0.7505931854248047,79
31,5,deploy_to_eval,c000,-2.7487316131591797,0.7505931854248047,108
31,5,eval_to_deploy,c000,2.7487316131591797,-1.998138427734375,108
31,5,unpaired_control,c000,-1.8739376068115234,0.7505931854248047,79
0,6,deploy_to_eval,c013,-2.86102294921875e-05,2.7505016326904297,118
0,6,eval_to_deploy,c013,0.24985504150390625,-1.1233444213867188,118
