layer,framing,alpha,content_id,delta
4,deploy,4.0,c043,0.3106498718261719
4,deploy,4.0,c003,0.18651866912841797
4,deploy,4.0,c041,0.3725099563598633
4,deploy,4.0,c008,0.1251373291015625
4,deploy,4.0,c045,0.12401008605957031
4,deploy,4.0,c011,0.6551990509033203
4,deploy,4.0,c020,-0.25290966033935547
4,deploy,4.0,c044,0.06010246276855469
4,deploy,4.0,c016,0.12419414520263672
4,deploy,4.0,c056,-0.2501096725463867
4,deploy,4.0,c025,0.31136417388916016
4,deploy,4.0,c029,0.00012683868408203125
4,deploy,4.0,c014,0.2711610794067383
4,deploy,4.0,c002,0.18065643310546875
4,deploy,4.0,c023,0.11038589477539062
4,deploy,4.0,c046,0.6837959289550781
4,deploy,4.0,c022,0.12099075317382812
4,deploy,4.0,c050,-0.12550926208496094
6,eval,-4.0,c006,-0.12434577941894531
6,eval,-4.0,c017,0.18764019012451172
6,eval,-4.0,c039,-0.3123779296875
6,eval,-4.0,c036,0.3125905990600586
6,eval,-4.0,c009,-0.49999046325683594
6,eval,-4.0,c000,-0.062183380126953125
6,eval,-4.0,c013,-0.061768531799316406
6,eval,-4.0,c049,-0.18734455108642578
6,eval,-4.0,c058,-0.062427520751953125
6,eval,-4.0,c024,-0.43657970428466797
6,eval,-4.0,c042,-0.12451934814453125
6,eval,-4.0,c047,-0.3114948272705078
6,eval,-4.0,c043,-0.4370689392089844
6,eval,-4.0,c003,0.12548828125
6,eval,-4.0,c041,-0.3747720718383789
6,eval,-4.0,c008,-0.1874675750732422
6,eval,-4.0,c045,-0.4362983703613281
6,eval,-4.0,c011,0.00019359588623046875
6,eval,-4.0,c020,-0.2491455078125
6,eval,-4.0,c044,-0.1241292953491211
6,eval,-4.0,c016,-0.06200122833251953
6,eval,-4.0,c056,0.18754291534423828
6,eval,-4.0,c025,-0.18642520904541016
6,eval,-4.0,c029,-0.18744754791259766
6,eval,-4.0,c014,-0.31192684173583984
6,eval,-4.0,c002,0.00026988983154296875
6,eval,-4.0,c023,0.18768024444580078
6,eval,-4.0,c046,-0.06229591369628906
6,eval,-4.0,c022,0.06292057037353516
6,eval,-4.0,c050,-0.12479686737060547
6,eval,-4.0,c006,0.12598323822021484
6,eval,-4.0,c017,-0.3119678497314453
6,eval,-4.0,c039,5.340576171875e-05
6,eval,-4.0,c036,0.06283092498779297
6,eval,-4.0,c009,-0.3124504089355469
6,eval,-4.0,c000,0.1254129409790039
6,eval,-4.0,c013,0.1876964569091797
6,eval,-4.0,c049,-0.4374237060546875
6,eval,-4.0,c058,0.3124237060546875
6,eval,-4.0,c024,-0.06055164337158203
6,eval,-4.0,c042,-0.18716812133789062
6,eval,-4.0,c047,-0.2497386932373047
6,eval,-4.0,c043,-0.062091827392578125
6,eval,-4.0,c003,0.12570953369140625
6,eval,-4.0,c041,-0.5623493194580078
6,eval,-4.0,c008,-0.12489891052246094
