layer,region,source,content_id,pair,delta,a,b
22,readout,paired,c025,15,-0.5351448059082031,46,0
22,task,paired,c025,15,-0.00188446044921875,111,46
22,full,sameclass,c025,15,-1.4765739440917969,113,0
22,readout,sameclass,c025,15,-1.4777393341064453,46,0
22,task,sameclass,c025,15,0.0015048980712890625,113,46
22,full,unpaired,c025,15,-0.21897125244140625,59,0
22,readout,unpaired,c025,15,-0.21774864196777344,46,0
22,task,unpaired,c025,15,-0.002838134765625,59,46
22,full,unpaired_eval,c025,15,1.3067588806152344,59,0
22,readout,unpaired_eval,c025,15,1.298370361328125,46,0
22,task,unpaired_eval,c025,15,0.0057373046875,59,46
9,full,paired,c029,16,-1.0425376892089844,72,0
9,readout,paired,c029,16,-0.7972297668457031,46,0
9,task,paired,c029,16,-0.3372974395751953,72,46
9,full,sameclass,c029,16,-0.724822998046875,73,0
9,readout,sameclass,c029,16,-0.29146575927734375,46,0
9,task,sameclass,c029,16,-0.4571247100830078,73,46
9,full,unpaired,c029,16,-0.8320198059082031,59,0
9,readout,unpaired,c029,16,-0.7124195098876953,46,0
9,task,unpaired,c029,16,-0.10355567932128906,59,46
9,full,unpaired_eval,c029,16,-0.11381912231445312,59,0
9,readout,unpaired_eval,c029,16,-0.15183448791503906,46,0
9,task,unpaired_eval,c029,16,0.040622711181640625,59,46
22,full,paired,c029,16,-1.5086040496826172,72,0
22,readout,paired,c029,16,-1.5011672973632812,46,0
22,task,paired,c029,16,-0.0066738128662109375,72,46
22,full,sameclass,c029,16,-0.45534515380859375,73,0
22,readout,sameclass,c029,16,-0.4497566223144531,46,0
22,task,sameclass,c029,16,-0.0076656341552734375,73,46
22,full,unpaired,c029,16,-1.6171150207519531,59,0
22,readout,unpaired,c029,16,-1.6052818298339844,46,0
22,task,unpaired,c029,16,-0.014131546020507812,59,46
22,full,unpaired_eval,c029,16,-1.1222248077392578,59,0
22,readout,unpaired_eval,c029,16,-1.113962173461914,46,0
22,task,unpaired_eval,c029,16,-0.011457443237304688,59,46
9,full,paired,c036,17,-0.5246410369873047,117,0
9,readout,paired,c036,17,-0.4997596740722656,46,0
9,task,paired,c036,17,0.023099899291992188,117,46
9,full,sameclass,c036,17,-0.5035266876220703,116,0
9,readout,sameclass,c036,17,-0.27210044860839844,46,0
9,task,sameclass,c036,17,-0.1953296661376953,116,46
9,full,unpaired,c036,17,-0.8775825500488281,59,0
9,readout,unpaired,c036,17,-0.8772640228271484,46,0
9,task,unpaired,c036,17,0.017644882202148438,59,46
9,full,unpaired_eval,c036,17,-0.026365280151367188,59,0
9,readout,unpaired_eval,c036,17,0.06821250915527344,46,0
9,task,unpaired_eval,c036,17,0.01409149169921875,59,46
22,full,paired,c036,17,-0.5015907287597656,117,0
22,readout,paired,c036,17,-0.492431640625,46,0
22,task,paired,c036,17,-0.008211135864257812,117,46
22,full,sameclass,c036,17,-0.6205253601074219,116,0
22,readout,sameclass,c036,17,-0.5998706817626953,46,0
22,task,sameclass,c036,17,-0.020465850830078125,116,46
22,full,unpaired,c036,17,-0.6544227600097656,59,0
22,readout,unpaired,c036,17,-0.6544303894042969,46,0
22,task,unpaired,c036,17,-0.002689361572265625,59,46
22,full,unpaired_eval,c036,17,0.11107444763183594,59,0
22,readout,unpaired_eval,c036,17,0.11293220520019531,46,0
22,task,unpaired_eval,c036,17,-0.0044708251953125,59,46
9,full,paired,c039,18,-0.6467266082763672,74,0
9,readout,paired,c039,18,-0.6212139129638672,46,0
9,task,paired,c039,18,-0.011859893798828125,74,46
9,full,sameclass,c039,18,0.2580451965332031,75,0
9,readout,sameclass,c039,18,0.07256698608398438,46,0
9,task,sameclass,c039,18,0.11508750915527344,75,46
9,full,unpaired,c039,18,0.8095245361328125,59,0
9,readout,unpaired,c039,18,0.4299163818359375,46,0
9,task,unpaired,c039,18,0.3177623748779297,59,46
9,full,unpaired_eval,c039,18,0.6048603057861328,59,0
9,readout,unpaired_eval,c039,18,0.4933185577392578,46,0
9,task,unpaired_eval,c039,18,0.13287353515625,59,46
22,full,paired,c039,18,-0.7752933502197266,74,0
22,readout,paired,c039,18,-0.7799968719482422,46,0
22,task,paired,c039,18,0.003936767578125,74,46
22,full,sameclass,c039,18,0.5916080474853516,75,0
22,readout,sameclass,c039,18,0.5782070159912109,46,0
22,task,sameclass,c039,18,0.011577606201171875,75,46
22,full,unpaired,c039,18,-0.08654212951660156,59,0
22,readout,unpaired,c039,18,-0.09297561645507812,46,0
22,task,unpaired,c039,18,0.0047321319580078125,59,46
22,full,unpaired_eval,c039,18,-0.351837158203125,59,0
22,readout,unpaired_eval,c039,18,-0.3559722900390625,46,0
22,task,unpaired_eval,c039,18,0.0032939910888671875,59,46
9,full,paired,c041,19,0.19248580932617188,125,0
9,readout,paired,c041,19,0.13614845275878906,46,0
9,task,paired,c041,19,0.039295196533203125,125,46
9,full,sameclass,c041,19,-0.10849189758300781,126,0
9,readout,sameclass,c041,19,-0.26009368896484375,46,0
9,task,sameclass,c041,19,0.16011810302734375,126,46
9,full,unpaired,c041,19,-0.009838104248046875,79,0
9,readout,unpaired,c041,19,-0.15787696838378906,46,0
9,task,unpaired,c041,19,0.16362762451171875,79,46
9,full,unpaired_eval,c041,19,-0.0498504638671875,79,0
9,readout,unpaired_eval,c041,19,-0.07156562805175781,46,0
9,task,unpaired_eval,c041,19,0.05958747863769531,79,46
22,full,paired,c041,19,0.2792205810546875,125,0
22,readout,paired,c041,19,0.2653160095214844,46,0
22,task,paired,c041,19,0.014007568359375,125,46
22,full,sameclass,c041,19,0.6493911743164062,126,0
22,readout,sameclass,c041,19,0.6386375427246094,46,0
22,task,sameclass,c041,19,0.008899688720703125,126,46
22,full,unpaired,c041,19,-0.02033233642578125,79,0
22,readout,unpaired,c041,19,-0.028669357299804688,46,0
22,task,unpaired,c041,19,0.010274887084960938,79,46
22,full,unpaired_eval,c041,19,-0.137237548828125,79,0
22,readout,unpaired_eval,c041,19,-0.14188575744628906,46,0
22,task,unpaired_eval,c041,19,0.00791168212890625,79,46
9,full,paired,c042,20,0.2514762878417969,107,0
9,readout,paired,c042,20,-0.023983001708984375,46,0
9,task,paired,c042,20,0.3431072235107422,107,46
9,full,sameclass,c042,20,-0.0096435546875,109,0
9,readout,sameclass,c042,20,-0.2369384765625,46,0
9,task,sameclass,c042,20,0.20765113830566406,109,46
9,full,unpaired,c042,20,0.1678180694580078,79,0
9,readout,unpaired,c042,20,0.04063606262207031,46,0
9,task,unpaired,c042,20,0.1642322540283203,79,46
9,full,unpaired_eval,c042,20,0.12034988403320312,79,0
9,readout,unpaired_eval,c042,20,0.0594482421875,46,0
9,task,unpaired_eval,c042,20,0.05971336364746094,79,46
22,full,paired,c042,20,0.11828994750976562,107,0
22,readout,paired,c042,20,0.11698341369628906,46,0
22,task,paired,c042,20,0.0013427734375,107,46
22,full,sameclass,c042,20,-0.4403076171875,109,0
