arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
constructed_min,eval,22,readout,othercls_diffcont,c000,-0.023700714111328125,7.2833781242370605,0.10874579101800919,0.7662858366966248,0.5334281921386719,1.0,0,p00289,79,46,0,0
unmatched,eval,22,task,samecls_samecont,c000,0.008968353271484375,8.154570579528809,0.12847568094730377,1.0,1.0,1.0,0,p00188,109,79,46,0
unmatched,eval,22,task,othercls_samecont,c000,0.00048065185546875,8.721162796020508,0.1371140033006668,1.0,1.0,1.0,0,p00117,108,79,46,0
unmatched,eval,22,task,samecls_diffcont,c000,-0.008710861206054688,11.393989562988281,0.1789340376853943,1.0,1.0,1.0,0,p00189,79,79,46,0
unmatched,eval,22,task,othercls_diffcont,c000,-0.005451202392578125,12.063199996948242,0.1890929490327835,1.0,1.0,1.0,0,p00289,79,79,46,0
selected,eval,22,task,samecls_samecont,c000,0.0045070648193359375,10.45881462097168,0.16433241963386536,1.0,1.0,1.0,0,p00755,109,79,46,3
selected,eval,22,task,othercls_samecont,c000,0.0047359466552734375,9.448256492614746,0.14936563372612,1.0,1.0,1.0,0,p00561,108,79,46,5
selected,eval,22,task,samecls_diffcont,c000,-0.0074977874755859375,11.715519905090332,0.1835663914680481,1.0,1.0,1.0,0,p00754,79,79,46,3
selected,eval,22,task,othercls_diffcont,c000,0.0048694610595703125,12.724705696105957,0.19993874430656433,1.0,1.0,1.0,0,p00691,79,79,46,4
constructed,eval,22,task,samecls_samecont,c000,0.011190414428710938,10.083230972290039,0.15842047333717346,1.2647194862365723,0.8322069048881531,1.8800750970840454,0,p00188,109,79,46,0
constructed_min,eval,22,task,samecls_samecont,c000,0.0093841552734375,7.823640823364258,0.1232423484325409,0.9550074934959412,0.6302300691604614,1.0,0,p00188,109,79,46,0
constructed,eval,22,task,othercls_samecont,c000,0.0003414154052734375,10.083230972290039,0.1580345183610916,1.1896392107009888,0.8279847502708435,2.0013623237609863,0,p00117,108,79,46,0
constructed_min,eval,22,task,othercls_samecont,c000,8.20159912109375e-05,7.823641777038574,0.12311709672212601,0.8999913334846497,0.6263979077339172,1.0,0,p00117,108,79,46,0
constructed,eval,22,task,samecls_diffcont,c000,-0.009328842163085938,10.083230972290039,0.15870186686515808,0.913637638092041,0.6909746527671814,1.3218190670013428,0,p00189,79,79,46,0
constructed_min,eval,22,task,samecls_diffcont,c000,-0.008012771606445312,7.823640823364258,0.12355856597423553,0.7096186280250549,0.345252126455307,1.0,0,p00189,79,79,46,0
constructed,eval,22,task,othercls_diffcont,c000,-0.0050907135009765625,10.083230972290039,0.1587265580892563,0.8450141549110413,0.6301204562187195,1.1971644163131714,0,p00289,79,79,46,0
constructed_min,eval,22,task,othercls_diffcont,c000,-0.0045413970947265625,7.823640823364258,0.12350086867809296,0.6575223803520203,0.3284607231616974,0.9400073289871216,0,p00289,79,79,46,0
unmatched,eval,9,final,samecls_samecont,c002,0.00273895263671875,1.0173490047454834,0.07824208587408066,1.0,1.0,1.0,0,p00217,102,1,0,0
unmatched,eval,9,final,othercls_samecont,c002,-0.046352386474609375,0.9863517880439758,0.07606066018342972,1.0,1.0,1.0,0,p00289,102,1,0,0
unmatched,eval,9,final,samecls_diffcont,c002,0.15659332275390625,1.3076545000076294,0.10150976479053497,1.0,1.0,1.0,0,p00272,79,1,0,0
unmatched,eval,9,final,othercls_diffcont,c002,-0.0146331787109375,1.1676411628723145,0.09013452380895615,1.0,1.0,1.0,0,p00043,79,1,0,0
selected,eval,9,final,samecls_samecont,c002,0.00273895263671875,1.0173490047454834,0.07824208587408066,1.0,1.0,1.0,0,p00217,102,1,0,0
selected,eval,9,final,othercls_samecont,c002,0.009126663208007812,0.9148902297019958,0.07093646377325058,1.0,1.0,1.0,0,p00691,102,1,0,4
selected,eval,9,final,samecls_diffcont,c002,0.07363510131835938,1.0682947635650635,0.08289112150669098,1.0,1.0,1.0,0,p00389,79,1,0,1
selected,eval,9,final,othercls_diffcont,c002,0.119659423828125,1.1705716848373413,0.09068309515714645,1.0,1.0,1.0,0,p00475,79,1,0,5
constructed,eval,9,final,samecls_samecont,c002,0.003875732421875,1.1197490692138672,0.08603882789611816,1.1006537675857544,1.1006537675857544,1.1006537675857544,0,p00217,102,1,0,0
constructed_min,eval,9,final,samecls_samecont,c002,0.00244903564453125,0.986351728439331,0.07587845623493195,0.9695313572883606,0.9695313572883606,0.9695313572883606,0,p00217,102,1,0,0
constructed,eval,9,final,othercls_samecont,c002,-0.051441192626953125,1.1197490692138672,0.08626269549131393,1.1352430582046509,1.1352430582046509,1.1352430582046509,0,p00289,102,1,0,0
constructed_min,eval,9,final,othercls_samecont,c002,-0.046337127685546875,0.9863517880439758,0.07606066018342972,1.0,1.0,1.0,0,p00289,102,1,0,0
constructed,eval,9,final,samecls_diffcont,c002,0.13108253479003906,1.1197489500045776,0.08689809590578079,0.8563034534454346,0.8563034534454346,0.8563034534454346,0,p00272,79,1,0,0
constructed_min,eval,9,final,samecls_diffcont,c002,0.11353302001953125,0.9863517880439758,0.07652267068624496,0.7542908191680908,0.7542908191680908,0.7542908191680908,0,p00272,79,1,0,0
constructed,eval,9,final,othercls_diffcont,c002,-0.014398574829101562,1.1197491884231567,0.08646300435066223,0.9589838981628418,0.9589838981628418,0.9589838981628418,0,p00043,79,1,0,0
constructed_min,eval,9,final,othercls_diffcont,c002,-0.013555526733398438,0.9863518476486206,0.0762210339307785,0.844738781452179,0.844738781452179,0.844738781452179,0,p00043,79,1,0,0
unmatched,eval,9,readout,samecls_samecont,c002,-0.12351608276367188,0.9760677218437195,0.06715462356805801,1.0,1.0,1.0,0,p00217,102,46,0,0
unmatched,eval,9,readout,othercls_samecont,c002,0.0063686370849609375,0.92962247133255,0.06383780390024185,1.0,1.0,1.0,0,p00289,102,46,0,0
unmatched,eval,9,readout,samecls_diffcont,c002,0.2337779998779297,1.0025346279144287,0.0693337693810463,1.0,1.0,1.0,0,p00272,79,46,0,0
unmatched,eval,9,readout,othercls_diffcont,c002,0.06953620910644531,1.1645097732543945,0.08065040409564972,1.0,1.0,1.0,0,p00043,79,46,0,0
selected,eval,9,readout,samecls_samecont,c002,-0.12351608276367188,0.9760677218437195,0.06715462356805801,1.0,1.0,1.0,0,p00217,102,46,0,0
selected,eval,9,readout,othercls_samecont,c002,-0.23652076721191406,0.9255886077880859,0.06349688023328781,1.0,1.0,1.0,0,p00691,102,46,0,4
selected,eval,9,readout,samecls_diffcont,c002,-0.3760814666748047,1.1189990043640137,0.07754164189100266,1.0,1.0,1.0,0,p00439,79,46,0,2
selected,eval,9,readout,othercls_diffcont,c002,0.10241508483886719,1.1697072982788086,0.08081059902906418,1.0,1.0,1.0,0,p00467,79,46,0,4
constructed,eval,9,readout,samecls_samecont,c002,-0.08264923095703125,1.0181835889816284,0.070134237408638,1.1036337614059448,0.6067229509353638,1.5176537036895752,0,p00217,102,46,0,0
constructed_min,eval,9,readout,samecls_samecont,c002,-0.04441070556640625,0.83681720495224,0.0574527271091938,0.9116240739822388,0.4077881872653961,1.0,0,p00217,102,46,0,0
constructed,eval,9,readout,othercls_samecont,c002,0.008409500122070312,1.018183708190918,0.07013260573148727,1.11632239818573,0.534210741519928,1.426069736480713,0,p00289,102,46,0,0
constructed_min,eval,9,readout,othercls_samecont,c002,0.0029926300048828125,0.83681720495224,0.057462941855192184,0.9212908744812012,0.3527887761592865,1.0,0,p00289,102,46,0,0
constructed,eval,9,readout,samecls_diffcont,c002,0.22446823120117188,1.0181834697723389,0.07028406858444214,1.0141736268997192,0.7547783851623535,1.5142508745193481,0,p00272,79,46,0,0
constructed_min,eval,9,readout,samecls_diffcont,c002,0.19204139709472656,0.83681720495224,0.057617973536252975,0.8343238234519958,0.5528445839881897,1.0,0,p00272,79,46,0,0
constructed,eval,9,readout,othercls_diffcont,c002,0.04266357421875,1.0181835889816284,0.07025661319494247,0.8892393708229065,0.6265573501586914,1.3137903213500977,0,p00043,79,46,0,0
constructed_min,eval,9,readout,othercls_diffcont,c002,0.030927658081054688,0.83681720495224,0.0575762614607811,0.7361099123954773,0.41284608840942383,0.9099572896957397,0,p00043,79,46,0,0
unmatched,eval,9,task,samecls_samecont,c002,-0.0603790283203125,1.2165812253952026,0.08392538875341415,1.0,1.0,1.0,0,p00217,102,79,46,0
unmatched,eval,9,task,othercls_samecont,c002,0.18068695068359375,1.1008957624435425,0.07607921212911606,1.0,1.0,1.0,0,p00289,102,79,46,0
unmatched,eval,9,task,samecls_diffcont,c002,-0.09823417663574219,1.5900977849960327,0.10921323299407959,1.0,1.0,1.0,0,p00272,79,79,46,0
unmatched,eval,9,task,othercls_diffcont,c002,0.19552040100097656,1.5415103435516357,0.1065436601638794,1.0,1.0,1.0,0,p00043,79,79,46,0
selected,eval,9,task,samecls_samecont,c002,-0.11947059631347656,1.555532693862915,0.10793174058198929,1.0,1.0,1.0,0,p00909,101,79,46,3
selected,eval,9,task,othercls_samecont,c002,0.3297710418701172,1.5627126693725586,0.10818549245595932,1.0,1.0,1.0,0,p00724,100,79,46,5
selected,eval,9,task,samecls_diffcont,c002,0.2040252685546875,1.4767428636550903,0.10190369933843613,1.0,1.0,1.0,0,p00389,79,79,46,1
selected,eval,9,task,othercls_diffcont,c002,0.12390899658203125,1.4695123434066772,0.10158443450927734,1.0,1.0,1.0,0,p00351,79,79,46,1
constructed,eval,9,task,samecls_samecont,c002,-0.06671714782714844,1.3622713088989258,0.09394827485084534,1.1259104013442993,0.9390314221382141,1.4052298069000244,0,p00217,102,79,46,0
constructed_min,eval,9,task,samecls_samecont,c002,-0.05047607421875,1.0937303304672241,0.07538311183452606,0.90727299451828,0.7744125723838806,1.0,0,p00217,102,79,46,0
constructed,eval,9,task,othercls_samecont,c002,0.20491409301757812,1.3622711896896362,0.09427297860383987,1.2375996112823486,1.06859290599823,1.5307352542877197,0,p00289,102,79,46,0
constructed_min,eval,9,task,othercls_samecont,c002,0.17945289611816406,1.0937303304672241,0.07560699433088303,0.9942414164543152,0.9330648183822632,1.0,0,p00289,102,79,46,0
constructed,eval,9,task,samecls_diffcont,c002,-0.09572601318359375,1.3622713088989258,0.09367599338293076,0.8636761903762817,0.7572914361953735,0.9881247282028198,0,p00272,79,79,46,0
constructed_min,eval,9,task,samecls_diffcont,c002,-0.08924102783203125,1.0937303304672241,0.07517918944358826,0.6999036073684692,0.523194432258606,0.877830982208252,0,p00272,79,79,46,0
constructed,eval,9,task,othercls_diffcont,c002,0.18780899047851562,1.3622713088989258,0.09417793899774551,0.8902745842933655,0.7212649583816528,1.1778912544250488,0,p00043,79,79,46,0
constructed_min,eval,9,task,othercls_diffcont,c002,0.1634235382080078,1.0937303304672241,0.07562504708766937,0.7214815020561218,0.47118857502937317,0.9713985323905945,0,p00043,79,79,46,0
unmatched,eval,22,final,samecls_samecont,c002,0.053218841552734375,4.034917831420898,0.05717286840081215,1.0,1.0,1.0,0,p00217,102,1,0,0
unmatched,eval,22,final,othercls_samecont,c002,-0.017633438110351562,3.763963460922241,0.05391069874167442,1.0,1.0,1.0,0,p00289,102,1,0,0
unmatched,eval,22,final,samecls_diffcont,c002,-0.30990028381347656,4.5262556076049805,0.06545732915401459,1.0,1.0,1.0,0,p00272,79,1,0,0
unmatched,eval,22,final,othercls_diffcont,c002,-0.15188026428222656,4.066995620727539,0.059042252600193024,1.0,1.0,1.0,0,p00043,79,1,0,0
selected,eval,22,final,samecls_samecont,c002,-0.7808475494384766,4.503150463104248,0.0655994787812233,1.0,1.0,1.0,0,p00909,101,1,0,3
selected,eval,22,final,othercls_samecont,c002,-0.426849365234375,4.54482889175415,0.06547150760889053,1.0,1.0,1.0,0,p00380,100,1,0,1
selected,eval,22,final,samecls_diffcont,c002,0.16904258728027344,4.60939884185791,0.06622474640607834,1.0,1.0,1.0,0,p00614,79,1,0,4
selected,eval,22,final,othercls_diffcont,c002,0.25209617614746094,4.564735412597656,0.06543081998825073,1.0,1.0,1.0,0,p00393,79,1,0,2
constructed,eval,22,final,samecls_samecont,c002,0.05442237854003906,4.098033905029297,0.05805566534399986,1.0156422853469849,1.0156422853469849,1.0156422853469849,0,p00217,102,1,0,0
constructed_min,eval,22,final,samecls_samecont,c002,0.04812812805175781,3.7639644145965576,0.05337872728705406,0.9328476190567017,0.9328476190567017,0.9328476190567017,0,p00217,102,1,0,0
constructed,eval,22,final,othercls_samecont,c002,-0.017866134643554688,4.0980329513549805,0.05864720419049263,1.088754653930664,1.088754653930664,1.088754653930664,0,p00289,102,1,0,0
constructed_min,eval,22,final,othercls_samecont,c002,-0.017627716064453125,3.763963460922241,0.05391069874167442,1.0,1.0,1.0,0,p00289,102,1,0,0
constructed,eval,22,final,samecls_diffcont,c002,-0.27923011779785156,4.098032474517822,0.059302348643541336,0.9053913950920105,0.9053913950920105,0.9053913950920105,0,p00272,79,1,0,0
constructed_min,eval,22,final,samecls_diffcont,c002,-0.2555370330810547,3.7639639377593994,0.05449412763118744,0.8315843939781189,0.8315843939781189,0.8315843939781189,0,p00272,79,1,0,0
constructed,eval,22,final,othercls_diffcont,c002,-0.15298843383789062,4.0980329513549805,0.05949098616838455,1.007631540298462,1.007631540298462,1.007631540298462,0,p00043,79,1,0,0
constructed_min,eval,22,final,othercls_diffcont,c002,-0.14106178283691406,3.763962984085083,0.054659128189086914,0.9254899024963379,0.9254899024963379,0.9254899024963379,0,p00043,79,1,0,0
unmatched,eval,22,readout,samecls_samecont,c002,0.025310516357421875,7.54642391204834,0.11314477771520615,1.0,1.0,1.0,0,p00217,102,46,0,0
unmatched,eval,22,readout,othercls_samecont,c002,-0.04061698913574219,7.715630531311035,0.11484649777412415,1.0,1.0,1.0,0,p00289,102,46,0,0
unmatched,eval,22,readout,samecls_diffcont,c002,-0.3196582794189453,8.6737642288208,0.1294136345386505,1.0,1.0,1.0,0,p00272,79,46,0,0
unmatched,eval,22,readout,othercls_diffcont,c002,-0.1820697784423828,9.596351623535156,0.14178083837032318,1.0,1.0,1.0,0,p00043,79,46,0,0
selected,eval,22,readout,samecls_samecont,c002,1.0219593048095703,6.852761745452881,0.10303253680467606,1.0,1.0,1.0,0,p01036,101,46,0,5
selected,eval,22,readout,othercls_samecont,c002,0.1652851104736328,8.585199356079102,0.12828604876995087,1.0,1.0,1.0,0,p00724,100,46,0,5
selected,eval,22,readout,samecls_diffcont,c002,1.3816757202148438,11.380105972290039,0.16987065970897675,1.0,1.0,1.0,0,p00650,79,46,0,5
selected,eval,22,readout,othercls_diffcont,c002,0.1895580291748047,9.648552894592285,0.14278678596019745,1.0,1.0,1.0,0,p00393,79,46,0,2
