arm,dst_cls,layer,region,effect,mean,lo,hi,n_contents
selected,deploy,9,readout,interaction,-0.019089221954345703,-0.06941906690597535,0.029495062033335344,30
selected,deploy,9,task,class,-0.02266836166381836,-0.06026733160018921,0.018227337996164928,30
selected,deploy,9,task,content,0.032120927174886064,-0.02992302179336548,0.08574687798817952,30
selected,deploy,9,task,interaction,0.0087587038675944,-0.024307378133138022,0.04307606617609659,30
selected,deploy,22,final,class,0.174291197458903,0.03879272699356079,0.3277080527941385,30
selected,deploy,22,final,content,-0.07195685704549154,-0.21614816109339396,0.08572926759719847,30
selected,deploy,22,final,interaction,0.0007667859395345052,-0.12703057050704958,0.12960097551345823,30
selected,deploy,22,readout,class,0.11130777994791667,-0.025305779774983723,0.2559987386067708,30
selected,deploy,22,readout,content,0.06457328796386719,-0.10126700560251872,0.23413273493448883,30
selected,deploy,22,readout,interaction,-0.06931476593017578,-0.24592395544052126,0.11152241547902404,30
selected,deploy,22,task,class,0.0007405598958333333,-0.0009174760182698568,0.0022771906852722167,30
selected,deploy,22,task,content,-0.00016549428304036458,-0.002530392011006673,0.0021557315190633116,30
selected,deploy,22,task,interaction,-0.0008191426595052083,-0.002001832326253255,0.0004321249326070147,30
selected,eval,9,final,class,0.06442921956380208,0.04372731685638428,0.08470742146174112,30
selected,eval,9,final,content,0.008954238891601563,-0.09878763437271118,0.12715675195058188,30
selected,eval,9,final,interaction,-0.013897387186686198,-0.04306068897247315,0.017208897272745768,30
selected,eval,9,readout,class,-0.03835013707478841,-0.11717339197794596,0.03503503163655589,30
selected,eval,9,readout,content,0.018413066864013672,-0.09366080125172933,0.12474383036295568,30
selected,eval,9,readout,interaction,-0.06063820521036784,-0.121295801003774,0.007085735003153482,30
selected,eval,9,task,class,0.0434181531270345,-0.00040685097376505475,0.0925147525469462,30
selected,eval,9,task,content,0.016875489552815755,-0.044494755268096924,0.07793154239654539,30
selected,eval,9,task,interaction,0.040357049306233725,-0.009094369411468505,0.09139314730962117,30
selected,eval,22,final,class,-0.2609663963317871,-0.4377508560816447,-0.10287444273630778,30
selected,eval,22,final,content,0.051479307810465495,-0.13076892296473183,0.237348248163859,30
selected,eval,22,final,interaction,-0.00962527592976888,-0.15574363629023233,0.13991016785303725,30
selected,eval,22,readout,class,-0.40207303365071617,-0.6046432717641194,-0.21351176023483318,30
selected,eval,22,readout,content,0.11847407023111979,-0.06081945657730102,0.30942481676737466,30
selected,eval,22,readout,interaction,0.08572266896565756,-0.08083292643229167,0.24759204864501935,30
selected,eval,22,task,class,-0.00017801920572916666,-0.00185941219329834,0.0014622433980305953,30
selected,eval,22,task,content,-0.0009272893269856771,-0.002634459336598714,0.0007669123013814288,30
selected,eval,22,task,interaction,-3.134409586588542e-05,-0.001530923843383789,0.0015073299407958984,30
unmatched,deploy,9,final,class,-0.05321661631266276,-0.08914729754130045,-0.017804466883341478,30
unmatched,deploy,9,final,content,0.018493843078613282,-0.0594098671277364,0.10056036313374836,30
unmatched,deploy,9,final,interaction,-0.0031175613403320312,-0.03208158810933431,0.023932476043701155,30
unmatched,deploy,9,readout,class,0.04837379455566406,-0.019243099689483643,0.11015973250071205,30
unmatched,deploy,9,readout,content,0.02259343465169271,-0.07732753992080688,0.1237025372187296,30
unmatched,deploy,9,readout,interaction,-0.010975964864095052,-0.05106517155965169,0.027451675732930492,30
unmatched,deploy,9,task,class,-0.028625965118408203,-0.06848517735799155,0.013996764024098704,30
unmatched,deploy,9,task,content,0.024024550120035806,-0.028464031219482423,0.07167680978775025,30
unmatched,deploy,9,task,interaction,-0.014664363861083985,-0.04883758862813314,0.021118547121683755,30
unmatched,deploy,22,final,class,0.36827478408813474,0.2320337724685669,0.5022920401891072,30
unmatched,deploy,22,final,content,-0.025585015614827473,-0.18921825091044106,0.13976024468739823,30
unmatched,deploy,22,final,interaction,-0.025816822052001955,-0.15801510969797772,0.1054055507977803,30
unmatched,deploy,22,readout,class,0.37145856221516926,0.23696694056193035,0.5066218272844949,30
unmatched,deploy,22,readout,content,-0.030329004923502604,-0.1912661099433899,0.13086829662322996,30
unmatched,deploy,22,readout,interaction,-0.02891254425048828,-0.16056315422058107,0.10246637980143226,30
unmatched,deploy,22,task,class,-0.00038582483927408854,-0.0017829624811808269,0.0010780676205952957,30
unmatched,deploy,22,task,content,-0.0010716438293457032,-0.003250277042388916,0.0011431733767191554,30
unmatched,deploy,22,task,interaction,3.337860107421875e-06,-0.001453107992808024,0.0015453068415323891,30
unmatched,eval,9,final,class,0.047720781962076825,0.01812454382578532,0.0789967401822408,30
unmatched,eval,9,final,content,0.017094993591308595,-0.08281600793202719,0.127155544757843,30
unmatched,eval,9,final,interaction,0.004974873860677084,-0.03661459445953369,0.048159594535827625,30
unmatched,eval,9,readout,class,-0.10291636784871419,-0.18844338814417522,-0.011363821824391804,30
unmatched,eval,9,readout,content,0.0876069704691569,-0.008591891129811603,0.18773250023523966,30
unmatched,eval,9,readout,interaction,0.055855846405029295,-0.0033309769630432127,0.1172324085235595,30
unmatched,eval,9,task,class,0.05909798940022786,0.021844483216603598,0.0972038594881693,30
unmatched,eval,9,task,content,0.07009849548339844,0.008331997394561768,0.1296199591954549,30
unmatched,eval,9,task,interaction,0.037962786356608075,-0.00138946533203125,0.07660305420557657,30
unmatched,eval,22,final,class,-0.3424563407897949,-0.4905269122123718,-0.20367494583129891,30
unmatched,eval,22,final,content,0.0520143191019694,-0.13092873255411783,0.24596102078755694,30
unmatched,eval,22,final,interaction,0.05061489741007487,-0.12153536955515544,0.22204350392023717,30
unmatched,eval,22,readout,class,-0.3509235382080078,-0.49725454568862915,-0.21180960098902402,30
unmatched,eval,22,readout,content,0.04925111134847005,-0.1328521744410197,0.2397680505116779,30
unmatched,eval,22,readout,interaction,0.049479230244954424,-0.12192703088124593,0.21909589449564615,30
unmatched,eval,22,task,class,-0.000900872548421224,-0.002393685976664225,0.00044714053471883074,30
unmatched,eval,22,task,content,-0.002330493927001953,-0.0043269038200378414,-0.0002628008524576826,30
unmatched,eval,22,task,interaction,-0.0013806343078613282,-0.0027450982729593913,8.04416338602694e-05,30
