arm,dst_cls,layer,region,effect,mean,lo,hi,n_contents
constructed_min,deploy,20,task,interaction,0.0009774525960286459,-0.002911227544148763,0.004741747379302977,30
constructed_min,deploy,21,final,class,0.43588940302530926,0.338235936164856,0.535193600654602,30
constructed_min,deploy,21,final,content,0.004182275136311849,-0.07966425816218058,0.09072455008824633,30
constructed_min,deploy,21,final,interaction,0.06941639582316081,-0.0025119527180989584,0.13794886191685987,30
constructed_min,deploy,21,readout,class,0.5363594055175781,0.4222712818781535,0.6538802488644918,30
constructed_min,deploy,21,readout,content,0.008504168192545573,-0.0940437881151835,0.12163028796513865,30
constructed_min,deploy,21,readout,interaction,0.08227774302164713,-0.0021884274482727047,0.16598551114400226,30
constructed_min,deploy,21,task,class,0.001200262705485026,-0.0010581906636555989,0.003427510261535643,30
constructed_min,deploy,21,task,content,-0.0025203386942545575,-0.009132646719614666,0.002564070224761962,30
constructed_min,deploy,21,task,interaction,0.0009006818135579427,-0.001390094757080078,0.0031549390157063787,30
constructed_min,eval,10,final,class,0.04902156194051107,0.030294026533762616,0.0695393617947896,30
constructed_min,eval,10,final,content,-0.030168628692626952,-0.0535429565111796,-0.005577367941538494,30
constructed_min,eval,10,final,interaction,0.0017940203348795574,-0.013581611315409343,0.016845484574635788,30
constructed_min,eval,10,readout,class,0.01197818120320638,-0.07336885213851929,0.09612891038258858,30
constructed_min,eval,10,readout,content,0.10167029698689779,-0.0007521263758341452,0.21624509970347086,30
constructed_min,eval,10,readout,interaction,0.08009328842163085,0.005278289318084717,0.15412899494171142,30
constructed_min,eval,10,task,class,-0.03527126312255859,-0.05046969970067342,-0.021298374334971112,30
constructed_min,eval,10,task,content,0.034254964192708334,-0.0063612476984659825,0.08155576626459755,30
constructed_min,eval,10,task,interaction,-0.008784039815266927,-0.025289493401845296,0.006846346060434975,30
constructed_min,eval,20,final,class,-0.5712088902791341,-0.6743834265073141,-0.4768251236279806,30
constructed_min,eval,20,final,content,0.18213698069254558,0.024447984695434574,0.3462993375460306,30
constructed_min,eval,20,final,interaction,0.01621526082356771,-0.09803057034810383,0.12945126454035438,30
constructed_min,eval,20,readout,class,-0.7369560877482096,-0.8709036103884379,-0.6115215571721395,30
constructed_min,eval,20,readout,content,0.22720387776692708,0.02695524056752523,0.43397422631581617,30
constructed_min,eval,20,readout,interaction,0.016855367024739585,-0.12600869258244832,0.15567766745885214,30
constructed_min,eval,20,task,class,-0.002457714080810547,-0.005720450083414714,0.0005689350763956685,30
constructed_min,eval,20,task,content,0.006730111440022787,-0.001024211247762044,0.01463518699010213,30
constructed_min,eval,20,task,interaction,0.002308368682861328,-0.002639525731404622,0.007083458105723062,30
constructed_min,eval,21,final,class,-0.5924177805582682,-0.7046749591827393,-0.49348098198572804,30
constructed_min,eval,21,final,content,0.17684186299641927,0.01446027199427287,0.34224481821060165,30
constructed_min,eval,21,final,interaction,0.025783793131510416,-0.09539774020512899,0.14243663549423213,30
constructed_min,eval,21,readout,class,-0.7216645240783691,-0.8569711518287659,-0.5985928869247437,30
constructed_min,eval,21,readout,content,0.21282498041788736,0.02117342551549276,0.41120603481928497,30
constructed_min,eval,21,readout,interaction,0.03349936803181966,-0.10984835068384806,0.16943333148956288,30
constructed_min,eval,21,task,class,0.002083905537923177,-0.00044298966725667317,0.0046850864092508925,30
constructed_min,eval,21,task,content,0.002893829345703125,-0.0022675498326619466,0.007699724038441971,30
constructed_min,eval,21,task,interaction,0.000493939717610677,-0.002134913603464762,0.0031875125567118307,30
selected,deploy,10,final,class,-0.06230440139770508,-0.08252563635508219,-0.041712612311045345,30
selected,deploy,10,final,content,0.04471108118693034,-0.003961853981018066,0.09377858956654866,30
selected,deploy,10,final,interaction,-0.025211493174235027,-0.04726611137390137,-0.005384063720703129,30
selected,deploy,10,readout,class,0.10171995162963868,0.03979397137959798,0.16340083519617715,30
selected,deploy,10,readout,content,0.05854876836140951,-0.09337989250818887,0.21638466596603362,30
selected,deploy,10,readout,interaction,-0.020275211334228514,-0.10610660950342814,0.06071237405141191,30
selected,deploy,10,task,class,0.05978450775146484,0.03980360507965088,0.07981462717056274,30
selected,deploy,10,task,content,0.010576883951822916,-0.03755321423212687,0.059841098785400386,30
selected,deploy,10,task,interaction,-0.0031139373779296873,-0.032034965356191,0.023845494588216134,30
selected,deploy,20,final,class,0.5613014539082845,0.4433139085769653,0.6867420411109925,30
selected,deploy,20,final,content,0.12057135899861654,-0.0689559539159139,0.3104980548222856,30
selected,deploy,20,final,interaction,-0.054912535349527995,-0.1565506958961487,0.04691220760345456,30
selected,deploy,20,readout,class,1.0502547899881998,0.8612696401278178,1.2470979356765743,30
selected,deploy,20,readout,content,0.0723936398824056,-0.21196815729141236,0.33729897896448746,30
selected,deploy,20,readout,interaction,0.019409338633219402,-0.15936450242996217,0.20377539952596016,30
selected,deploy,20,task,class,0.0008607864379882813,-0.0040557169914245605,0.006069759527842199,30
selected,deploy,20,task,content,0.0001980463663736979,-0.01246999422709147,0.013222281138102213,30
selected,deploy,20,task,interaction,-0.0016985575358072916,-0.0076527404785156255,0.004462749163309732,30
selected,deploy,21,final,class,0.45846004486083985,0.3571314764022827,0.5627889895439148,30
selected,deploy,21,final,content,0.10223286946614583,-0.0816882276535034,0.28907214323679603,30
selected,deploy,21,final,interaction,-0.036866950988769534,-0.1727659265200297,0.09342709223429359,30
selected,deploy,21,readout,class,1.0167890230814616,0.7974183328946431,1.2558038250605261,30
selected,deploy,21,readout,content,0.007781696319580078,-0.25065439303716025,0.26258059263229366,30
selected,deploy,21,readout,interaction,-0.04886579513549805,-0.2563253688812256,0.1447326032320657,30
selected,deploy,21,task,class,-0.0026149431864420573,-0.006312120755513509,0.0009967994689941404,30
selected,deploy,21,task,content,-0.0011043866475423177,-0.008853866259257,0.007165825366973853,30
selected,deploy,21,task,interaction,0.0006304740905761719,-0.003789101441701253,0.005382586320241292,30
selected,eval,10,final,class,0.09267142613728842,0.0658856439590454,0.11869043747584022,30
selected,eval,10,final,content,0.03804311752319336,-0.03487524350484212,0.110869611899058,30
selected,eval,10,final,interaction,-8.242925008138021e-05,-0.026830547650655113,0.027389068603515622,30
selected,eval,10,readout,class,-0.0370456059773763,-0.11710170189539591,0.03963576714197794,30
selected,eval,10,readout,content,0.13122609456380208,-0.018863845666249594,0.30598307291666665,30
selected,eval,10,readout,interaction,-0.0002480824788411458,-0.10943355242411296,0.10732265949249267,30
selected,eval,10,task,class,-0.04758186340332031,-0.07177047650019328,-0.021046037673950205,30
selected,eval,10,task,content,0.041061719258626304,-0.034703427950541176,0.12755344629287718,30
selected,eval,10,task,interaction,0.008607419331868489,-0.016434957186381022,0.03477869749069213,30
selected,eval,20,final,class,-0.6267212867736817,-0.7930628005663554,-0.46312429666519167,30
selected,eval,20,final,content,-0.08285792668660481,-0.28908772786458337,0.1322623872756957,30
selected,eval,20,final,interaction,0.04399302800496419,-0.09598836104075115,0.17173863728841135,30
selected,eval,20,readout,class,-0.9878114382425944,-1.1760415323575337,-0.7904231270154319,30
selected,eval,20,readout,content,0.00677639643351237,-0.2833558948834737,0.30561356544494633,30
selected,eval,20,readout,interaction,0.16114892959594726,-0.03502793788909912,0.3500772786140438,30
selected,eval,20,task,class,0.0035725911458333332,-0.0028594644864400227,0.010336553255716958,30
selected,eval,20,task,content,0.004664357503255208,-0.009307858943939208,0.018351442813873287,30
selected,eval,20,task,interaction,0.0019768397013346355,-0.005059786637624105,0.010069924195607502,30
selected,eval,21,final,class,-0.6091126759847005,-0.7820779848098754,-0.4619361885388693,30
selected,eval,21,final,content,0.04782193501790365,-0.14209352175394693,0.21350669225056965,30
selected,eval,21,final,interaction,0.04971726735432943,-0.06015397866566976,0.14796517610549925,30
selected,eval,21,readout,class,-0.913778018951416,-1.1089312140146892,-0.7326447486877442,30
selected,eval,21,readout,content,0.07254037857055665,-0.15690284013748168,0.29166368563969924,30
selected,eval,21,readout,interaction,0.042148431142171226,-0.1598674726486206,0.22892723639806073,30
selected,eval,21,task,class,0.005014610290527344,0.00047206481297810873,0.00977157910664876,30
selected,eval,21,task,content,0.002792612711588542,-0.0050588417053222656,0.010324362913767494,30
selected,eval,21,task,interaction,-6.796518961588542e-05,-0.00431594451268514,0.00436397870381673,30
unmatched,deploy,10,final,class,-0.040026092529296876,-0.06189190228780111,-0.01709707101186117,30
unmatched,deploy,10,final,content,0.043555132548014325,-0.0008638564745585123,0.09002753257751463,30
unmatched,deploy,10,final,interaction,0.006455612182617187,-0.013804057439168295,0.027565770943959546,30
unmatched,deploy,10,readout,class,0.07569328943888347,-0.0002557333310445144,0.15075829029083246,30
unmatched,deploy,10,readout,content,0.0465083122253418,-0.12557141145070394,0.23674070358276353,30
unmatched,deploy,10,readout,interaction,0.004889202117919922,-0.09832826217015585,0.1075777475039164,30
unmatched,deploy,10,task,class,0.05979636510213216,0.034016906420389806,0.08300685008366902,30
unmatched,deploy,10,task,content,0.012011051177978516,-0.0320985468228658,0.06147067546844478,30
unmatched,deploy,10,task,interaction,-0.0179658571879069,-0.04199361801147461,0.00950081427892046,30
unmatched,deploy,20,final,class,1.0023643493652343,0.8254352116584778,1.1862868738174437,30
unmatched,deploy,20,final,content,0.02326825459798177,-0.17173200607299804,0.22450519641240435,30
unmatched,deploy,20,final,interaction,0.027939351399739583,-0.13896314144134522,0.19200795332590737,30
unmatched,deploy,20,readout,class,1.2878584225972494,1.0641539200146992,1.5253712439537048,30
unmatched,deploy,20,readout,content,0.026315848032633465,-0.2218082555135091,0.2898975936571753,30
unmatched,deploy,20,readout,interaction,0.028620179494222006,-0.1919378598531087,0.24116430362065627,30
unmatched,deploy,20,task,class,0.0053703625996907554,-3.175258636474604e-05,0.010677277247111,30
unmatched,deploy,20,task,content,0.003522968292236328,-0.007837440967559815,0.015147078037261952,30
unmatched,deploy,20,task,interaction,0.0010402997334798176,-0.003709975083669027,0.006054909229278563,30
unmatched,deploy,21,final,class,1.0715703010559081,0.8849251015981039,1.2698379540443419,30
unmatched,deploy,21,final,content,0.03198302586873372,-0.16728903690973917,0.23861325899759886,30
unmatched,deploy,21,final,interaction,0.020777161916097006,-0.15634358247121175,0.19248224735259997,30
unmatched,deploy,21,readout,class,1.3076688766479492,1.0784385561943053,1.5559990191459656,30
unmatched,deploy,21,readout,content,0.02958978017171224,-0.2168310284614563,0.2892448409398393,30
unmatched,deploy,21,readout,interaction,0.02775993347167969,-0.194428927898407,0.24602097511291493,30
unmatched,deploy,21,task,class,0.0012988408406575521,-0.00154539426167806,0.004218748410542806,30
unmatched,deploy,21,task,content,0.0005162556966145834,-0.006911919116973877,0.008139946460723874,30
unmatched,deploy,21,task,interaction,0.0007480621337890625,-0.0022095314661661784,0.003695078690846759,30
unmatched,eval,10,final,class,0.06031036376953125,0.02827112118403117,0.0915795834859212,30
unmatched,eval,10,final,content,-0.0023651123046875,-0.057763072649637856,0.0580488324165342,30
unmatched,eval,10,final,interaction,-0.017060279846191406,-0.0380499800046285,0.004938730398813877,30
unmatched,eval,10,readout,class,-0.050125471750895184,-0.17909175793329873,0.08287530819574988,30
unmatched,eval,10,readout,content,0.1050196647644043,-0.06661165316899617,0.3031883406639098,30
unmatched,eval,10,readout,interaction,0.10811503728230794,0.00013648192087809395,0.21369683027267447,30
unmatched,eval,10,task,class,-0.055352179209391277,-0.07604142983754476,-0.034108938376108816,30
unmatched,eval,10,task,content,0.05493014653523763,-0.02496169169743856,0.15209880510965973,30
unmatched,eval,10,task,interaction,0.0009898821512858073,-0.023781394958496092,0.024290407498677564,30
unmatched,eval,20,final,class,-0.8337427775065104,-0.9999790954589843,-0.6804147895177206,30
unmatched,eval,20,final,content,0.13419469197591147,-0.08121102809906006,0.35470358848571776,30
unmatched,eval,20,final,interaction,0.14831256866455078,-0.003914837837219237,0.3028336683909098,30
unmatched,eval,20,readout,class,-1.0840044975280763,-1.302016851902008,-0.8816573508580526,30
unmatched,eval,20,readout,content,0.17792056401570638,-0.08634655157725016,0.4538007863362629,30
unmatched,eval,20,readout,interaction,0.1843096097310384,-0.005923028786977131,0.3799860294659932,30
unmatched,eval,20,task,class,-0.003247197469075521,-0.008004929224650065,0.0013771629333496087,30
unmatched,eval,20,task,content,0.0092681884765625,-0.004442350069681803,0.02263848225275675,30
unmatched,eval,20,task,interaction,0.003218714396158854,-0.003425939083099365,0.009403391679128008,30
unmatched,eval,21,final,class,-0.8924977938334148,-1.0675951902071636,-0.7292100667953492,30
unmatched,eval,21,final,content,0.14576629002888997,-0.07250351746877035,0.37107533613840693,30
unmatched,eval,21,final,interaction,0.150002384185791,-0.01635108709335327,0.3124878581364949,30
unmatched,eval,21,readout,class,-1.0956342061360678,-1.3192546017964681,-0.8891574859619141,30
unmatched,eval,21,readout,content,0.18000157674153647,-0.07973104079564412,0.45321722269058223,30
unmatched,eval,21,readout,interaction,0.18601023356119792,-0.007991544405619302,0.3797339884440101,30
unmatched,eval,21,task,class,0.0025905927022298178,-0.0009135818481445312,0.006147313912709553,30
unmatched,eval,21,task,content,0.0060381253560384115,-0.0012589589754740396,0.013820110162099202,30
unmatched,eval,21,task,interaction,0.0009451866149902344,-0.0022644790013631186,0.004467038313547768,30
