arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
constructed,eval,20,readout,samecls_samecont,c000,0.2893180847167969,10.315391540527344,0.1289287507534027,1.2309272289276123,0.972861111164093,1.5336503982543945,0,p00188,109,46,0,0
constructed_min,eval,20,readout,samecls_samecont,c000,0.23927879333496094,8.480299949645996,0.10614679008722305,0.9910725951194763,0.8723368048667908,1.0,0,p00188,109,46,0,0
constructed,eval,20,readout,othercls_samecont,c000,-0.8949050903320312,10.315390586853027,0.12814278900623322,0.950762152671814,0.7785872220993042,1.1725934743881226,0,p00117,108,46,0,0
constructed_min,eval,20,readout,othercls_samecont,c000,-0.7868003845214844,8.480299949645996,0.10564794391393661,0.7708545327186584,0.590101957321167,0.9768962860107422,0,p00117,108,46,0,0
constructed,eval,20,readout,samecls_diffcont,c000,0.26775360107421875,10.315391540527344,0.12776005268096924,0.8819881677627563,0.6708961129188538,1.1245242357254028,0,p00189,79,46,0,0
constructed_min,eval,20,readout,samecls_diffcont,c000,0.22760391235351562,8.480299949645996,0.10534630715847015,0.7238408923149109,0.4377082288265228,1.0,0,p00189,79,46,0,0
constructed,eval,20,readout,othercls_diffcont,c000,-0.8912296295166016,10.315390586853027,0.1291399896144867,1.0473060607910156,0.8913962244987488,1.2493408918380737,0,p00289,79,46,0,0
constructed_min,eval,20,readout,othercls_diffcont,c000,-0.8008823394775391,8.480299949645996,0.10630525648593903,0.851905345916748,0.6278417706489563,1.0,0,p00289,79,46,0,0
unmatched,eval,20,task,samecls_samecont,c000,0.05129241943359375,12.382698059082031,0.15984925627708435,1.0,1.0,1.0,0,p00188,109,79,46,0
unmatched,eval,20,task,othercls_samecont,c000,0.0010700225830078125,12.546257019042969,0.16129401326179504,1.0,1.0,1.0,0,p00117,108,79,46,0
unmatched,eval,20,task,samecls_diffcont,c000,-0.0010547637939453125,12.486002922058105,0.16091011464595795,1.0,1.0,1.0,0,p00189,79,79,46,0
unmatched,eval,20,task,othercls_diffcont,c000,0.022115707397460938,14.500006675720215,0.1881922483444214,1.0,1.0,1.0,0,p00289,79,79,46,0
selected,eval,20,task,samecls_samecont,c000,0.05129241943359375,12.382698059082031,0.15984925627708435,1.0,1.0,1.0,0,p00188,109,79,46,0
selected,eval,20,task,othercls_samecont,c000,0.020322799682617188,10.689935684204102,0.13754519820213318,1.0,1.0,1.0,0,p00468,109,79,46,4
selected,eval,20,task,samecls_diffcont,c000,0.04174613952636719,13.316010475158691,0.1724940538406372,1.0,1.0,1.0,0,p00217,79,79,46,1
selected,eval,20,task,othercls_diffcont,c000,0.006832122802734375,14.999195098876953,0.19453810155391693,1.0,1.0,1.0,0,p00380,79,79,46,1
constructed,eval,20,task,samecls_samecont,c000,0.05112457275390625,12.978740692138672,0.16758227348327637,1.090586543083191,0.8182123899459839,2.140331745147705,0,p00188,109,79,46,0
