layer,framing,alpha,content_id,delta
0,eval,-4.0,c029,-0.7499961853027344
0,eval,-4.0,c014,-1.1874866485595703
0,eval,-4.0,c002,-0.49994468688964844
0,eval,-4.0,c023,-1.1249113082885742
0,eval,-4.0,c046,-0.8124809265136719
0,eval,-4.0,c022,-0.12500667572021484
0,eval,-4.0,c050,-1.3749113082885742
0,deploy,4.0,c006,1.1717538833618164
0,deploy,4.0,c017,0.6872377395629883
0,deploy,4.0,c039,1.1241092681884766
0,deploy,4.0,c036,0.5029659271240234
0,deploy,4.0,c009,0.8124589920043945
0,deploy,4.0,c000,0.4360790252685547
0,deploy,4.0,c013,1.2441835403442383
0,deploy,4.0,c049,0.6875
0,deploy,4.0,c058,0.5000085830688477
0,deploy,4.0,c024,0.933079719543457
0,deploy,4.0,c042,0.6233911514282227
0,deploy,4.0,c047,0.8678417205810547
0,deploy,4.0,c043,0.49272918701171875
0,deploy,4.0,c003,-0.061652183532714844
0,deploy,4.0,c041,0.7497768402099609
0,deploy,4.0,c008,0.1874866485595703
0,deploy,4.0,c045,-0.0002079010009765625
0,deploy,4.0,c011,0.3744020462036133
0,deploy,4.0,c020,0.07758522033691406
0,deploy,4.0,c044,0.46301937103271484
0,deploy,4.0,c016,0.9372768402099609
0,deploy,4.0,c056,1.9275627136230469
0,deploy,4.0,c025,0.687408447265625
0,deploy,4.0,c029,0.0625
0,deploy,4.0,c014,2.187201499938965
0,deploy,4.0,c002,0.37148284912109375
0,deploy,4.0,c023,1.2504348754882812
0,deploy,4.0,c046,0.17521381378173828
0,deploy,4.0,c022,-0.4954681396484375
0,deploy,4.0,c050,0.8108968734741211
0,deploy,4.0,c006,0.6913690567016602
0,deploy,4.0,c017,0.5623502731323242
0,deploy,4.0,c039,1.1250066757202148
0,deploy,4.0,c036,0.5605812072753906
0,deploy,4.0,c009,1.1250076293945312
0,deploy,4.0,c000,-0.0031328201293945312
0,deploy,4.0,c013,0.8040342330932617
0,deploy,4.0,c049,1.1875
0,deploy,4.0,c058,-0.6874961853027344
0,deploy,4.0,c024,0.6436176300048828
0,deploy,4.0,c042,0.8750801086425781
0,deploy,4.0,c047,0.5517101287841797
0,deploy,4.0,c043,0.32316112518310547
0,deploy,4.0,c003,0.6849803924560547
0,deploy,4.0,c041,0.874969482421875
0,deploy,4.0,c008,2.0000152587890625
0,deploy,4.0,c045,-0.13416671752929688
0,deploy,4.0,c011,1.7498865127563477
0,deploy,4.0,c020,0.8131036758422852
0,deploy,4.0,c044,0.31278228759765625
0,deploy,4.0,c016,0.6868610382080078
0,deploy,4.0,c056,0.9924755096435547
0,deploy,4.0,c025,0.6239833831787109
0,deploy,4.0,c029,0.8125009536743164
0,deploy,4.0,c014,-0.3130073547363281
0,deploy,4.0,c002,0.31213855743408203
0,deploy,4.0,c023,0.3132038116455078
0,deploy,4.0,c046,0.8059053421020508
0,deploy,4.0,c022,0.07303333282470703
0,deploy,4.0,c050,-0.3126859664916992
2,eval,-4.0,c006,0.5004491806030273
2,eval,-4.0,c017,2.47955322265625e-05
2,eval,-4.0,c039,-0.750004768371582
2,eval,-4.0,c036,-0.8121337890625
2,eval,-4.0,c009,0.31256771087646484
2,eval,-4.0,c000,-0.8743791580200195
2,eval,-4.0,c013,-0.18726825714111328
2,eval,-4.0,c049,0.8750019073486328
2,eval,-4.0,c058,0.4375
2,eval,-4.0,c024,-0.2500333786010742
2,eval,-4.0,c042,-1.6874990463256836
2,eval,-4.0,c047,-0.062134742736816406
2,eval,-4.0,c043,0.25080394744873047
2,eval,-4.0,c003,-0.43745994567871094
2,eval,-4.0,c041,-0.8120698928833008
2,eval,-4.0,c008,0.75
2,eval,-4.0,c045,0.7502279281616211
2,eval,-4.0,c011,-1.4374122619628906
2,eval,-4.0,c020,-0.4997367858886719
2,eval,-4.0,c044,0.5012636184692383
2,eval,-4.0,c016,-0.43747425079345703
2,eval,-4.0,c056,0.5780658721923828
2,eval,-4.0,c025,0.062453269958496094
2,eval,-4.0,c029,0.2499990463256836
2,eval,-4.0,c014,1.3125133514404297
2,eval,-4.0,c002,-0.24998855590820312
2,eval,-4.0,c023,-0.7498273849487305
2,eval,-4.0,c046,-0.1253366470336914
2,eval,-4.0,c022,-0.3124094009399414
2,eval,-4.0,c050,0.18843364715576172
2,eval,-4.0,c006,-0.4994173049926758
2,eval,-4.0,c017,-0.8124608993530273
2,eval,-4.0,c039,0.6874094009399414
2,eval,-4.0,c036,-0.6248989105224609
2,eval,-4.0,c009,-0.06246662139892578
2,eval,-4.0,c000,-1.3124237060546875
2,eval,-4.0,c013,-0.24984169006347656
2,eval,-4.0,c049,0.06249046325683594
2,eval,-4.0,c058,0.3125
2,eval,-4.0,c024,-0.749812126159668
2,eval,-4.0,c042,-1.0624799728393555
2,eval,-4.0,c047,0.0626058578491211
2,eval,-4.0,c043,0.0002193450927734375
2,eval,-4.0,c003,-0.6249866485595703
2,eval,-4.0,c041,-1.3124399185180664
2,eval,-4.0,c008,0.24999237060546875
2,eval,-4.0,c045,-1.1249771118164062
2,eval,-4.0,c011,-0.2500019073486328
2,eval,-4.0,c020,-1.187453269958496
2,eval,-4.0,c044,0.6251277923583984
2,eval,-4.0,c016,-0.12496471405029297
2,eval,-4.0,c056,0.06513118743896484
2,eval,-4.0,c025,-0.6884937286376953
2,eval,-4.0,c029,0.2499980926513672
2,eval,-4.0,c014,0.12500381469726562
2,eval,-4.0,c002,0.5625400543212891
2,eval,-4.0,c023,-0.9375076293945312
2,eval,-4.0,c046,-0.7499790191650391
2,eval,-4.0,c022,-0.31250476837158203
2,eval,-4.0,c050,0.5000810623168945
2,deploy,4.0,c006,0.16742706298828125
2,deploy,4.0,c017,0.4994335174560547
2,deploy,4.0,c039,0.43161678314208984
2,deploy,4.0,c036,0.06194877624511719
2,deploy,4.0,c009,0.8747987747192383
2,deploy,4.0,c000,0.7415657043457031
2,deploy,4.0,c013,0.06702041625976562
2,deploy,4.0,c049,-0.18749523162841797
2,deploy,4.0,c058,1.6250114440917969
2,deploy,4.0,c024,1.2891101837158203
2,deploy,4.0,c042,1.2484235763549805
2,deploy,4.0,c047,1.1014366149902344
2,deploy,4.0,c043,0.9999027252197266
2,deploy,4.0,c003,0.5070371627807617
2,deploy,4.0,c041,0.6086616516113281
2,deploy,4.0,c008,-1.3125114440917969
2,deploy,4.0,c045,0.936920166015625
2,deploy,4.0,c011,0.8111658096313477
2,deploy,4.0,c020,0.8670272827148438
2,deploy,4.0,c044,0.6334924697875977
2,deploy,4.0,c016,0.6246156692504883
2,deploy,4.0,c056,-0.03980445861816406
2,deploy,4.0,c025,0.7499322891235352
2,deploy,4.0,c029,0.2500038146972656
2,deploy,4.0,c014,0.3743438720703125
2,deploy,4.0,c002,0.3229999542236328
2,deploy,4.0,c023,1.1131372451782227
2,deploy,4.0,c046,0.0775613784790039
2,deploy,4.0,c022,0.4151878356933594
2,deploy,4.0,c050,0.9903659820556641
2,deploy,4.0,c006,0.6417703628540039
2,deploy,4.0,c017,0.7481508255004883
2,deploy,4.0,c039,0.6250600814819336
2,deploy,4.0,c036,1.052220344543457
2,deploy,4.0,c009,0.625
2,deploy,4.0,c000,0.6355552673339844
2,deploy,4.0,c013,0.30782222747802734
2,deploy,4.0,c049,0.8125200271606445
2,deploy,4.0,c058,0.18750286102294922
2,deploy,4.0,c024,-0.06973457336425781
2,deploy,4.0,c042,0.9345798492431641
2,deploy,4.0,c047,0.3677406311035156
2,deploy,4.0,c043,1.4595260620117188
2,deploy,4.0,c003,0.8428239822387695
2,deploy,4.0,c041,0.8766517639160156
2,deploy,4.0,c008,0.1250438690185547
2,deploy,4.0,c045,0.5540399551391602
2,deploy,4.0,c011,0.3122873306274414
2,deploy,4.0,c020,0.8815727233886719
2,deploy,4.0,c044,0.31268882751464844
2,deploy,4.0,c016,-0.6251325607299805
2,deploy,4.0,c056,-0.009043693542480469
2,deploy,4.0,c025,0.5995769500732422
2,deploy,4.0,c029,1.8125123977661133
2,deploy,4.0,c014,0.3737354278564453
2,deploy,4.0,c002,-0.0236968994140625
2,deploy,4.0,c023,-0.24896717071533203
2,deploy,4.0,c046,0.5293703079223633
2,deploy,4.0,c022,0.6847982406616211
2,deploy,4.0,c050,0.6247634887695312
4,eval,-4.0,c006,-1.4374017715454102
4,eval,-4.0,c017,-0.8749818801879883
4,eval,-4.0,c039,-2.3124990463256836
4,eval,-4.0,c036,-0.8122081756591797
4,eval,-4.0,c009,-2.8124256134033203
4,eval,-4.0,c000,-1.9999618530273438
4,eval,-4.0,c013,-0.6874542236328125
4,eval,-4.0,c049,-2.5624961853027344
4,eval,-4.0,c058,-2.875
4,eval,-4.0,c024,-0.4375734329223633
4,eval,-4.0,c042,-1.8749799728393555
4,eval,-4.0,c047,-1.6246662139892578
4,eval,-4.0,c043,0.0008249282836914062
4,eval,-4.0,c003,-2.5624332427978516
4,eval,-4.0,c041,-2.4996337890625
4,eval,-4.0,c008,-1.8125
4,eval,-4.0,c045,-0.4998035430908203
4,eval,-4.0,c011,-2.1249160766601562
4,eval,-4.0,c020,-1.2498531341552734
4,eval,-4.0,c044,-0.8737668991088867
4,eval,-4.0,c016,-1.1874446868896484
4,eval,-4.0,c056,-0.11307048797607422
4,eval,-4.0,c025,0.3751258850097656
4,eval,-4.0,c029,-0.24999141693115234
4,eval,-4.0,c014,0.8125
4,eval,-4.0,c002,-1.2499866485595703
4,eval,-4.0,c023,-1.3747940063476562
4,eval,-4.0,c046,0.18843650817871094
4,eval,-4.0,c022,-0.5624160766601562
4,eval,-4.0,c050,-0.874232292175293
4,eval,-4.0,c006,-1.9370450973510742
4,eval,-4.0,c017,-2.2499570846557617
4,eval,-4.0,c039,-1.375051498413086
4,eval,-4.0,c036,-2.312392234802246
4,eval,-4.0,c009,-1.4999580383300781
4,eval,-4.0,c000,-2.1249046325683594
4,eval,-4.0,c013,-1.1247777938842773
4,eval,-4.0,c049,-0.9375085830688477
4,eval,-4.0,c058,-1.625
4,eval,-4.0,c024,-0.1872091293334961
4,eval,-4.0,c042,-2.374955177307129
4,eval,-4.0,c047,-0.24983692169189453
4,eval,-4.0,c043,-0.8749217987060547
4,eval,-4.0,c003,-1.3749771118164062
4,eval,-4.0,c041,-1.187429428100586
4,eval,-4.0,c008,-0.18749237060546875
4,eval,-4.0,c045,-1.7499399185180664
4,eval,-4.0,c011,-1.9374942779541016
4,eval,-4.0,c020,-1.624955177307129
4,eval,-4.0,c044,-2.0623607635498047
4,eval,-4.0,c016,-1.4998340606689453
4,eval,-4.0,c056,-1.1224775314331055
4,eval,-4.0,c025,-2.5697622299194336
4,eval,-4.0,c029,-1.3749990463256836
4,eval,-4.0,c014,-1.374985694885254
4,eval,-4.0,c002,-0.6874608993530273
4,eval,-4.0,c023,-0.2500438690185547
4,eval,-4.0,c046,0.06252861022949219
4,eval,-4.0,c022,-0.37499046325683594
4,eval,-4.0,c050,-0.8749303817749023
4,deploy,4.0,c006,1.1181221008300781
4,deploy,4.0,c017,1.3124103546142578
4,deploy,4.0,c039,0.8124895095825195
4,deploy,4.0,c036,0.3772735595703125
4,deploy,4.0,c009,1.6874446868896484
4,deploy,4.0,c000,1.2472524642944336
4,deploy,4.0,c013,0.11824226379394531
4,deploy,4.0,c049,1.5625
4,deploy,4.0,c058,1.5625200271606445
4,deploy,4.0,c024,1.4996271133422852
4,deploy,4.0,c042,1.062021255493164
4,deploy,4.0,c047,0.43549537658691406
4,deploy,4.0,c043,1.310561180114746
4,deploy,4.0,c003,1.6248674392700195
4,deploy,4.0,c041,2.062197685241699
4,deploy,4.0,c008,0.06247138977050781
4,deploy,4.0,c045,1.249842643737793
4,deploy,4.0,c011,0.8746719360351562
4,deploy,4.0,c020,1.1153564453125
4,deploy,4.0,c044,1.2303352355957031
4,deploy,4.0,c016,1.2499456405639648
4,deploy,4.0,c056,0.1757183074951172
4,deploy,4.0,c025,0.6243162155151367
4,deploy,4.0,c029,1.6875019073486328
4,deploy,4.0,c014,0.5624418258666992
4,deploy,4.0,c002,0.373687744140625
4,deploy,4.0,c023,1.9981088638305664
4,deploy,4.0,c046,1.2347326278686523
4,deploy,4.0,c022,-0.45166969299316406
4,deploy,4.0,c050,1.7494382858276367
4,deploy,4.0,c006,0.8234720230102539
4,deploy,4.0,c017,1.5624628067016602
4,deploy,4.0,c039,1.5626716613769531
4,deploy,4.0,c036,1.2466421127319336
4,deploy,4.0,c009,2.374795913696289
4,deploy,4.0,c000,0.558506965637207
4,deploy,4.0,c013,0.5611257553100586
4,deploy,4.0,c049,1.6875190734863281
4,deploy,4.0,c058,0.562495231628418
4,deploy,4.0,c024,0.4643898010253906
4,deploy,4.0,c042,0.937347412109375
4,deploy,4.0,c047,0.8112602233886719
4,deploy,4.0,c043,1.6161928176879883
4,deploy,4.0,c003,1.546823501586914
4,deploy,4.0,c041,1.5624332427978516
4,deploy,4.0,c008,0.49999237060546875
4,deploy,4.0,c045,1.9977235794067383
4,deploy,4.0,c011,0.5624465942382812
4,deploy,4.0,c020,0.8107433319091797
4,deploy,4.0,c044,1.4374990463256836
4,deploy,4.0,c016,0.9371862411499023
4,deploy,4.0,c056,0.8087520599365234
4,deploy,4.0,c025,0.43630027770996094
4,deploy,4.0,c029,1.7499980926513672
4,deploy,4.0,c014,1.0623550415039062
4,deploy,4.0,c002,0.43307971954345703
4,deploy,4.0,c023,0.8747472763061523
4,deploy,4.0,c046,1.3670520782470703
4,deploy,4.0,c022,0.6102199554443359
4,deploy,4.0,c050,1.374979019165039
6,eval,-4.0,c006,1.312239646911621
6,eval,-4.0,c017,1.4996023178100586
6,eval,-4.0,c039,2.499998092651367
6,eval,-4.0,c036,2.8725786209106445
6,eval,-4.0,c009,0.5625448226928711
6,eval,-4.0,c000,1.1876039505004883
6,eval,-4.0,c013,0.9371023178100586
6,eval,-4.0,c049,-0.06249809265136719
6,eval,-4.0,c058,-0.8125019073486328
6,eval,-4.0,c024,1.3123226165771484
6,eval,-4.0,c042,1.4372453689575195
6,eval,-4.0,c047,2.9375877380371094
6,eval,-4.0,c043,1.1255264282226562
6,eval,-4.0,c003,0.8750724792480469
6,eval,-4.0,c041,1.6252222061157227
6,eval,-4.0,c008,1.875
6,eval,-4.0,c045,0.8748073577880859
6,eval,-4.0,c011,2.0621166229248047
6,eval,-4.0,c020,-0.6879043579101562
6,eval,-4.0,c044,0.8135032653808594
6,eval,-4.0,c016,2.999788284301758
6,eval,-4.0,c056,1.7869415283203125
6,eval,-4.0,c025,1.7500534057617188
6,eval,-4.0,c029,2.4375104904174805
6,eval,-4.0,c014,3.7499637603759766
6,eval,-4.0,c002,2.500009536743164
6,eval,-4.0,c023,2.436923027038574
6,eval,-4.0,c046,2.0019025802612305
6,eval,-4.0,c022,0.9364643096923828
6,eval,-4.0,c050,2.6245851516723633
6,eval,-4.0,c006,2.2431087493896484
6,eval,-4.0,c017,0.9993791580200195
6,eval,-4.0,c039,2.5000553131103516
6,eval,-4.0,c036,1.0614957809448242
6,eval,-4.0,c009,1.7499847412109375
6,eval,-4.0,c000,0.9999732971191406
6,eval,-4.0,c013,3.061892509460449
6,eval,-4.0,c049,1.312504768371582
6,eval,-4.0,c058,0.125
6,eval,-4.0,c024,1.9358720779418945
6,eval,-4.0,c042,1.4372987747192383
6,eval,-4.0,c047,3.437253952026367
6,eval,-4.0,c043,2.812018394470215
6,eval,-4.0,c003,1.3750085830688477
6,eval,-4.0,c041,1.0626840591430664
6,eval,-4.0,c008,2.374993324279785
6,eval,-4.0,c045,1.1873016357421875
6,eval,-4.0,c011,2.249948501586914
6,eval,-4.0,c020,1.9372024536132812
6,eval,-4.0,c044,1.7497596740722656
6,eval,-4.0,c016,2.7489051818847656
6,eval,-4.0,c056,1.1876344680786133
6,eval,-4.0,c025,-0.4376554489135742
6,eval,-4.0,c029,0.6249980926513672
6,eval,-4.0,c014,2.5624465942382812
6,eval,-4.0,c002,2.374678611755371
6,eval,-4.0,c023,1.4998035430908203
6,eval,-4.0,c046,0.8126649856567383
6,eval,-4.0,c022,1.2500438690185547
6,eval,-4.0,c050,3.1871776580810547
6,deploy,4.0,c006,-0.6873264312744141
6,deploy,4.0,c017,-0.999995231628418
6,deploy,4.0,c039,-1.3753242492675781
6,deploy,4.0,c036,-2.1246328353881836
6,deploy,4.0,c009,-1.2499961853027344
6,deploy,4.0,c000,-1.5000114440917969
6,deploy,4.0,c013,-0.9997081756591797
6,deploy,4.0,c049,-0.9374971389770508
6,deploy,4.0,c058,0.5625019073486328
6,deploy,4.0,c024,-0.5624532699584961
6,deploy,4.0,c042,-0.1874980926513672
6,deploy,4.0,c047,-0.8750085830688477
6,deploy,4.0,c043,-0.812347412109375
6,deploy,4.0,c003,0.5000534057617188
6,deploy,4.0,c041,-0.3750028610229492
6,deploy,4.0,c008,-2.5624923706054688
6,deploy,4.0,c045,-0.6250152587890625
6,deploy,4.0,c011,-0.5625057220458984
6,deploy,4.0,c020,-1.1255769729614258
6,deploy,4.0,c044,-1.1873931884765625
6,deploy,4.0,c016,-0.9999866485595703
6,deploy,4.0,c056,-0.5623931884765625
6,deploy,4.0,c025,-0.6248693466186523
6,deploy,4.0,c029,-1.3124980926513672
6,deploy,4.0,c014,-1.2500028610229492
6,deploy,4.0,c002,-0.8747587203979492
6,deploy,4.0,c023,-0.062455177307128906
6,deploy,4.0,c046,-1.1246681213378906
6,deploy,4.0,c022,-0.6868896484375
6,deploy,4.0,c050,-0.8750162124633789
6,deploy,4.0,c006,-0.502467155456543
6,deploy,4.0,c017,0.3750009536743164
6,deploy,4.0,c039,-1.8749637603759766
6,deploy,4.0,c036,-1.1875295639038086
6,deploy,4.0,c009,-1.062520980834961
6,deploy,4.0,c000,-1.187368392944336
6,deploy,4.0,c013,-0.24997425079345703
6,deploy,4.0,c049,-0.1874990463256836
6,deploy,4.0,c058,0.1874980926513672
6,deploy,4.0,c024,-1.1868648529052734
6,deploy,4.0,c042,-0.06252861022949219
6,deploy,4.0,c047,-1.062307357788086
6,deploy,4.0,c043,-0.12463855743408203
6,deploy,4.0,c003,-0.12496757507324219
6,deploy,4.0,c041,0.31247615814208984
6,deploy,4.0,c008,-1.2499980926513672
6,deploy,4.0,c045,-1.0001392364501953
6,deploy,4.0,c011,-0.7500057220458984
6,deploy,4.0,c020,-0.24985790252685547
6,deploy,4.0,c044,-0.18744945526123047
6,deploy,4.0,c016,-0.9374914169311523
6,deploy,4.0,c056,-0.31247997283935547
6,deploy,4.0,c025,-0.3748769760131836
6,deploy,4.0,c029,-0.2499980926513672
6,deploy,4.0,c014,-1.5624780654907227
6,deploy,4.0,c002,-1.312464714050293
6,deploy,4.0,c023,-0.687504768371582
6,deploy,4.0,c046,-0.5002269744873047
6,deploy,4.0,c022,-1.4366073608398438
6,deploy,4.0,c050,-1.0625133514404297
8,eval,-4.0,c006,-1.3753080368041992
8,eval,-4.0,c017,-0.8750057220458984
8,eval,-4.0,c039,-2.124974250793457
8,eval,-4.0,c036,-0.3746299743652344
8,eval,-4.0,c009,-1.9999141693115234
8,eval,-4.0,c000,-1.9369564056396484
8,eval,-4.0,c013,-0.18791961669921875
8,eval,-4.0,c049,-0.5000038146972656
8,eval,-4.0,c058,-0.25
8,eval,-4.0,c024,-0.8749151229858398
8,eval,-4.0,c042,-0.6876077651977539
8,eval,-4.0,c047,-1.1246862411499023
8,eval,-4.0,c043,-0.4368476867675781
8,eval,-4.0,c003,-1.8124828338623047
8,eval,-4.0,c041,-1.2495918273925781
8,eval,-4.0,c008,-1.5
8,eval,-4.0,c045,0.24973011016845703
8,eval,-4.0,c011,-1.9999217987060547
8,eval,-4.0,c020,-1.1264963150024414
8,eval,-4.0,c044,0.1878032684326172
8,eval,-4.0,c016,-0.43749237060546875
8,eval,-4.0,c056,-1.0455713272094727
8,eval,-4.0,c025,0.37535953521728516
8,eval,-4.0,c029,-1.3749961853027344
8,eval,-4.0,c014,-0.7499914169311523
8,eval,-4.0,c002,-0.624995231628418
8,eval,-4.0,c023,-0.3749542236328125
8,eval,-4.0,c046,-0.43517303466796875
8,eval,-4.0,c022,-0.9998903274536133
8,eval,-4.0,c050,-0.6240911483764648
8,eval,-4.0,c006,-1.5620946884155273
8,eval,-4.0,c017,-1.2500829696655273
8,eval,-4.0,c039,-0.18727684020996094
8,eval,-4.0,c036,-0.625035285949707
8,eval,-4.0,c009,-2.1249704360961914
8,eval,-4.0,c000,-0.8124103546142578
8,eval,-4.0,c013,-1.1248531341552734
8,eval,-4.0,c049,-0.37500572204589844
8,eval,-4.0,c058,-0.5
8,eval,-4.0,c024,0.12520790100097656
8,eval,-4.0,c042,-1.4999704360961914
8,eval,-4.0,c047,0.25017356872558594
8,eval,-4.0,c043,-1.1247825622558594
8,eval,-4.0,c003,-1.499959945678711
8,eval,-4.0,c041,0.43755054473876953
8,eval,-4.0,c008,-0.6875028610229492
8,eval,-4.0,c045,-0.9999294281005859
8,eval,-4.0,c011,-2.0624942779541016
8,eval,-4.0,c020,-1.3750057220458984
8,eval,-4.0,c044,-1.1248397827148438
8,eval,-4.0,c016,-0.6874504089355469
8,eval,-4.0,c056,-0.6222705841064453
8,eval,-4.0,c025,-0.071533203125
8,eval,-4.0,c029,-0.9999980926513672
8,eval,-4.0,c014,-1.3124942779541016
8,eval,-4.0,c002,-0.8749675750732422
8,eval,-4.0,c023,-0.1248159408569336
8,eval,-4.0,c046,0.8752603530883789
8,eval,-4.0,c022,0.06258583068847656
8,eval,-4.0,c050,0.06254959106445312
8,deploy,4.0,c006,1.0000324249267578
8,deploy,4.0,c017,0.37500858306884766
8,deploy,4.0,c039,-1.1250190734863281
8,deploy,4.0,c036,-0.18735027313232422
8,deploy,4.0,c009,1.1874961853027344
8,deploy,4.0,c000,0.31249046325683594
8,deploy,4.0,c013,0.43714046478271484
8,deploy,4.0,c049,1.3125
8,deploy,4.0,c058,1.75
8,deploy,4.0,c024,1.062520980834961
8,deploy,4.0,c042,1.1875
8,deploy,4.0,c047,1.999964714050293
8,deploy,4.0,c043,0.49999237060546875
8,deploy,4.0,c003,1.3124456405639648
8,deploy,4.0,c041,2.062502861022949
8,deploy,4.0,c008,0.31249332427978516
8,deploy,4.0,c045,0.8124923706054688
8,deploy,4.0,c011,0.9374990463256836
8,deploy,4.0,c020,0.6875839233398438
8,deploy,4.0,c044,0.6875486373901367
8,deploy,4.0,c016,0.4999961853027344
8,deploy,4.0,c056,0.06267547607421875
8,deploy,4.0,c025,0.7499866485595703
8,deploy,4.0,c029,1.75
8,deploy,4.0,c014,1.4999933242797852
8,deploy,4.0,c002,0.6249113082885742
8,deploy,4.0,c023,1.3125076293945312
8,deploy,4.0,c046,0.68756103515625
8,deploy,4.0,c022,1.0627117156982422
8,deploy,4.0,c050,8.58306884765625e-06
8,deploy,4.0,c006,0.9369907379150391
8,deploy,4.0,c017,0.6875123977661133
8,deploy,4.0,c039,0.7499771118164062
8,deploy,4.0,c036,0.5625
8,deploy,4.0,c009,1.0624885559082031
8,deploy,4.0,c000,1.1250333786010742
8,deploy,4.0,c013,0.8124418258666992
8,deploy,4.0,c049,0.9999971389770508
8,deploy,4.0,c058,1.5624980926513672
8,deploy,4.0,c024,0.6258115768432617
8,deploy,4.0,c042,1.0624494552612305
8,deploy,4.0,c047,0.5624961853027344
8,deploy,4.0,c043,1.1249418258666992
8,deploy,4.0,c003,0.6874094009399414
8,deploy,4.0,c041,2.0624704360961914
8,deploy,4.0,c008,1.75
8,deploy,4.0,c045,0.9998846054077148
8,deploy,4.0,c011,1.5624980926513672
8,deploy,4.0,c020,1.3125019073486328
8,deploy,4.0,c044,1.1874990463256836
8,deploy,4.0,c016,-0.31250572204589844
8,deploy,4.0,c056,0.7499990463256836
8,deploy,4.0,c025,0.31249237060546875
8,deploy,4.0,c029,2.3125
8,deploy,4.0,c014,0.1875152587890625
8,deploy,4.0,c002,0.6874761581420898
8,deploy,4.0,c023,0.8124828338623047
8,deploy,4.0,c046,0.9996271133422852
8,deploy,4.0,c022,0.31325721740722656
8,deploy,4.0,c050,0.3124828338623047
10,eval,-4.0,c006,-2.3812198638916016
10,eval,-4.0,c017,-2.8751745223999023
10,eval,-4.0,c039,-3.124974250793457
10,eval,-4.0,c036,-2.312624931335449
10,eval,-4.0,c009,-2.374937057495117
10,eval,-4.0,c000,-3.062361717224121
10,eval,-4.0,c013,-3.937549591064453
10,eval,-4.0,c049,-3.3749961853027344
10,eval,-4.0,c058,-1.6249980926513672
10,eval,-4.0,c024,-1.7501802444458008
10,eval,-4.0,c042,-3.2506103515625
10,eval,-4.0,c047,-1.6250696182250977
10,eval,-4.0,c043,-2.3745546340942383
10,eval,-4.0,c003,-2.625035285949707
10,eval,-4.0,c041,-2.437471389770508
10,eval,-4.0,c008,-0.875
10,eval,-4.0,c045,-3.9998292922973633
10,eval,-4.0,c011,-3.187479019165039
10,eval,-4.0,c020,-3.8751707077026367
10,eval,-4.0,c044,-4.124808311462402
10,eval,-4.0,c016,-0.9375944137573242
10,eval,-4.0,c056,-1.0851154327392578
10,eval,-4.0,c025,-1.7507381439208984
10,eval,-4.0,c029,-1.3124980926513672
10,eval,-4.0,c014,-2.6249961853027344
10,eval,-4.0,c002,-1.500051498413086
10,eval,-4.0,c023,-2.375746726989746
10,eval,-4.0,c046,-1.2490816116333008
10,eval,-4.0,c022,-2.1256561279296875
10,eval,-4.0,c050,-1.6266450881958008
