alpha,framing,condition,layer,layer_tag,content_id,belief,delta,kl,entropy
-8.0,eval,random,8,best,c011,3.437469164530436,-0.9999469121297202,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c020,8.24979337056478,-0.8748938242594395,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c044,9.081674575805664,-0.9794635772705078,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c016,1.729172706604004,-0.14579486846923828,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c056,0.7913071314493815,0.057170550028483036,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c025,-0.22913042704264322,0.5208190282185873,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c029,-1.1458276112874348,0.6041714350382488,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c014,2.645613352457682,0.833124796549479,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c002,1.6041682561238606,0.16667588551839185,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c023,3.666653315226237,1.4168097178141275,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c046,0.10427093505859375,0.7914943695068359,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c022,2.1666590372721353,-0.7082227071126304,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c050,0.6875044504801432,-0.49902470906575525,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c006,0.6041679382324219,-0.7076997756958008,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c017,3.186976750691732,-0.5004641215006509,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c039,-1.8748887379964192,-0.31250317891438795,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c036,2.666616439819336,0.041808128356933594,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c009,-1.0416673024495442,0.08337465922037768,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c000,2.1250127156575522,-0.7498966852823892,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c013,3.166584332784017,-0.2707459131876626,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c049,-3.6458314259847007,1.4166571299235025,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c058,0.041669209798177086,-0.08333269755045572,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c024,3.124852498372396,2.1875651677449546,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c042,2.1875,-1.1249752044677734,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c047,1.2083476384480794,-0.10407988230387377,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c043,2.354170481363932,0.6043984095255532,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c003,-0.10415935516357422,-0.10414791107177734,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c041,-0.6250009536743164,1.6875648498535156,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c008,-1.9999895095825195,-0.4374971389770508,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c045,1.9791866938273113,-1.3332541783650715,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c011,1.166659990946452,-0.5833361943562825,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c020,2.4166666666666665,0.4167114893595376,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c044,2.8958190282185874,-0.2915379206339517,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c016,3.7499914169311523,1.4375267028808594,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c056,1.79161802927653,0.044282595316569084,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c025,4.095273971557617,-0.9679279327392578,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c029,1.7916641235351562,1.4166698455810547,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c014,3.062493324279785,-0.7499971389770508,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c002,2.1458314259847007,-0.3541199366251626,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c023,2.354177792867025,0.22921975453694676,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c046,0.6041892369588217,1.604206403096517,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c022,1.4790477752685547,1.7915449142456055,0.11007539167379339,0.09700853750109673
-8.0,eval,random,8,best,c050,1.8541590372721355,-0.6457579930623372,0.11007539167379339,0.09700853750109673
-6.0,eval,d,8,best,c006,0.3124523162841797,-2.1245460510253906,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c017,3.8749990463256836,-1.1249723434448242,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c039,-1.9999399185180664,-3.312445640563965,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c036,0.37502193450927734,0.00042724609375,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c009,-3.187450408935547,-2.5623741149902344,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c000,0.06249809265136719,-2.7493486404418945,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c013,9.437324523925781,-0.5623865127563477,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c049,3.3749961853027344,-0.6875,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c058,0.5625,-0.1874980926513672,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c024,-0.5623159408569336,-0.6248350143432617,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c042,2.499988555908203,-1.3124828338623047,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c047,-0.06255054473876953,-0.8121261596679688,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c043,0.25030994415283203,-0.748896598815918,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c003,-0.18749427795410156,-2.2499513626098633,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c041,0.6875200271606445,-1.9370450973510742,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c008,-3.6875,-2.3125,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c045,8.624458312988281,0.9372329711914062,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c011,1.3750019073486328,-3.0624141693115234,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c020,7.435609817504883,-1.689077377319336,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c044,10.374693870544434,0.3135557174682617,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c016,1.6874933242797852,-0.18747425079345703,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c056,0.19015216827392578,-0.5439844131469727,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c025,0.31279563903808594,1.0627450942993164,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c029,-2.937479019165039,-1.1874799728393555,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c014,0.6250066757202148,-1.1874818801879883,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c002,0.1875133514404297,-1.249979019165039,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c023,1.9999446868896484,-0.24989891052246094,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c046,-0.3110818862915039,0.3761415481567383,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c022,1.7500019073486328,-1.1248798370361328,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c050,1.0625886917114258,-0.12394046783447266,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c006,-0.8750972747802734,-2.186964988708496,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c017,2.4374704360961914,-1.2499704360961914,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c039,-1.7497739791870117,-0.18738842010498047,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c036,2.124913215637207,-0.4998950958251953,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c009,-2.6874685287475586,-1.5624265670776367,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c000,1.0000991821289062,-1.8748102188110352,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c013,1.562504768371582,-1.8748254776000977,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c049,-4.812487602233887,0.2500009536743164,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c058,1.9073486328125e-06,-0.125,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c024,1.2500276565551758,0.3127403259277344,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c042,0.0625009536743164,-3.249974250793457,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c047,1.812666893005371,0.500239372253418,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c043,2.765655517578125e-05,-1.7497444152832031,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c003,-2.12497615814209,-2.124964714050293,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c041,-1.812424659729004,0.5001411437988281,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c008,-2.874997138977051,-1.312504768371582,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c045,1.499985694885254,-1.812455177307129,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c011,-1.5,-3.2499961853027344,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c020,-0.18747615814208984,-2.1874313354492188,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c044,1.312668800354004,-1.8746881484985352,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c016,2.125009536743164,-0.1874551773071289,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c056,1.125349998474121,-0.6219854354858398,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c025,4.873448371887207,-0.18975353240966797,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c029,-1.5000019073486328,-1.8749961853027344,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c014,0.9999961853027344,-2.8124942779541016,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c002,0.8124856948852539,-1.6874656677246094,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c023,1.3752784729003906,-0.7496795654296875,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c046,0.06276226043701172,1.062779426574707,0.01905149407684803,0.08630242943763733
-6.0,eval,d,8,best,c022,-0.4998941421508789,-0.18739700317382812,0.01905149407684803,0.08630242943763733
