alpha,framing,condition,layer,layer_tag,content_id,belief,delta,kl,entropy
-8.0,eval,d,5,best,c043,-0.01875591278076172,-0.2803030014038086,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c003,-0.10796642303466797,-0.3177013397216797,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c041,-0.07674121856689453,-0.27947425842285156,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c008,0.06951332092285156,-0.06348896026611328,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c045,-0.01638317108154297,-0.2382354736328125,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c011,-0.06135749816894531,-0.2210216522216797,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c020,0.1948528289794922,-0.2522459030151367,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c044,-0.18711376190185547,-0.1991729736328125,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c016,0.1615438461303711,-0.18279170989990234,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c056,-0.024744033813476562,-0.2227611541748047,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c025,-0.06235313415527344,-0.1999530792236328,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c029,0.1491537094116211,-0.19571304321289062,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c014,0.014553070068359375,-0.08157825469970703,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c002,0.095733642578125,-0.23438167572021484,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c023,0.3417081832885742,-0.26879405975341797,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c046,-0.03235054016113281,-0.20426082611083984,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c022,0.12592411041259766,-0.3182697296142578,0.023866252973675728,0.6472072005271912
-8.0,eval,d,5,best,c050,0.1857318878173828,-0.18691158294677734,0.023866252973675728,0.6472072005271912
-8.0,deploy,d,5,best,c006,-0.189239501953125,-0.21007156372070312,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c017,-0.19538497924804688,-0.20035552978515625,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c039,-0.3155050277709961,-0.07970619201660156,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c036,-0.25999927520751953,-0.24756813049316406,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c009,-0.29564857482910156,-0.0803670883178711,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c000,-0.22237586975097656,-0.29522228240966797,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c013,-0.24252891540527344,-0.22201156616210938,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c049,-0.3068103790283203,-0.04293251037597656,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c058,-0.10844230651855469,-0.03091144561767578,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c024,-0.22859477996826172,-0.2513132095336914,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c042,-0.1541156768798828,-0.2280435562133789,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c047,-0.31417369842529297,-0.21495437622070312,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c043,-0.20200443267822266,-0.1826620101928711,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c003,-0.23350048065185547,-0.2526226043701172,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c041,-0.14588642120361328,-0.2287607192993164,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c008,-0.3686408996582031,0.13672161102294922,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c045,-0.0805206298828125,-0.15088844299316406,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c011,-0.21770286560058594,-0.246368408203125,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c020,-0.15063190460205078,-0.3339052200317383,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c044,-0.27465343475341797,-0.2737588882446289,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c016,-0.16924285888671875,-0.22220993041992188,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c056,-0.17612838745117188,-0.292510986328125,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c025,-0.19661617279052734,-0.2825899124145508,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c029,-0.1498270034790039,-0.13463115692138672,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c014,-0.1476306915283203,-0.1450643539428711,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c002,-0.2208690643310547,-0.3117084503173828,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c023,-0.25504589080810547,-0.2976646423339844,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c046,-0.05194664001464844,-0.2772026062011719,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c022,-0.014197349548339844,-0.18517017364501953,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c050,-0.09663581848144531,-0.1994924545288086,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c006,-0.1255197525024414,-0.1433429718017578,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c017,-0.17511558532714844,-0.1532907485961914,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c039,-0.2930889129638672,-0.04797077178955078,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c036,-0.3065967559814453,-0.24654388427734375,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c009,-0.2804288864135742,-0.08945846557617188,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c000,-0.11605358123779297,-0.32027626037597656,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c013,-0.11030292510986328,-0.13809967041015625,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c049,-0.5040569305419922,0.02044200897216797,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c058,-0.04197978973388672,-0.0699310302734375,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c024,-0.15361309051513672,-0.27562713623046875,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c042,-0.26798439025878906,-0.3468799591064453,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c047,-0.2737693786621094,-0.18707752227783203,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c043,-0.08364200592041016,-0.3155498504638672,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c003,-0.1674938201904297,-0.23043441772460938,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c041,-0.2943897247314453,-0.09666061401367188,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c008,-0.19003677368164062,-0.00775146484375,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c045,0.029737472534179688,-0.26497936248779297,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c011,-0.20258235931396484,-0.2294597625732422,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c020,-0.2170886993408203,-0.3375740051269531,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c044,-0.31459903717041016,-0.21629905700683594,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c016,-0.06992244720458984,-0.19417858123779297,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c056,-0.08886337280273438,-0.23515033721923828,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c025,-0.2355480194091797,-0.32537078857421875,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c029,-0.26953887939453125,-0.09473514556884766,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c014,-0.1709613800048828,-0.028635025024414062,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c002,-0.11215400695800781,-0.30919742584228516,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c023,-0.22319984436035156,-0.22610759735107422,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c046,-0.23593807220458984,-0.24432659149169922,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c022,-0.1497335433959961,-0.2601737976074219,0.00879379641264677,0.5835683345794678
-8.0,deploy,d,5,best,c050,-0.11131000518798828,-0.2215261459350586,0.00879379641264677,0.5835683345794678
-8.0,eval,random,5,best,c006,0.07472070058186848,-0.22688738505045575,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c017,-0.09464772542317708,-0.08944924672444661,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c039,0.029232025146484375,-0.25681495666503906,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c036,-0.17142868041992188,-0.29664039611816406,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c009,-0.16577561696370444,-0.050261815388997405,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c000,-0.0038067499796549478,-0.25575892130533856,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c013,0.08365122477213542,-0.24993642171223956,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c049,-0.06321779886881511,-0.18031660715738934,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c058,0.07959810892740886,-0.09778531392415364,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c024,0.01204522450764974,-0.2973715464274089,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c042,0.0722347895304362,-0.1611207326253255,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c047,0.11149946848551433,-0.18723138173421222,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c043,-0.01822217305501302,-0.1686070760091146,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c003,0.04527473449707031,-0.30858802795410156,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c041,-0.08156204223632812,-0.16670703887939453,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c008,-0.29518477121988934,-0.05294863382975262,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c045,0.09978071848551433,-0.24893792470296222,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c011,0.016788800557454426,-0.18308226267496744,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c020,0.21383158365885416,-0.2898038228352865,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c044,0.0317376454671224,-0.2632290522257487,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c016,0.10536861419677734,-0.16790771484375,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c056,0.09734376271565755,-0.2911507288614909,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c025,-0.0053831736246744795,-0.27344195048014325,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c029,-0.10830211639404297,-0.22180843353271484,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c014,-0.03249200185139974,-0.09860261281331381,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c002,0.12408288319905598,-0.2944008509318034,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c023,0.02924823760986328,-0.30826282501220703,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c046,0.0592041015625,-0.22704792022705078,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c022,-0.0007673899332682291,-0.11229006449381511,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c050,0.11320209503173828,-0.37728118896484375,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c006,0.11617628733317058,-0.24699910481770831,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c017,0.2152093251546224,-0.31907240549723304,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c039,-0.17478307088216147,-0.2552302678426107,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c036,-0.05845038096110026,-0.16186396280924478,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c009,0.04743830362955729,-0.14694722493489584,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c000,-0.01678021748860677,-0.227842648824056,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c013,-0.018788973490397137,-0.14980093638102213,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c049,-0.0096893310546875,-0.016600608825683594,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c058,-0.052933057149251304,-0.09682210286458334,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c024,0.08047803243001302,-0.18485514322916669,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c042,0.04742145538330078,-0.08477497100830078,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c047,-0.012458165486653646,-0.33677037556966144,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c043,-0.015076319376627604,-0.2766234079996745,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c003,0.02338123321533203,-0.1863536834716797,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c041,0.04347070058186849,-0.15926233927408853,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c008,-0.187867800394694,-0.3208700815836588,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c045,0.027736981709798176,-0.19411532084147134,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c011,-0.013890266418457031,-0.1735544204711914,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c020,0.17908350626627603,-0.2680152257283529,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c044,-0.1518700917561849,-0.16392930348714194,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c016,0.15219720204671225,-0.1921383539835612,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c056,0.02704620361328125,-0.17097091674804688,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c025,0.016834259033203125,-0.12076568603515625,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c029,0.1852884292602539,-0.1595783233642578,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c014,0.0024906794230143228,-0.09364064534505208,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c002,-0.022157033284505207,-0.35227235158284503,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c023,0.15457820892333984,-0.45592403411865234,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c046,0.005523363749186198,-0.16638692220052084,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c022,0.1635268529256185,-0.28066698710123694,0.08037816391636927,0.5390583177407583
-8.0,eval,random,5,best,c050,0.15587075551350912,-0.21677271525065103,0.08037816391636927,0.5390583177407583
-6.0,eval,d,5,best,c006,0.24605369567871094,-0.05555438995361328,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c017,0.029816627502441406,0.035015106201171875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c039,0.1160726547241211,-0.16997432708740234,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c036,-0.07723808288574219,-0.20244979858398438,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c009,-0.22833538055419922,-0.11282157897949219,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c000,0.14603233337402344,-0.10591983795166016,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c013,0.3236227035522461,-0.009964942932128906,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c049,0.14096450805664062,0.023865699768066406,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c058,0.12871646881103516,-0.048666954040527344,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c024,0.16928958892822266,-0.14012718200683594,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c042,0.10949516296386719,-0.12386035919189453,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c047,0.14432621002197266,-0.1544046401977539,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c043,0.03067779541015625,-0.11970710754394531,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c003,0.19055938720703125,-0.16330337524414062,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c041,0.021874427795410156,-0.06327056884765625,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c008,-0.17766380310058594,0.06457233428955078,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c045,0.31769752502441406,-0.0310211181640625,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c011,0.11882591247558594,-0.08104515075683594,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c020,0.36899757385253906,-0.13463783264160156,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c044,0.1385631561279297,-0.1564035415649414,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c016,0.10538196563720703,-0.1678943634033203,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c056,0.23129940032958984,-0.1571950912475586,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c025,0.14085865020751953,-0.12720012664794922,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c029,-0.013937950134277344,-0.12744426727294922,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c014,0.061107635498046875,-0.0050029754638671875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c002,0.24487686157226562,-0.17360687255859375,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c023,0.15521621704101562,-0.1822948455810547,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c046,0.15958786010742188,-0.1266641616821289,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c022,0.0959320068359375,-0.015590667724609375,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c050,0.2867422103881836,-0.20374107360839844,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c006,0.2527761459350586,-0.11039924621582031,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c017,0.41748809814453125,-0.11679363250732422,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c039,0.027909278869628906,-0.05253791809082031,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c036,0.011759757995605469,-0.09165382385253906,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c009,0.03998756408691406,-0.15439796447753906,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c000,-0.012720108032226562,-0.22378253936767578,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c013,-0.061553955078125,-0.19256591796875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c049,-0.010233879089355469,-0.017145156860351562,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c058,0.008198738098144531,-0.0356903076171875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c024,0.10615348815917969,-0.1591796875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c042,-0.009360313415527344,-0.1415567398071289,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c047,0.24558067321777344,-0.07873153686523438,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c043,0.040557861328125,-0.22098922729492188,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c003,-0.054073333740234375,-0.2638082504272461,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c041,-0.03779315948486328,-0.2405261993408203,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c008,0.08773136138916016,-0.04527091979980469,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c045,0.028695106506347656,-0.19315719604492188,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c011,-0.021785736083984375,-0.18144989013671875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c020,0.2629709243774414,-0.1841278076171875,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c044,-0.1466827392578125,-0.15874195098876953,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c016,0.21669387817382812,-0.1276416778564453,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c056,0.03057861328125,-0.16743850708007812,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c025,-0.021413803100585938,-0.1590137481689453,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c029,0.19168949127197266,-0.15317726135253906,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c014,0.03259086608886719,-0.06354045867919922,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c002,0.14246368408203125,-0.1876516342163086,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c023,0.42267513275146484,-0.18782711029052734,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c046,-0.006954193115234375,-0.1788644790649414,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c022,0.18159198760986328,-0.2626018524169922,0.0189442727714777,0.6507413387298584
-6.0,eval,d,5,best,c050,0.23375988006591797,-0.1388835906982422,0.0189442727714777,0.6507413387298584
-6.0,deploy,d,5,best,c006,-0.16682147979736328,-0.1876535415649414,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c017,-0.17531299591064453,-0.1802835464477539,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c039,-0.2943763732910156,-0.058577537536621094,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c036,-0.23868846893310547,-0.22625732421875,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c009,-0.3086509704589844,-0.0933694839477539,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c000,-0.1826772689819336,-0.255523681640625,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c013,-0.2234048843383789,-0.20288753509521484,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c049,-0.30406856536865234,-0.040190696716308594,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c058,-0.10801982879638672,-0.030488967895507812,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c024,-0.20380401611328125,-0.22652244567871094,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c042,-0.11507320404052734,-0.18900108337402344,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c047,-0.29004478454589844,-0.1908254623413086,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c043,-0.17683696746826172,-0.15749454498291016,0.0059630475006997585,0.5906286239624023
-6.0,deploy,d,5,best,c003,-0.201904296875,-0.22102642059326172,0.0059630475006997585,0.5906286239624023
