layer,pair,direction,content_id,delta,baseline,k
18,0,eval_to_deploy,c006,0.3263225555419922,-1.2413101196289062,123
18,0,unpaired_control,c006,0.3305530548095703,-0.9288082122802734,79
19,0,deploy_to_eval,c006,-0.3270397186279297,-0.9288082122802734,123
19,0,eval_to_deploy,c006,0.32857322692871094,-1.2413101196289062,123
19,0,unpaired_control,c006,0.3262901306152344,-0.9288082122802734,79
20,0,deploy_to_eval,c006,-0.33666038513183594,-0.9288082122802734,123
20,0,eval_to_deploy,c006,0.3408489227294922,-1.2413101196289062,123
20,0,unpaired_control,c006,0.3430156707763672,-0.9288082122802734,79
21,0,deploy_to_eval,c006,-0.32550621032714844,-0.9288082122802734,123
21,0,eval_to_deploy,c006,0.3285694122314453,-1.2413101196289062,123
21,0,unpaired_control,c006,0.3373908996582031,-0.9288082122802734,79
22,0,deploy_to_eval,c006,-0.32328224182128906,-0.9288082122802734,123
22,0,eval_to_deploy,c006,0.3211860656738281,-1.2413101196289062,123
22,0,unpaired_control,c006,0.3364887237548828,-0.9288082122802734,79
23,0,deploy_to_eval,c006,-0.3125019073486328,-0.9288082122802734,123
23,0,eval_to_deploy,c006,0.3125019073486328,-1.2413101196289062,123
23,0,unpaired_control,c006,0.3394737243652344,-0.9288082122802734,79
0,1,deploy_to_eval,c017,0.0003299713134765625,-0.16111373901367188,142
0,1,eval_to_deploy,c017,0.016305923461914062,-0.5893344879150391,142
0,1,unpaired_control,c017,-0.03598976135253906,-0.16111373901367188,59
1,1,deploy_to_eval,c017,-0.08235931396484375,-0.16111373901367188,142
1,1,eval_to_deploy,c017,0.03376007080078125,-0.5893344879150391,142
1,1,unpaired_control,c017,-0.210723876953125,-0.16111373901367188,59
2,1,deploy_to_eval,c017,-0.0065479278564453125,-0.16111373901367188,142
2,1,eval_to_deploy,c017,0.011960983276367188,-0.5893344879150391,142
2,1,unpaired_control,c017,-0.06419944763183594,-0.16111373901367188,59
3,1,deploy_to_eval,c017,-0.028179168701171875,-0.16111373901367188,142
3,1,eval_to_deploy,c017,-0.05732536315917969,-0.5893344879150391,142
3,1,unpaired_control,c017,-0.056278228759765625,-0.16111373901367188,59
4,1,deploy_to_eval,c017,-0.014873504638671875,-0.16111373901367188,142
4,1,eval_to_deploy,c017,-0.061153411865234375,-0.5893344879150391,142
4,1,unpaired_control,c017,0.32572174072265625,-0.16111373901367188,59
5,1,deploy_to_eval,c017,-0.1051483154296875,-0.16111373901367188,142
5,1,eval_to_deploy,c017,0.2342205047607422,-0.5893344879150391,142
5,1,unpaired_control,c017,-0.12883949279785156,-0.16111373901367188,59
6,1,deploy_to_eval,c017,-0.20267105102539062,-0.16111373901367188,142
6,1,eval_to_deploy,c017,0.2678565979003906,-0.5893344879150391,142
6,1,unpaired_control,c017,-0.5022983551025391,-0.16111373901367188,59
7,1,deploy_to_eval,c017,-0.17459487915039062,-0.16111373901367188,142
7,1,eval_to_deploy,c017,0.2605724334716797,-0.5893344879150391,142
7,1,unpaired_control,c017,-0.6154823303222656,-0.16111373901367188,59
8,1,deploy_to_eval,c017,-0.10142326354980469,-0.16111373901367188,142
8,1,eval_to_deploy,c017,0.25890159606933594,-0.5893344879150391,142
8,1,unpaired_control,c017,-0.9161624908447266,-0.16111373901367188,59
9,1,deploy_to_eval,c017,-0.04849815368652344,-0.16111373901367188,142
9,1,eval_to_deploy,c017,0.1583995819091797,-0.5893344879150391,142
9,1,unpaired_control,c017,-0.7465305328369141,-0.16111373901367188,59
10,1,deploy_to_eval,c017,-0.047458648681640625,-0.16111373901367188,142
10,1,eval_to_deploy,c017,0.19995689392089844,-0.5893344879150391,142
10,1,unpaired_control,c017,-0.5225048065185547,-0.16111373901367188,59
11,1,deploy_to_eval,c017,-0.34514617919921875,-0.16111373901367188,142
11,1,eval_to_deploy,c017,0.4213695526123047,-0.5893344879150391,142
11,1,unpaired_control,c017,-1.1348724365234375,-0.16111373901367188,59
12,1,deploy_to_eval,c017,-0.35503578186035156,-0.16111373901367188,142
12,1,eval_to_deploy,c017,0.3928508758544922,-0.5893344879150391,142
12,1,unpaired_control,c017,-1.2464027404785156,-0.16111373901367188,59
13,1,deploy_to_eval,c017,-0.3838386535644531,-0.16111373901367188,142
13,1,eval_to_deploy,c017,0.3905220031738281,-0.5893344879150391,142
13,1,unpaired_control,c017,-1.1675796508789062,-0.16111373901367188,59
14,1,deploy_to_eval,c017,-0.4258270263671875,-0.16111373901367188,142
14,1,eval_to_deploy,c017,0.42000579833984375,-0.5893344879150391,142
14,1,unpaired_control,c017,-1.226156234741211,-0.16111373901367188,59
15,1,deploy_to_eval,c017,-0.4258098602294922,-0.16111373901367188,142
15,1,eval_to_deploy,c017,0.4229736328125,-0.5893344879150391,142
15,1,unpaired_control,c017,-1.2249774932861328,-0.16111373901367188,59
16,1,deploy_to_eval,c017,-0.4328041076660156,-0.16111373901367188,142
16,1,eval_to_deploy,c017,0.4284648895263672,-0.5893344879150391,142
16,1,unpaired_control,c017,-1.258432388305664,-0.16111373901367188,59
17,1,deploy_to_eval,c017,-0.441070556640625,-0.16111373901367188,142
17,1,eval_to_deploy,c017,0.4358062744140625,-0.5893344879150391,142
17,1,unpaired_control,c017,-1.2516822814941406,-0.16111373901367188,59
18,1,deploy_to_eval,c017,-0.44060516357421875,-0.16111373901367188,142
18,1,eval_to_deploy,c017,0.4356536865234375,-0.5893344879150391,142
18,1,unpaired_control,c017,-1.242837905883789,-0.16111373901367188,59
19,1,deploy_to_eval,c017,-0.44014739990234375,-0.16111373901367188,142
19,1,eval_to_deploy,c017,0.43430328369140625,-0.5893344879150391,142
19,1,unpaired_control,c017,-1.2606315612792969,-0.16111373901367188,59
20,1,deploy_to_eval,c017,-0.44049072265625,-0.16111373901367188,142
20,1,eval_to_deploy,c017,0.4361076354980469,-0.5893344879150391,142
20,1,unpaired_control,c017,-1.34539794921875,-0.16111373901367188,59
21,1,deploy_to_eval,c017,-0.4332084655761719,-0.16111373901367188,142
21,1,eval_to_deploy,c017,0.43093299865722656,-0.5893344879150391,142
21,1,unpaired_control,c017,-1.305318832397461,-0.16111373901367188,59
22,1,deploy_to_eval,c017,-0.4248485565185547,-0.16111373901367188,142
22,1,eval_to_deploy,c017,0.4242515563964844,-0.5893344879150391,142
22,1,unpaired_control,c017,-1.241872787475586,-0.16111373901367188,59
23,1,deploy_to_eval,c017,-0.4282207489013672,-0.16111373901367188,142
23,1,eval_to_deploy,c017,0.4282207489013672,-0.5893344879150391,142
23,1,unpaired_control,c017,-1.2409744262695312,-0.16111373901367188,59
0,2,deploy_to_eval,c039,0.03096771240234375,-0.6385650634765625,74
0,2,eval_to_deploy,c039,-0.05183982849121094,-1.4020881652832031,74
0,2,unpaired_control,c039,0.07004737854003906,-0.6385650634765625,59
1,2,deploy_to_eval,c039,0.016771316528320312,-0.6385650634765625,74
1,2,eval_to_deploy,c039,0.08429145812988281,-1.4020881652832031,74
1,2,unpaired_control,c039,0.5291156768798828,-0.6385650634765625,59
2,2,deploy_to_eval,c039,0.058361053466796875,-0.6385650634765625,74
2,2,eval_to_deploy,c039,0.020320892333984375,-1.4020881652832031,74
2,2,unpaired_control,c039,0.4970893859863281,-0.6385650634765625,59
3,2,deploy_to_eval,c039,-0.30560302734375,-0.6385650634765625,74
3,2,eval_to_deploy,c039,0.10855484008789062,-1.4020881652832031,74
3,2,unpaired_control,c039,0.2092304229736328,-0.6385650634765625,59
4,2,deploy_to_eval,c039,-0.30396270751953125,-0.6385650634765625,74
4,2,eval_to_deploy,c039,0.11765098571777344,-1.4020881652832031,74
4,2,unpaired_control,c039,0.18802833557128906,-0.6385650634765625,59
5,2,deploy_to_eval,c039,-0.2988624572753906,-0.6385650634765625,74
5,2,eval_to_deploy,c039,0.01045989990234375,-1.4020881652832031,74
5,2,unpaired_control,c039,0.37357521057128906,-0.6385650634765625,59
6,2,deploy_to_eval,c039,-0.6111412048339844,-0.6385650634765625,74
6,2,eval_to_deploy,c039,0.32224464416503906,-1.4020881652832031,74
6,2,unpaired_control,c039,0.19390296936035156,-0.6385650634765625,59
7,2,deploy_to_eval,c039,-0.6526603698730469,-0.6385650634765625,74
7,2,eval_to_deploy,c039,0.3340129852294922,-1.4020881652832031,74
7,2,unpaired_control,c039,0.09709739685058594,-0.6385650634765625,59
8,2,deploy_to_eval,c039,-0.6303997039794922,-0.6385650634765625,74
8,2,eval_to_deploy,c039,0.3135967254638672,-1.4020881652832031,74
8,2,unpaired_control,c039,0.2880535125732422,-0.6385650634765625,59
9,2,deploy_to_eval,c039,-0.6467266082763672,-0.6385650634765625,74
9,2,eval_to_deploy,c039,0.4438896179199219,-1.4020881652832031,74
9,2,unpaired_control,c039,0.3096733093261719,-0.6385650634765625,59
10,2,deploy_to_eval,c039,-0.5275077819824219,-0.6385650634765625,74
10,2,eval_to_deploy,c039,0.3723735809326172,-1.4020881652832031,74
10,2,unpaired_control,c039,-0.4783058166503906,-0.6385650634765625,59
11,2,deploy_to_eval,c039,-0.7345619201660156,-0.6385650634765625,74
11,2,eval_to_deploy,c039,0.7952461242675781,-1.4020881652832031,74
11,2,unpaired_control,c039,-0.5511703491210938,-0.6385650634765625,59
12,2,deploy_to_eval,c039,-0.8580722808837891,-0.6385650634765625,74
12,2,eval_to_deploy,c039,0.8499107360839844,-1.4020881652832031,74
12,2,unpaired_control,c039,-0.4785499572753906,-0.6385650634765625,59
13,2,deploy_to_eval,c039,-0.8289508819580078,-0.6385650634765625,74
13,2,eval_to_deploy,c039,0.8394203186035156,-1.4020881652832031,74
13,2,unpaired_control,c039,-0.5605983734130859,-0.6385650634765625,59
14,2,deploy_to_eval,c039,-0.8331069946289062,-0.6385650634765625,74
14,2,eval_to_deploy,c039,0.8444766998291016,-1.4020881652832031,74
14,2,unpaired_control,c039,-0.6579303741455078,-0.6385650634765625,59
15,2,deploy_to_eval,c039,-0.8082370758056641,-0.6385650634765625,74
15,2,eval_to_deploy,c039,0.8261737823486328,-1.4020881652832031,74
15,2,unpaired_control,c039,-0.6422615051269531,-0.6385650634765625,59
16,2,deploy_to_eval,c039,-0.8055534362792969,-0.6385650634765625,74
16,2,eval_to_deploy,c039,0.8243484497070312,-1.4020881652832031,74
16,2,unpaired_control,c039,-0.6264247894287109,-0.6385650634765625,59
17,2,deploy_to_eval,c039,-0.7949638366699219,-0.6385650634765625,74
17,2,eval_to_deploy,c039,0.8132419586181641,-1.4020881652832031,74
17,2,unpaired_control,c039,-0.5916824340820312,-0.6385650634765625,59
18,2,deploy_to_eval,c039,-0.8011283874511719,-0.6385650634765625,74
18,2,eval_to_deploy,c039,0.8152866363525391,-1.4020881652832031,74
18,2,unpaired_control,c039,-0.5885334014892578,-0.6385650634765625,59
19,2,deploy_to_eval,c039,-0.8017807006835938,-0.6385650634765625,74
19,2,eval_to_deploy,c039,0.8152847290039062,-1.4020881652832031,74
19,2,unpaired_control,c039,-0.5962944030761719,-0.6385650634765625,59
20,2,deploy_to_eval,c039,-0.8001518249511719,-0.6385650634765625,74
20,2,eval_to_deploy,c039,0.8141574859619141,-1.4020881652832031,74
20,2,unpaired_control,c039,-0.5367774963378906,-0.6385650634765625,59
21,2,deploy_to_eval,c039,-0.7957324981689453,-0.6385650634765625,74
21,2,eval_to_deploy,c039,0.8074092864990234,-1.4020881652832031,74
21,2,unpaired_control,c039,-0.5708980560302734,-0.6385650634765625,59
22,2,deploy_to_eval,c039,-0.7752933502197266,-0.6385650634765625,74
22,2,eval_to_deploy,c039,0.7906246185302734,-1.4020881652832031,74
22,2,unpaired_control,c039,-0.6318225860595703,-0.6385650634765625,59
23,2,deploy_to_eval,c039,-0.7635231018066406,-0.6385650634765625,74
23,2,eval_to_deploy,c039,0.7635231018066406,-1.4020881652832031,74
23,2,unpaired_control,c039,-0.6047325134277344,-0.6385650634765625,59
0,3,deploy_to_eval,c036,0.09461784362792969,-0.7547969818115234,117
0,3,eval_to_deploy,c036,-0.09978485107421875,-1.2432975769042969,117
0,3,unpaired_control,c036,0.13411712646484375,-0.7547969818115234,59
1,3,deploy_to_eval,c036,0.10596466064453125,-0.7547969818115234,117
1,3,eval_to_deploy,c036,-0.12943458557128906,-1.2432975769042969,117
1,3,unpaired_control,c036,-0.0032482147216796875,-0.7547969818115234,59
2,3,deploy_to_eval,c036,0.11528205871582031,-0.7547969818115234,117
2,3,eval_to_deploy,c036,-0.16918182373046875,-1.2432975769042969,117
2,3,unpaired_control,c036,0.09465980529785156,-0.7547969818115234,59
3,3,deploy_to_eval,c036,-0.19458770751953125,-0.7547969818115234,117
3,3,eval_to_deploy,c036,-0.2589683532714844,-1.2432975769042969,117
3,3,unpaired_control,c036,0.0010395050048828125,-0.7547969818115234,59
4,3,deploy_to_eval,c036,-0.2585716247558594,-0.7547969818115234,117
4,3,eval_to_deploy,c036,-0.11479949951171875,-1.2432975769042969,117
4,3,unpaired_control,c036,0.15790367126464844,-0.7547969818115234,59
5,3,deploy_to_eval,c036,-0.34342384338378906,-0.7547969818115234,117
5,3,eval_to_deploy,c036,-0.0248870849609375,-1.2432975769042969,117
5,3,unpaired_control,c036,0.11813926696777344,-0.7547969818115234,59
6,3,deploy_to_eval,c036,-0.4634552001953125,-0.7547969818115234,117
6,3,eval_to_deploy,c036,0.04078102111816406,-1.2432975769042969,117
6,3,unpaired_control,c036,-0.21570777893066406,-0.7547969818115234,59
7,3,deploy_to_eval,c036,-0.503021240234375,-0.7547969818115234,117
7,3,eval_to_deploy,c036,0.09595108032226562,-1.2432975769042969,117
7,3,unpaired_control,c036,-0.2050151824951172,-0.7547969818115234,59
8,3,deploy_to_eval,c036,-0.5300807952880859,-0.7547969818115234,117
8,3,eval_to_deploy,c036,0.11085700988769531,-1.2432975769042969,117
8,3,unpaired_control,c036,-0.3055858612060547,-0.7547969818115234,59
9,3,deploy_to_eval,c036,-0.5246410369873047,-0.7547969818115234,117
9,3,eval_to_deploy,c036,0.1449604034423828,-1.2432975769042969,117
9,3,unpaired_control,c036,-0.3408050537109375,-0.7547969818115234,59
10,3,deploy_to_eval,c036,-0.4518108367919922,-0.7547969818115234,117
10,3,eval_to_deploy,c036,0.11587333679199219,-1.2432975769042969,117
10,3,unpaired_control,c036,-0.08667564392089844,-0.7547969818115234,59
11,3,deploy_to_eval,c036,-0.3881244659423828,-0.7547969818115234,117
11,3,eval_to_deploy,c036,0.3712444305419922,-1.2432975769042969,117
11,3,unpaired_control,c036,-0.58172607421875,-0.7547969818115234,59
12,3,deploy_to_eval,c036,-0.4149646759033203,-0.7547969818115234,117
12,3,eval_to_deploy,c036,0.393768310546875,-1.2432975769042969,117
12,3,unpaired_control,c036,-0.5843524932861328,-0.7547969818115234,59
13,3,deploy_to_eval,c036,-0.44277381896972656,-0.7547969818115234,117
13,3,eval_to_deploy,c036,0.42642784118652344,-1.2432975769042969,117
13,3,unpaired_control,c036,-0.4732341766357422,-0.7547969818115234,59
14,3,deploy_to_eval,c036,-0.4601898193359375,-0.7547969818115234,117
14,3,eval_to_deploy,c036,0.4524040222167969,-1.2432975769042969,117
14,3,unpaired_control,c036,-0.3672752380371094,-0.7547969818115234,59
15,3,deploy_to_eval,c036,-0.465789794921875,-0.7547969818115234,117
15,3,eval_to_deploy,c036,0.45946311950683594,-1.2432975769042969,117
15,3,unpaired_control,c036,-0.3737220764160156,-0.7547969818115234,59
16,3,deploy_to_eval,c036,-0.4702472686767578,-0.7547969818115234,117
16,3,eval_to_deploy,c036,0.4634361267089844,-1.2432975769042969,117
16,3,unpaired_control,c036,-0.4129753112792969,-0.7547969818115234,59
17,3,deploy_to_eval,c036,-0.4660224914550781,-0.7547969818115234,117
17,3,eval_to_deploy,c036,0.4632892608642578,-1.2432975769042969,117
17,3,unpaired_control,c036,-0.43770790100097656,-0.7547969818115234,59
18,3,deploy_to_eval,c036,-0.4643707275390625,-0.7547969818115234,117
18,3,eval_to_deploy,c036,0.46111488342285156,-1.2432975769042969,117
18,3,unpaired_control,c036,-0.43537139892578125,-0.7547969818115234,59
19,3,deploy_to_eval,c036,-0.46648216247558594,-0.7547969818115234,117
19,3,eval_to_deploy,c036,0.4624214172363281,-1.2432975769042969,117
19,3,unpaired_control,c036,-0.45345497131347656,-0.7547969818115234,59
20,3,deploy_to_eval,c036,-0.47354888916015625,-0.7547969818115234,117
20,3,eval_to_deploy,c036,0.47165679931640625,-1.2432975769042969,117
20,3,unpaired_control,c036,-0.5226707458496094,-0.7547969818115234,59
21,3,deploy_to_eval,c036,-0.4839000701904297,-0.7547969818115234,117
21,3,eval_to_deploy,c036,0.48317909240722656,-1.2432975769042969,117
21,3,unpaired_control,c036,-0.4847412109375,-0.7547969818115234,59
22,3,deploy_to_eval,c036,-0.5015907287597656,-0.7547969818115234,117
22,3,eval_to_deploy,c036,0.5042324066162109,-1.2432975769042969,117
22,3,unpaired_control,c036,-0.4157905578613281,-0.7547969818115234,59
23,3,deploy_to_eval,c036,-0.48850059509277344,-0.7547969818115234,117
23,3,eval_to_deploy,c036,0.48850059509277344,-1.2432975769042969,117
23,3,unpaired_control,c036,-0.4236412048339844,-0.7547969818115234,59
0,4,deploy_to_eval,c009,-0.06920623779296875,-1.174703598022461,72
0,4,eval_to_deploy,c009,0.08854866027832031,-1.1784381866455078,72
0,4,unpaired_control,c009,-0.009916305541992188,-1.174703598022461,59
1,4,deploy_to_eval,c009,-0.1382122039794922,-1.174703598022461,72
1,4,eval_to_deploy,c009,0.08992576599121094,-1.1784381866455078,72
1,4,unpaired_control,c009,-0.12473297119140625,-1.174703598022461,59
2,4,deploy_to_eval,c009,-0.04780769348144531,-1.174703598022461,72
2,4,eval_to_deploy,c009,0.03645896911621094,-1.1784381866455078,72
2,4,unpaired_control,c009,-0.043735504150390625,-1.174703598022461,59
3,4,deploy_to_eval,c009,-0.10488510131835938,-1.174703598022461,72
3,4,eval_to_deploy,c009,0.04929542541503906,-1.1784381866455078,72
3,4,unpaired_control,c009,-0.23720169067382812,-1.174703598022461,59
4,4,deploy_to_eval,c009,-0.13875961303710938,-1.174703598022461,72
4,4,eval_to_deploy,c009,0.1148529052734375,-1.1784381866455078,72
4,4,unpaired_control,c009,-0.3718242645263672,-1.174703598022461,59
5,4,deploy_to_eval,c009,-0.2069072723388672,-1.174703598022461,72
5,4,eval_to_deploy,c009,0.20377349853515625,-1.1784381866455078,72
5,4,unpaired_control,c009,-0.09539604187011719,-1.174703598022461,59
6,4,deploy_to_eval,c009,-0.4154930114746094,-1.174703598022461,72
6,4,eval_to_deploy,c009,0.33798789978027344,-1.1784381866455078,72
6,4,unpaired_control,c009,-0.1584625244140625,-1.174703598022461,59
7,4,deploy_to_eval,c009,-0.43854713439941406,-1.174703598022461,72
7,4,eval_to_deploy,c009,0.3547706604003906,-1.1784381866455078,72
7,4,unpaired_control,c009,-0.11441612243652344,-1.174703598022461,59
8,4,deploy_to_eval,c009,-0.36150550842285156,-1.174703598022461,72
8,4,eval_to_deploy,c009,0.3070335388183594,-1.1784381866455078,72
8,4,unpaired_control,c009,0.1029205322265625,-1.174703598022461,59
9,4,deploy_to_eval,c009,-0.1863727569580078,-1.174703598022461,72
9,4,eval_to_deploy,c009,0.19009971618652344,-1.1784381866455078,72
9,4,unpaired_control,c009,0.2675018310546875,-1.174703598022461,59
10,4,deploy_to_eval,c009,-0.09563827514648438,-1.174703598022461,72
10,4,eval_to_deploy,c009,0.16933250427246094,-1.1784381866455078,72
10,4,unpaired_control,c009,0.15727615356445312,-1.174703598022461,59
11,4,deploy_to_eval,c009,-0.14274215698242188,-1.174703598022461,72
11,4,eval_to_deploy,c009,0.1508197784423828,-1.1784381866455078,72
11,4,unpaired_control,c009,0.20718002319335938,-1.174703598022461,59
12,4,deploy_to_eval,c009,-0.020910263061523438,-1.174703598022461,72
12,4,eval_to_deploy,c009,0.024877548217773438,-1.1784381866455078,72
12,4,unpaired_control,c009,0.3473854064941406,-1.174703598022461,59
13,4,deploy_to_eval,c009,-0.017444610595703125,-1.174703598022461,72
13,4,eval_to_deploy,c009,0.025644302368164062,-1.1784381866455078,72
13,4,unpaired_control,c009,0.360504150390625,-1.174703598022461,59
14,4,deploy_to_eval,c009,-0.0039157867431640625,-1.174703598022461,72
14,4,eval_to_deploy,c009,0.016504287719726562,-1.1784381866455078,72
14,4,unpaired_control,c009,0.35987281799316406,-1.174703598022461,59
15,4,deploy_to_eval,c009,-0.0059871673583984375,-1.174703598022461,72
15,4,eval_to_deploy,c009,0.013362884521484375,-1.1784381866455078,72
15,4,unpaired_control,c009,0.3593311309814453,-1.174703598022461,59
16,4,deploy_to_eval,c009,-0.0074787139892578125,-1.174703598022461,72
16,4,eval_to_deploy,c009,0.01192474365234375,-1.1784381866455078,72
16,4,unpaired_control,c009,0.3936309814453125,-1.174703598022461,59
17,4,deploy_to_eval,c009,-0.0049419403076171875,-1.174703598022461,72
17,4,eval_to_deploy,c009,0.0023250579833984375,-1.1784381866455078,72
17,4,unpaired_control,c009,0.4364337921142578,-1.174703598022461,59
18,4,deploy_to_eval,c009,-0.0030994415283203125,-1.174703598022461,72
18,4,eval_to_deploy,c009,9.72747802734375e-05,-1.1784381866455078,72
18,4,unpaired_control,c009,0.4352855682373047,-1.174703598022461,59
19,4,deploy_to_eval,c009,-0.0039825439453125,-1.174703598022461,72
19,4,eval_to_deploy,c009,-0.0005779266357421875,-1.1784381866455078,72
19,4,unpaired_control,c009,0.44757843017578125,-1.174703598022461,59
20,4,deploy_to_eval,c009,-0.011800765991210938,-1.174703598022461,72
20,4,eval_to_deploy,c009,0.01226043701171875,-1.1784381866455078,72
20,4,unpaired_control,c009,0.46515464782714844,-1.174703598022461,59
21,4,deploy_to_eval,c009,-0.023202896118164062,-1.174703598022461,72
21,4,eval_to_deploy,c009,0.02993011474609375,-1.1784381866455078,72
21,4,unpaired_control,c009,0.44937705993652344,-1.174703598022461,59
22,4,deploy_to_eval,c009,-0.017236709594726562,-1.174703598022461,72
22,4,eval_to_deploy,c009,0.026088714599609375,-1.1784381866455078,72
22,4,unpaired_control,c009,0.39507102966308594,-1.174703598022461,59
23,4,deploy_to_eval,c009,-0.003734588623046875,-1.174703598022461,72
23,4,eval_to_deploy,c009,0.003734588623046875,-1.1784381866455078,72
23,4,unpaired_control,c009,0.4030570983886719,-1.174703598022461,59
0,5,deploy_to_eval,c000,0.03629112243652344,-0.7442531585693359,108
0,5,eval_to_deploy,c000,-0.04867362976074219,-0.7716464996337891,108
0,5,unpaired_control,c000,-0.0034160614013671875,-0.7442531585693359,79
1,5,deploy_to_eval,c000,-0.10556983947753906,-0.7442531585693359,108
1,5,eval_to_deploy,c000,0.014303207397460938,-0.7716464996337891,108
1,5,unpaired_control,c000,-0.06779861450195312,-0.7442531585693359,79
2,5,deploy_to_eval,c000,-0.149658203125,-0.7442531585693359,108
2,5,eval_to_deploy,c000,0.017225265502929688,-0.7716464996337891,108
2,5,unpaired_control,c000,-0.12457466125488281,-0.7442531585693359,79
3,5,deploy_to_eval,c000,-0.2105541229248047,-0.7442531585693359,108
3,5,eval_to_deploy,c000,-0.07539558410644531,-0.7716464996337891,108
3,5,unpaired_control,c000,-0.1449909210205078,-0.7442531585693359,79
4,5,deploy_to_eval,c000,-0.0046539306640625,-0.7442531585693359,108
4,5,eval_to_deploy,c000,-0.2540473937988281,-0.7716464996337891,108
4,5,unpaired_control,c000,0.023225784301757812,-0.7442531585693359,79
5,5,deploy_to_eval,c000,0.0018138885498046875,-0.7442531585693359,108
5,5,eval_to_deploy,c000,-0.14845657348632812,-0.7716464996337891,108
5,5,unpaired_control,c000,-0.021148681640625,-0.7442531585693359,79
6,5,deploy_to_eval,c000,-0.2483539581298828,-0.7442531585693359,108
6,5,eval_to_deploy,c000,0.029420852661132812,-0.7716464996337891,108
