dst_cls,layer,region,source,content_id,delta,dist,a,b,kk
eval,16,final,othercls_diffcont,c011,0.12557601928710938,3.428252696990967,1,0,79
eval,16,readout,othercls_diffcont,c011,-0.6241722106933594,4.577445983886719,46,0,79
eval,8,task,samecls_samecont,c013,-4.76837158203125e-05,1.8994519710540771,118,46,118
eval,8,question,samecls_samecont,c013,-0.6249618530273438,1.4015921354293823,46,1,118
eval,8,final,samecls_samecont,c013,7.62939453125e-06,0.5327873229980469,1,0,118
eval,8,readout,samecls_samecont,c013,-0.5000724792480469,1.3827049732208252,46,0,118
eval,16,task,samecls_samecont,c013,-1.9073486328125e-05,5.317296981811523,118,46,118
eval,16,question,samecls_samecont,c013,-2.124950408935547,6.163283824920654,46,1,118
eval,16,final,samecls_samecont,c013,-1.2496585845947266,3.566699504852295,1,0,118
eval,16,readout,samecls_samecont,c013,-3.374452590942383,6.106836795806885,46,0,118
eval,8,task,othercls_samecont,c013,0.2498455047607422,1.9790984392166138,118,46,118
eval,8,question,othercls_samecont,c013,-0.7498359680175781,1.4770218133926392,46,1,118
eval,8,final,othercls_samecont,c013,0.12496757507324219,0.5492162704467773,1,0,118
eval,8,readout,othercls_samecont,c013,-0.8747825622558594,1.4568520784378052,46,0,118
eval,16,task,othercls_samecont,c013,-3.62396240234375e-05,6.227388858795166,118,46,118
eval,16,question,othercls_samecont,c013,-2.874786376953125,6.605194091796875,46,1,118
eval,16,final,othercls_samecont,c013,-0.8743858337402344,4.315908432006836,1,0,118
eval,16,readout,othercls_samecont,c013,-3.8740177154541016,6.555427074432373,46,0,118
eval,8,task,samecls_diffcont,c013,-0.1251220703125,1.734523892402649,79,46,79
eval,8,question,samecls_diffcont,c013,-0.5000648498535156,1.6177501678466797,46,1,79
eval,8,final,samecls_diffcont,c013,3.814697265625e-06,0.7856811881065369,1,0,79
eval,8,readout,samecls_diffcont,c013,-0.6250247955322266,1.5996615886688232,46,0,79
eval,16,task,samecls_diffcont,c013,3.814697265625e-05,5.717377662658691,79,46,79
eval,16,question,samecls_diffcont,c013,-1.62506103515625,6.253930568695068,46,1,79
eval,16,final,samecls_diffcont,c013,-0.6249580383300781,3.506237030029297,1,0,79
eval,16,readout,samecls_diffcont,c013,-2.374958038330078,6.194198131561279,46,0,79
eval,8,task,othercls_diffcont,c013,-0.25012969970703125,1.8832765817642212,79,46,79
