dst_cls,layer,region,source,content_id,delta,dist,a,b,kk
eval,28,final,samecls_samecont,c017,0.19291305541992188,24.316652297973633,1,0,147
eval,28,readout,samecls_samecont,c017,0.1518688201904297,65.9725341796875,44,0,147
eval,16,task,othercls_samecont,c017,-0.06736183166503906,20.601652145385742,143,44,143
eval,16,question,othercls_samecont,c017,-0.2883014678955078,16.18749237060547,44,1,143
eval,16,final,othercls_samecont,c017,0.01335906982421875,8.940424919128418,1,0,143
eval,16,readout,othercls_samecont,c017,-0.29352378845214844,16.022785186767578,44,0,143
eval,28,task,othercls_samecont,c017,0.006877899169921875,114.8170394897461,143,44,143
eval,28,question,othercls_samecont,c017,-0.11041259765625,72.65911102294922,44,1,143
eval,28,final,othercls_samecont,c017,-0.18349266052246094,42.356597900390625,1,0,143
eval,28,readout,othercls_samecont,c017,-0.28432464599609375,71.97042083740234,44,0,143
eval,16,task,samecls_diffcont,c017,-0.15666580200195312,35.106590270996094,74,44,74
eval,16,question,samecls_diffcont,c017,0.6697502136230469,23.884601593017578,44,1,74
eval,16,final,samecls_diffcont,c017,-0.06944656372070312,13.218228340148926,1,0,74
eval,16,readout,samecls_diffcont,c017,0.6812667846679688,23.642183303833008,44,0,74
eval,28,task,samecls_diffcont,c017,-0.05255126953125,181.45684814453125,74,44,74
eval,28,question,samecls_diffcont,c017,-0.11635780334472656,107.83407592773438,44,1,74
eval,28,final,samecls_diffcont,c017,0.9118499755859375,58.299869537353516,1,0,74
eval,28,readout,samecls_diffcont,c017,0.7912960052490234,106.70829772949219,44,0,74
eval,16,task,othercls_diffcont,c017,-0.0789031982421875,32.52988815307617,74,44,74
eval,16,question,othercls_diffcont,c017,-0.1898632049560547,16.030946731567383,44,1,74
eval,16,final,othercls_diffcont,c017,-0.2600116729736328,9.592989921569824,1,0,74
eval,16,readout,othercls_diffcont,c017,-0.3578910827636719,15.884629249572754,44,0,74
eval,28,task,othercls_diffcont,c017,-0.035213470458984375,155.11016845703125,74,44,74
eval,28,question,othercls_diffcont,c017,-0.09698295593261719,76.37891387939453,44,1,74
eval,28,final,othercls_diffcont,c017,-0.30819129943847656,37.78834915161133,1,0,74
eval,28,readout,othercls_diffcont,c017,-0.39171791076660156,75.50186157226562,44,0,74
eval,16,task,samecls_samecont,c020,0.03073883056640625,18.785690307617188,102,44,102
eval,16,question,samecls_samecont,c020,-1.0435123443603516,21.460512161254883,44,1,102
eval,16,final,samecls_samecont,c020,-0.3834800720214844,9.075223922729492,1,0,102
eval,16,readout,samecls_samecont,c020,-1.3837738037109375,21.17902946472168,44,0,102
eval,28,task,samecls_samecont,c020,0.00894927978515625,111.64958190917969,102,44,102
eval,28,question,samecls_samecont,c020,0.03663444519042969,102.66324615478516,44,1,102
eval,28,final,samecls_samecont,c020,-1.4262981414794922,53.9195556640625,1,0,102
eval,28,readout,samecls_samecont,c020,-1.4194908142089844,101.55542755126953,44,0,102
eval,16,task,othercls_samecont,c020,0.013338088989257812,17.823575973510742,98,44,98
eval,16,question,othercls_samecont,c020,-1.0142021179199219,23.638145446777344,44,1,98
eval,16,final,othercls_samecont,c020,-0.3631305694580078,9.604548454284668,1,0,98
eval,16,readout,othercls_samecont,c020,-1.2025985717773438,23.31920051574707,44,0,98
eval,28,task,othercls_samecont,c020,0.004215240478515625,108.48646545410156,98,44,98
eval,28,question,othercls_samecont,c020,0.027601242065429688,104.2840347290039,44,1,98
eval,28,final,othercls_samecont,c020,-1.1948738098144531,50.626502990722656,1,0,98
eval,28,readout,othercls_samecont,c020,-1.1753292083740234,103.06452941894531,44,0,98
eval,16,task,samecls_diffcont,c020,0.04032135009765625,24.61577796936035,74,44,74
eval,16,question,samecls_diffcont,c020,-0.7268562316894531,21.16276741027832,44,1,74
eval,16,final,samecls_diffcont,c020,-0.24354934692382812,9.376923561096191,1,0,74
eval,16,readout,samecls_diffcont,c020,-0.8612747192382812,20.894906997680664,44,0,74
eval,28,task,samecls_diffcont,c020,0.05038642883300781,137.76358032226562,74,44,74
eval,28,question,samecls_diffcont,c020,0.054569244384765625,96.00569152832031,44,1,74
eval,28,final,samecls_diffcont,c020,-0.9464225769042969,45.33583068847656,1,0,74
eval,28,readout,samecls_diffcont,c020,-0.9078292846679688,94.8541030883789,44,0,74
eval,16,task,othercls_diffcont,c020,-0.021045684814453125,21.251169204711914,74,44,74
eval,16,question,othercls_diffcont,c020,-0.8776874542236328,20.917247772216797,44,1,74
eval,16,final,othercls_diffcont,c020,-0.2468242645263672,9.107453346252441,1,0,74
eval,16,readout,othercls_diffcont,c020,-1.0528335571289062,20.64884376525879,44,0,74
eval,28,task,othercls_diffcont,c020,0.027803421020507812,105.90547943115234,74,44,74
eval,28,question,othercls_diffcont,c020,0.0430145263671875,95.02759552001953,44,1,74
eval,28,final,othercls_diffcont,c020,-1.1668682098388672,49.66748809814453,1,0,74
eval,28,readout,othercls_diffcont,c020,-1.1357994079589844,93.9966812133789,44,0,74
eval,16,task,samecls_samecont,c022,-0.09533309936523438,19.9273738861084,110,44,110
eval,16,question,samecls_samecont,c022,-0.04757881164550781,17.244083404541016,44,1,110
eval,16,final,samecls_samecont,c022,-0.11623573303222656,7.759060382843018,1,0,110
eval,16,readout,samecls_samecont,c022,-0.12293815612792969,17.028514862060547,44,0,110
eval,28,task,samecls_samecont,c022,0.004241943359375,95.60945892333984,110,44,110
eval,28,question,samecls_samecont,c022,-0.05091094970703125,84.6216812133789,44,1,110
eval,28,final,samecls_samecont,c022,-0.04532051086425781,28.80504608154297,1,0,110
eval,28,readout,samecls_samecont,c022,-0.09335899353027344,83.35311889648438,44,0,110
eval,16,task,othercls_samecont,c022,-0.03993988037109375,20.013525009155273,109,44,109
eval,16,question,othercls_samecont,c022,-0.21056175231933594,12.125540733337402,44,1,109
eval,16,final,othercls_samecont,c022,-0.05040168762207031,7.043178558349609,1,0,109
eval,16,readout,othercls_samecont,c022,-0.25734519958496094,12.01003360748291,44,0,109
eval,28,task,othercls_samecont,c022,0.010381698608398438,105.94251251220703,109,44,109
eval,28,question,othercls_samecont,c022,-0.00890350341796875,65.52838897705078,44,1,109
eval,28,final,othercls_samecont,c022,-0.2204418182373047,37.46525573730469,1,0,109
eval,28,readout,othercls_samecont,c022,-0.2332019805908203,64.89059448242188,44,0,109
eval,16,task,samecls_diffcont,c022,0.018526077270507812,29.291900634765625,74,44,74
eval,16,question,samecls_diffcont,c022,-0.1424236297607422,14.450440406799316,44,1,74
eval,16,final,samecls_diffcont,c022,-0.1360321044921875,8.962915420532227,1,0,74
eval,16,readout,samecls_diffcont,c022,-0.23944664001464844,14.325725555419922,44,0,74
eval,28,task,samecls_diffcont,c022,0.005138397216796875,141.2517852783203,74,44,74
eval,28,question,samecls_diffcont,c022,-0.00455474853515625,69.3679428100586,44,1,74
eval,28,final,samecls_diffcont,c022,-0.16660118103027344,42.50651550292969,1,0,74
eval,28,readout,samecls_diffcont,c022,-0.1690654754638672,68.75745391845703,44,0,74
eval,16,task,othercls_diffcont,c022,0.10089492797851562,26.330984115600586,74,44,74
eval,16,question,othercls_diffcont,c022,-0.21097564697265625,14.098861694335938,44,1,74
eval,16,final,othercls_diffcont,c022,-0.11213302612304688,7.974440574645996,1,0,74
eval,16,readout,othercls_diffcont,c022,-0.29438018798828125,13.959670066833496,44,0,74
eval,28,task,othercls_diffcont,c022,-0.0010166168212890625,132.62167358398438,74,44,74
eval,28,question,othercls_diffcont,c022,0.0029754638671875,68.32535552978516,44,1,74
eval,28,final,othercls_diffcont,c022,-0.1523876190185547,35.44537353515625,1,0,74
eval,28,readout,othercls_diffcont,c022,-0.14621734619140625,67.57808685302734,44,0,74
eval,16,task,samecls_samecont,c023,0.0052280426025390625,21.468259811401367,101,44,101
eval,16,question,samecls_samecont,c023,0.2497100830078125,16.175031661987305,44,1,101
eval,16,final,samecls_samecont,c023,-0.05152320861816406,7.114828109741211,1,0,101
eval,16,readout,samecls_samecont,c023,0.251556396484375,15.969120025634766,44,0,101
eval,28,task,samecls_samecont,c023,0.008653640747070312,113.59111022949219,101,44,101
eval,28,question,samecls_samecont,c023,-0.0057086944580078125,80.05514526367188,44,1,101
eval,28,final,samecls_samecont,c023,0.2980060577392578,40.2486572265625,1,0,101
eval,28,readout,samecls_samecont,c023,0.28990936279296875,79.15045166015625,44,0,101
eval,16,task,othercls_samecont,c023,0.033794403076171875,24.276283264160156,98,44,98
eval,16,question,othercls_samecont,c023,-0.0754547119140625,14.858208656311035,44,1,98
eval,16,final,othercls_samecont,c023,-0.014936447143554688,7.897862911224365,1,0,98
eval,16,readout,othercls_samecont,c023,-0.05387306213378906,14.700017929077148,44,0,98
eval,28,task,othercls_samecont,c023,-0.0039577484130859375,129.03399658203125,98,44,98
eval,28,question,othercls_samecont,c023,0.0054492950439453125,70.54948425292969,44,1,98
eval,28,final,othercls_samecont,c023,0.02562713623046875,40.255035400390625,1,0,98
eval,28,readout,othercls_samecont,c023,0.03259849548339844,69.86096954345703,44,0,98
eval,16,task,samecls_diffcont,c023,-0.04054450988769531,27.13092041015625,74,44,74
eval,16,question,samecls_diffcont,c023,0.21532058715820312,17.422822952270508,44,1,74
eval,16,final,samecls_diffcont,c023,0.07270240783691406,8.35367488861084,1,0,74
eval,16,readout,samecls_diffcont,c023,0.3192005157470703,17.216707229614258,44,0,74
eval,28,task,samecls_diffcont,c023,-0.028871536254882812,123.21876525878906,74,44,74
eval,28,question,samecls_diffcont,c023,-0.013338088989257812,83.51211547851562,44,1,74
eval,28,final,samecls_diffcont,c023,0.2902946472167969,39.26295471191406,1,0,74
eval,28,readout,samecls_diffcont,c023,0.2823638916015625,82.50645446777344,44,0,74
eval,16,task,othercls_diffcont,c023,0.04131889343261719,30.12670135498047,74,44,74
eval,16,question,othercls_diffcont,c023,-0.4790191650390625,16.657262802124023,44,1,74
eval,16,final,othercls_diffcont,c023,-0.10476112365722656,9.385135650634766,1,0,74
eval,16,readout,othercls_diffcont,c023,-0.5582332611083984,16.491987228393555,44,0,74
eval,28,task,othercls_diffcont,c023,-0.02286529541015625,187.46099853515625,74,44,74
eval,28,question,othercls_diffcont,c023,-0.03875541687011719,70.67204284667969,44,1,74
eval,28,final,othercls_diffcont,c023,-0.5244979858398438,42.43858337402344,1,0,74
eval,28,readout,othercls_diffcont,c023,-0.5662727355957031,70.03036499023438,44,0,74
eval,16,task,samecls_samecont,c024,-0.04166221618652344,18.744335174560547,115,44,115
eval,16,question,samecls_samecont,c024,-0.3313560485839844,15.639912605285645,44,1,115
eval,16,final,samecls_samecont,c024,-0.19478988647460938,6.559810638427734,1,0,115
eval,16,readout,samecls_samecont,c024,-0.5164146423339844,15.433547019958496,44,0,115
eval,28,task,samecls_samecont,c024,0.0010776519775390625,81.90069580078125,115,44,115
eval,28,question,samecls_samecont,c024,-0.0039310455322265625,78.99732971191406,44,1,115
eval,28,final,samecls_samecont,c024,-0.4455585479736328,31.827951431274414,1,0,115
eval,28,readout,samecls_samecont,c024,-0.44960784912109375,77.92530059814453,44,0,115
eval,16,task,othercls_samecont,c024,0.0682373046875,20.42540168762207,112,44,112
eval,16,question,othercls_samecont,c024,-0.6938800811767578,20.354141235351562,44,1,112
eval,16,final,othercls_samecont,c024,-0.2546195983886719,8.252091407775879,1,0,112
eval,16,readout,othercls_samecont,c024,-0.8968696594238281,20.07909393310547,44,0,112
eval,28,task,othercls_samecont,c024,-0.016229629516601562,125.58435821533203,112,44,112
eval,28,question,othercls_samecont,c024,-0.028730392456054688,87.18286895751953,44,1,112
eval,28,final,othercls_samecont,c024,-0.8231983184814453,38.19709777832031,1,0,112
eval,28,readout,othercls_samecont,c024,-0.8555641174316406,86.06957244873047,44,0,112
eval,16,task,samecls_diffcont,c024,0.0601654052734375,17.342205047607422,74,44,74
eval,16,question,samecls_diffcont,c024,0.017267227172851562,7.067440509796143,44,1,74
eval,16,final,samecls_diffcont,c024,0.045948028564453125,4.4091668128967285,1,0,74
eval,16,readout,samecls_diffcont,c024,0.07000923156738281,7.007024765014648,44,0,74
eval,28,task,samecls_diffcont,c024,0.023693084716796875,83.63774871826172,74,44,74
eval,28,question,samecls_diffcont,c024,0.009227752685546875,29.17112922668457,44,1,74
eval,28,final,samecls_diffcont,c024,0.08715057373046875,18.74462890625,1,0,74
eval,28,readout,samecls_diffcont,c024,0.09849166870117188,28.934162139892578,44,0,74
eval,16,task,othercls_diffcont,c024,0.05648040771484375,26.379480361938477,74,44,74
eval,16,question,othercls_diffcont,c024,-0.3491802215576172,19.128297805786133,44,1,74
eval,16,final,othercls_diffcont,c024,-0.10486793518066406,8.822100639343262,1,0,74
eval,16,readout,othercls_diffcont,c024,-0.3866901397705078,18.894065856933594,44,0,74
eval,28,task,othercls_diffcont,c024,0.010814666748046875,172.3056182861328,74,44,74
eval,28,question,othercls_diffcont,c024,0.009521484375,82.08336639404297,44,1,74
eval,28,final,othercls_diffcont,c024,-0.3301544189453125,35.21796417236328,1,0,74
eval,28,readout,othercls_diffcont,c024,-0.3142375946044922,81.01824188232422,44,0,74
eval,16,task,samecls_samecont,c025,0.04773521423339844,18.739299774169922,113,44,113
eval,16,question,samecls_samecont,c025,-0.100250244140625,17.494821548461914,44,1,113
eval,16,final,samecls_samecont,c025,-0.10718154907226562,7.151013374328613,1,0,113
eval,16,readout,samecls_samecont,c025,-0.17485427856445312,17.259735107421875,44,0,113
eval,28,task,samecls_samecont,c025,-0.0306396484375,82.49822998046875,113,44,113
eval,28,question,samecls_samecont,c025,-0.01740264892578125,81.98104858398438,44,1,113
eval,28,final,samecls_samecont,c025,-0.04037284851074219,27.264835357666016,1,0,113
eval,28,readout,samecls_samecont,c025,-0.05593109130859375,80.73749542236328,44,0,113
eval,16,task,othercls_samecont,c025,0.014402389526367188,21.035438537597656,108,44,108
eval,16,question,othercls_samecont,c025,-0.3765296936035156,18.014589309692383,44,1,108
eval,16,final,othercls_samecont,c025,-0.14038658142089844,7.84665060043335,1,0,108
eval,16,readout,othercls_samecont,c025,-0.471527099609375,17.78350257873535,44,0,108
eval,28,task,othercls_samecont,c025,-0.015275955200195312,118.6654052734375,108,44,108
eval,28,question,othercls_samecont,c025,0.00240325927734375,78.47209930419922,44,1,108
eval,28,final,othercls_samecont,c025,-0.4165611267089844,30.988950729370117,1,0,108
eval,28,readout,othercls_samecont,c025,-0.41814422607421875,77.39293670654297,44,0,108
eval,16,task,samecls_diffcont,c025,-0.130096435546875,45.919639587402344,52,44,52
eval,16,question,samecls_diffcont,c025,-0.7353668212890625,23.99730110168457,44,1,52
eval,16,final,samecls_diffcont,c025,0.11148452758789062,15.827051162719727,1,0,52
eval,16,readout,samecls_diffcont,c025,-0.5339202880859375,23.811613082885742,44,0,52
eval,28,task,samecls_diffcont,c025,-0.03616142272949219,200.76841735839844,52,44,52
eval,28,question,samecls_diffcont,c025,-0.07053947448730469,108.01834106445312,44,1,52
eval,28,final,samecls_diffcont,c025,-0.4603099822998047,71.37055969238281,1,0,52
eval,28,readout,samecls_diffcont,c025,-0.5087966918945312,107.18543243408203,44,0,52
eval,16,task,othercls_diffcont,c025,-0.17853164672851562,48.467918395996094,52,44,52
eval,16,question,othercls_diffcont,c025,-1.6315536499023438,29.682912826538086,44,1,52
eval,16,final,othercls_diffcont,c025,0.028837203979492188,17.794296264648438,1,0,52
eval,16,readout,othercls_diffcont,c025,-1.3616085052490234,29.4127140045166,44,0,52
eval,28,task,othercls_diffcont,c025,-0.040920257568359375,203.08673095703125,52,44,52
eval,28,question,othercls_diffcont,c025,-0.10198211669921875,122.57998657226562,44,1,52
eval,28,final,othercls_diffcont,c025,-1.2819690704345703,83.34758758544922,1,0,52
eval,28,readout,othercls_diffcont,c025,-1.3418941497802734,121.68834686279297,44,0,52
eval,16,task,samecls_samecont,c029,0.04678916931152344,32.8601188659668,68,44,68
eval,16,question,samecls_samecont,c029,0.49172210693359375,18.011327743530273,44,1,68
eval,16,final,samecls_samecont,c029,-0.013952255249023438,9.598546028137207,1,0,68
eval,16,readout,samecls_samecont,c029,0.5050945281982422,17.820125579833984,44,0,68
eval,28,task,samecls_samecont,c029,-0.0134735107421875,146.6338348388672,68,44,68
eval,28,question,samecls_samecont,c029,-0.0040435791015625,90.30598449707031,44,1,68
eval,28,final,samecls_samecont,c029,0.5330486297607422,43.77467727661133,1,0,68
eval,28,readout,samecls_samecont,c029,0.5259952545166016,89.24845886230469,44,0,68
eval,16,task,othercls_samecont,c029,-0.04813385009765625,28.639415740966797,65,44,65
eval,16,question,othercls_samecont,c029,-0.9096698760986328,18.64371681213379,44,1,65
eval,16,final,othercls_samecont,c029,-0.008403778076171875,9.617269515991211,1,0,65
eval,16,readout,othercls_samecont,c029,-0.7704200744628906,18.438570022583008,44,0,65
eval,28,task,othercls_samecont,c029,-0.011381149291992188,125.45468139648438,65,44,65
eval,28,question,othercls_samecont,c029,-0.02459716796875,76.63308715820312,44,1,65
eval,28,final,othercls_samecont,c029,-0.8214855194091797,43.62641525268555,1,0,65
eval,28,readout,othercls_samecont,c029,-0.8413314819335938,75.8829345703125,44,0,65
eval,16,task,samecls_diffcont,c029,0.04902076721191406,42.278785705566406,52,44,52
eval,16,question,samecls_diffcont,c029,0.1343555450439453,16.55214500427246,44,1,52
eval,16,final,samecls_diffcont,c029,-0.35248374938964844,14.756723403930664,1,0,52
eval,16,readout,samecls_diffcont,c029,-0.059642791748046875,16.511341094970703,44,0,52
eval,28,task,samecls_diffcont,c029,0.0397796630859375,184.50985717773438,52,44,52
eval,28,question,samecls_diffcont,c029,0.021833419799804688,65.84282684326172,44,1,52
eval,28,final,samecls_diffcont,c029,0.048702239990234375,60.70358657836914,1,0,52
eval,28,readout,samecls_diffcont,c029,0.0808563232421875,65.72602081298828,44,0,52
eval,16,task,othercls_diffcont,c029,0.03833198547363281,44.11054611206055,52,44,52
eval,16,question,othercls_diffcont,c029,0.2620811462402344,18.954891204833984,44,1,52
eval,16,final,othercls_diffcont,c029,-0.266937255859375,14.909154891967773,1,0,52
eval,16,readout,othercls_diffcont,c029,0.11936569213867188,18.86294174194336,44,0,52
eval,28,task,othercls_diffcont,c029,0.03499412536621094,193.8095703125,52,44,52
eval,28,question,othercls_diffcont,c029,0.040752410888671875,91.74707794189453,44,1,52
eval,28,final,othercls_diffcont,c029,0.18161964416503906,60.5740852355957,1,0,52
eval,28,readout,othercls_diffcont,c029,0.22616195678710938,91.03860473632812,44,0,52
eval,16,task,samecls_samecont,c036,-0.09519195556640625,23.712757110595703,115,44,115
eval,16,question,samecls_samecont,c036,0.5254669189453125,17.744054794311523,44,1,115
eval,16,final,samecls_samecont,c036,0.07135963439941406,8.505906105041504,1,0,115
eval,16,readout,samecls_samecont,c036,0.6146583557128906,17.53409767150879,44,0,115
eval,28,task,samecls_samecont,c036,-0.021205902099609375,99.48226165771484,115,44,115
eval,28,question,samecls_samecont,c036,-0.019453048706054688,85.61605834960938,44,1,115
eval,28,final,samecls_samecont,c036,0.5237617492675781,34.14863586425781,1,0,115
eval,28,readout,samecls_samecont,c036,0.5066890716552734,84.44634246826172,44,0,115
eval,16,task,othercls_samecont,c036,-0.03182029724121094,19.40135383605957,115,44,115
eval,16,question,othercls_samecont,c036,0.07904243469238281,10.719820976257324,44,1,115
eval,16,final,othercls_samecont,c036,0.13062286376953125,5.690529823303223,1,0,115
eval,16,readout,othercls_samecont,c036,0.22821617126464844,10.605518341064453,44,0,115
eval,28,task,othercls_samecont,c036,0.004375457763671875,87.69264221191406,115,44,115
eval,28,question,othercls_samecont,c036,0.01497650146484375,57.189735412597656,44,1,115
eval,28,final,othercls_samecont,c036,0.12450790405273438,23.646732330322266,1,0,115
eval,28,readout,othercls_samecont,c036,0.13919830322265625,56.427391052246094,44,0,115
eval,16,task,samecls_diffcont,c036,0.10373687744140625,48.235595703125,52,44,52
eval,16,question,samecls_diffcont,c036,-0.1357250213623047,18.93202018737793,44,1,52
eval,16,final,samecls_diffcont,c036,0.2458667755126953,15.3571138381958,1,0,52
eval,16,readout,samecls_diffcont,c036,0.11828994750976562,18.85077476501465,44,0,52
eval,28,task,samecls_diffcont,c036,-0.022817611694335938,217.29132080078125,52,44,52
eval,28,question,samecls_diffcont,c036,0.001598358154296875,87.62413787841797,44,1,52
eval,28,final,samecls_diffcont,c036,0.0924072265625,64.88512420654297,1,0,52
eval,28,readout,samecls_diffcont,c036,0.10870170593261719,87.10734558105469,44,0,52
eval,16,task,othercls_diffcont,c036,0.020694732666015625,47.48756408691406,52,44,52
eval,16,question,othercls_diffcont,c036,-0.033512115478515625,18.29548454284668,44,1,52
eval,16,final,othercls_diffcont,c036,0.31417274475097656,15.389708518981934,1,0,52
eval,16,readout,othercls_diffcont,c036,0.324493408203125,18.22944450378418,44,0,52
eval,28,task,othercls_diffcont,c036,-0.023548126220703125,206.05078125,52,44,52
eval,28,question,othercls_diffcont,c036,0.018678665161132812,78.66071319580078,44,1,52
eval,28,final,othercls_diffcont,c036,0.2106761932373047,63.35072326660156,1,0,52
eval,28,readout,othercls_diffcont,c036,0.22912979125976562,78.31275177001953,44,0,52
eval,16,task,samecls_samecont,c039,-0.07894325256347656,29.338451385498047,69,44,69
eval,16,question,samecls_samecont,c039,0.2912425994873047,11.612298011779785,44,1,69
eval,16,final,samecls_samecont,c039,0.1971416473388672,5.912283420562744,1,0,69
eval,16,readout,samecls_samecont,c039,0.4889984130859375,11.48275089263916,44,0,69
eval,28,task,samecls_samecont,c039,0.0056438446044921875,139.2322998046875,69,44,69
eval,28,question,samecls_samecont,c039,-0.001697540283203125,61.39321517944336,44,1,69
eval,28,final,samecls_samecont,c039,0.44863128662109375,36.68580627441406,1,0,69
eval,28,readout,samecls_samecont,c039,0.44736480712890625,60.831687927246094,44,0,69
eval,16,task,othercls_samecont,c039,-0.0796356201171875,28.0590877532959,69,44,69
eval,16,question,othercls_samecont,c039,0.13131141662597656,11.952730178833008,44,1,69
eval,16,final,othercls_samecont,c039,0.06137657165527344,5.882898807525635,1,0,69
eval,16,readout,othercls_samecont,c039,0.1900615692138672,11.814779281616211,44,0,69
eval,28,task,othercls_samecont,c039,-0.0046100616455078125,138.4751434326172,69,44,69
eval,28,question,othercls_samecont,c039,0.00710296630859375,65.1155776977539,44,1,69
eval,28,final,othercls_samecont,c039,0.10426521301269531,34.20843505859375,1,0,69
eval,28,readout,othercls_samecont,c039,0.12028884887695312,64.41313934326172,44,0,69
eval,16,task,samecls_diffcont,c039,-0.012758255004882812,47.3909912109375,52,44,52
eval,16,question,samecls_diffcont,c039,0.0005702972412109375,19.649919509887695,44,1,52
eval,16,final,samecls_diffcont,c039,-0.2511634826660156,15.13503360748291,1,0,52
eval,16,readout,samecls_diffcont,c039,-0.22939682006835938,19.54730987548828,44,0,52
eval,28,task,samecls_diffcont,c039,0.001804351806640625,219.66000366210938,52,44,52
eval,28,question,samecls_diffcont,c039,-0.0073261260986328125,92.97904968261719,44,1,52
eval,28,final,samecls_diffcont,c039,-0.27355003356933594,60.08335494995117,1,0,52
eval,28,readout,samecls_diffcont,c039,-0.2716484069824219,92.2314224243164,44,0,52
eval,16,task,othercls_diffcont,c039,0.008325576782226562,47.63667297363281,52,44,52
eval,16,question,othercls_diffcont,c039,0.3008289337158203,21.435407638549805,44,1,52
eval,16,final,othercls_diffcont,c039,-0.15738677978515625,15.921981811523438,1,0,52
eval,16,readout,othercls_diffcont,c039,0.13282012939453125,21.310102462768555,44,0,52
eval,28,task,othercls_diffcont,c039,0.016546249389648438,218.40933227539062,52,44,52
eval,28,question,othercls_diffcont,c039,-0.0020885467529296875,96.7786865234375,44,1,52
eval,28,final,othercls_diffcont,c039,0.1804485321044922,62.44121551513672,1,0,52
eval,28,readout,othercls_diffcont,c039,0.19160842895507812,95.99828338623047,44,0,52
eval,16,task,samecls_samecont,c041,-0.10090446472167969,19.978466033935547,129,44,129
eval,16,question,samecls_samecont,c041,0.12110137939453125,18.964052200317383,44,1,129
eval,16,final,samecls_samecont,c041,-0.12923431396484375,9.547656059265137,1,0,129
eval,16,readout,samecls_samecont,c041,0.07798957824707031,18.750045776367188,44,0,129
eval,28,task,samecls_samecont,c041,0.000988006591796875,108.73723602294922,129,44,129
eval,28,question,samecls_samecont,c041,-0.019283294677734375,91.7414321899414,44,1,129
eval,28,final,samecls_samecont,c041,0.1664905548095703,38.00641632080078,1,0,129
eval,28,readout,samecls_samecont,c041,0.14995956420898438,90.52018737792969,44,0,129
eval,16,task,othercls_samecont,c041,0.018140792846679688,18.53031349182129,125,44,125
eval,16,question,othercls_samecont,c041,0.2748546600341797,14.021827697753906,44,1,125
eval,16,final,othercls_samecont,c041,0.11501693725585938,8.25462532043457,1,0,125
eval,16,readout,othercls_samecont,c041,0.4097442626953125,13.890755653381348,44,0,125
eval,28,task,othercls_samecont,c041,0.0129547119140625,104.51180267333984,125,44,125
eval,28,question,othercls_samecont,c041,0.0008068084716796875,66.7210922241211,44,1,125
eval,28,final,othercls_samecont,c041,0.4444694519042969,31.204814910888672,1,0,125
eval,28,readout,othercls_samecont,c041,0.4537220001220703,65.91390228271484,44,0,125
eval,16,task,samecls_diffcont,c041,-0.031780242919921875,28.838069915771484,74,44,74
eval,16,question,samecls_diffcont,c041,0.5861644744873047,20.028078079223633,44,1,74
eval,16,final,samecls_diffcont,c041,0.04763221740722656,13.35491943359375,1,0,74
eval,16,readout,samecls_diffcont,c041,0.6752700805664062,19.876415252685547,44,0,74
eval,28,task,samecls_diffcont,c041,-0.011411666870117188,120.40013122558594,74,44,74
eval,28,question,samecls_diffcont,c041,-0.029941558837890625,89.92423248291016,44,1,74
eval,28,final,samecls_diffcont,c041,0.6980266571044922,49.93850326538086,1,0,74
eval,28,readout,samecls_diffcont,c041,0.6764850616455078,89.01546478271484,44,0,74
eval,16,task,othercls_diffcont,c041,-0.04784202575683594,30.233484268188477,74,44,74
eval,16,question,othercls_diffcont,c041,-0.26149749755859375,17.607728958129883,44,1,74
eval,16,final,othercls_diffcont,c041,0.10960769653320312,11.385560035705566,1,0,74
eval,16,readout,othercls_diffcont,c041,-0.13409042358398438,17.4663143157959,44,0,74
eval,28,task,othercls_diffcont,c041,0.009016036987304688,177.4038848876953,74,44,74
eval,28,question,othercls_diffcont,c041,-0.05470848083496094,81.68587493896484,44,1,74
eval,28,final,othercls_diffcont,c041,-0.213897705078125,43.459869384765625,1,0,74
eval,28,readout,othercls_diffcont,c041,-0.2689666748046875,80.81710052490234,44,0,74
eval,16,task,samecls_samecont,c042,-0.027355194091796875,22.312742233276367,112,44,112
eval,16,question,samecls_samecont,c042,-0.3361530303955078,17.607683181762695,44,1,112
eval,16,final,samecls_samecont,c042,-0.12351226806640625,8.162409782409668,1,0,112
eval,16,readout,samecls_samecont,c042,-0.3939781188964844,17.393016815185547,44,0,112
eval,28,task,samecls_samecont,c042,0.023347854614257812,140.51292419433594,112,44,112
eval,28,question,samecls_samecont,c042,0.13577842712402344,89.86040496826172,44,1,112
eval,28,final,samecls_samecont,c042,-0.5050983428955078,39.20279312133789,1,0,112
eval,28,readout,samecls_samecont,c042,-0.3957786560058594,88.7091064453125,44,0,112
eval,16,task,othercls_samecont,c042,-0.06378936767578125,18.598888397216797,108,44,108
eval,16,question,othercls_samecont,c042,-1.0402812957763672,20.929988861083984,44,1,108
eval,16,final,othercls_samecont,c042,-0.0937957763671875,9.461360931396484,1,0,108
eval,16,readout,othercls_samecont,c042,-0.8908786773681641,20.669336318969727,44,0,108
eval,28,task,othercls_samecont,c042,0.013462066650390625,102.83900451660156,108,44,108
eval,28,question,othercls_samecont,c042,-0.032329559326171875,96.2093276977539,44,1,108
eval,28,final,othercls_samecont,c042,-0.9252529144287109,40.45842361450195,1,0,108
eval,28,readout,othercls_samecont,c042,-0.9487705230712891,94.9422607421875,44,0,108
