alpha,framing,condition,layer,layer_tag,content_id,belief,delta,kl,entropy
-8.0,deploy,d,2,best,c056,-0.10598468780517578,-0.07164573669433594,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c025,-0.18703079223632812,-0.17944812774658203,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c029,-0.7043304443359375,-0.28943347930908203,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c014,-0.633448600769043,-0.3435182571411133,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c002,-0.46553993225097656,-0.0025177001953125,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c023,-0.05510139465332031,0.1261758804321289,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c046,-0.2368927001953125,0.12087440490722656,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c022,-0.3885469436645508,0.0880441665649414,0.019940543919801712,0.23718170821666718
-8.0,deploy,d,2,best,c050,-0.43245601654052734,0.04724311828613281,0.019940543919801712,0.23718170821666718
-8.0,eval,random,2,best,c006,0.753869374593099,-0.2593609491984049,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c017,0.43967405954996747,-0.18607743581136066,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c039,0.5526672999064127,-0.14895661671956384,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c036,0.06585693359375,-0.19686412811279297,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c009,-0.23580169677734375,-0.1777486801147461,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c000,0.37778695424397785,-0.21110598246256512,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c013,1.3426577250162761,-0.3207839330037434,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c049,0.5177526473999023,-0.09375381469726562,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c058,0.6063149770100912,0.018868764241536495,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c024,0.0015481313069661458,-0.14905802408854166,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c042,0.6243451436360677,-0.2965170542399088,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c047,0.39190038045247394,-0.033553759256998716,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c043,-0.8217128117879232,-0.08696587880452478,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c003,0.4676421483357747,-0.23597017923990887,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c041,0.6008240381876627,-0.1476996739705404,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c008,-0.20386695861816406,-0.13480281829833984,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c045,1.606821060180664,-0.24831104278564453,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c011,0.6108277638753256,-0.29935900370279944,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c020,1.6508188247680664,-0.17341232299804688,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c044,1.7155850728352864,-0.2777001063028972,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c016,0.2994842529296875,-0.3386354446411133,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c056,0.47867774963378906,-0.3214082717895508,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c025,0.02448876698811849,-0.13422075907389322,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c029,0.18445142110188803,-0.1557165781656901,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c014,0.07935333251953125,-0.3185157775878906,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c002,0.33849843343098956,-0.17600027720133465,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c023,0.3669392267862956,-0.20412858327229816,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c046,0.5445270538330078,-0.0819559097290039,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c022,0.16448084513346353,-0.05005391438802084,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c050,0.6067190170288086,-0.5081672668457031,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c006,0.9625606536865234,-0.22051048278808594,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c017,0.7392110824584961,-0.1410236358642578,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c039,0.1297775904337565,-0.14166768391927084,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c036,0.3786223729451497,-0.2572142283121745,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c009,0.6458047231038412,-0.3276297251383463,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c000,0.34511597951253253,-0.27292601267496747,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c013,0.39363829294840497,-0.3417380650838216,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c049,-0.13172594706217447,-0.08125750223795572,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c058,0.5363133748372396,-0.11965433756510413,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c024,0.13356939951578775,-0.11850007375081381,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c042,0.0070616404215494795,-0.1767552693684896,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c047,0.5687770843505859,-0.13446044921875,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c043,-0.07478586832682292,-0.1302611033121745,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c003,0.23166847229003906,-0.2634773254394531,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c041,0.11071236928304036,-0.11681524912516277,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c008,0.11677328745524089,-0.22097142537434894,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c045,0.21521981557210287,-0.3244215647379557,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c011,0.07772413889567058,-0.18444856007893878,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c020,0.5894476572672526,-0.17557080586751306,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c044,-0.06838671366373698,-0.28674570719401044,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c016,0.3276182810465495,-0.24154599507649738,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c056,-0.27297337849934894,-0.22005780537923175,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c025,0.1440572738647461,-0.08344554901123047,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c029,0.2412745157877604,0.07439486185709634,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c014,0.10153992970784505,-0.2449928919474284,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c002,0.33597755432128906,-0.1568164825439453,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c023,0.7510248819986979,-0.06883462270100915,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c046,0.11100133260091145,-0.015637079874674484,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c022,0.3310435612996419,0.003156979878743471,0.06267545496424039,0.5366248190402985
-8.0,eval,random,2,best,c050,0.5767529805501302,-0.36910883585611975,0.06267545496424039,0.5366248190402985
-6.0,eval,d,2,best,c006,0.6786708831787109,-0.33455944061279297,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c017,0.5010128021240234,-0.12473869323730469,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c039,0.22757911682128906,-0.4740447998046875,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c036,0.05997943878173828,-0.2027416229248047,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c009,-0.3500652313232422,-0.29201221466064453,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c000,0.3771638870239258,-0.2117290496826172,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c013,1.2620115280151367,-0.4014301300048828,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c049,0.36026668548583984,-0.2512397766113281,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c058,0.2135782241821289,-0.3738679885864258,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c024,0.08057212829589844,-0.07003402709960938,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c042,0.8324403762817383,-0.08842182159423828,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c047,0.22777175903320312,-0.19768238067626953,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c043,-0.5826950073242188,0.1520519256591797,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c003,0.2504549026489258,-0.4531574249267578,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c041,0.6032552719116211,-0.14526844024658203,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c008,-0.1382598876953125,-0.06919574737548828,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c045,1.7111635208129883,-0.1439685821533203,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c011,0.6271839141845703,-0.2830028533935547,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c020,1.5940847396850586,-0.2301464080810547,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c044,1.8130359649658203,-0.18024921417236328,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c016,0.32703304290771484,-0.31108665466308594,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c056,0.6195344924926758,-0.18055152893066406,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c025,0.12070369720458984,-0.038005828857421875,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c029,-0.009987831115722656,-0.3501558303833008,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c014,0.07240676879882812,-0.32546234130859375,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c002,0.3740196228027344,-0.14047908782958984,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c023,0.4352846145629883,-0.13578319549560547,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c046,-0.028835296630859375,-0.6553182601928711,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c022,0.13783836364746094,-0.07669639587402344,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c050,0.8813943862915039,-0.2334918975830078,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c006,0.8669462203979492,-0.31612491607666016,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c017,0.6570491790771484,-0.22318553924560547,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c039,-0.1500835418701172,-0.42152881622314453,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c036,0.3855581283569336,-0.2502784729003906,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c009,0.6037349700927734,-0.36969947814941406,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c000,0.32828712463378906,-0.28975486755371094,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c013,0.39656543731689453,-0.33881092071533203,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c049,-0.321868896484375,-0.27140045166015625,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c058,0.12374305725097656,-0.5322246551513672,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c024,0.11097240447998047,-0.1410970687866211,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c042,-0.01476287841796875,-0.1985797882080078,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c047,0.4661531448364258,-0.23708438873291016,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c043,0.13355636596679688,0.07808113098144531,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c003,0.20869922637939453,-0.28644657135009766,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c041,0.3416624069213867,0.1141347885131836,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c008,0.06759357452392578,-0.27015113830566406,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c045,0.29468345642089844,-0.24495792388916016,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c011,0.08754444122314453,-0.17462825775146484,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c020,0.6561756134033203,-0.10884284973144531,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c044,-0.05541515350341797,-0.2737741470336914,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c016,0.24490642547607422,-0.32425785064697266,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c056,-0.1447601318359375,-0.09184455871582031,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c025,-0.0077228546142578125,-0.23522567749023438,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c029,-0.03637981414794922,-0.20325946807861328,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c014,0.03252601623535156,-0.3140068054199219,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c002,0.3055715560913086,-0.18722248077392578,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c023,0.5870580673217773,-0.2328014373779297,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c046,0.2627983093261719,0.13615989685058594,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c022,0.4340858459472656,0.10619926452636719,0.028690539300441742,0.44700413942337036
-6.0,eval,d,2,best,c050,0.6426887512207031,-0.3031730651855469,0.028690539300441742,0.44700413942337036
-6.0,deploy,d,2,best,c006,0.12433052062988281,-0.2218761444091797,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c017,-0.2707042694091797,-0.07923221588134766,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c039,-0.34549617767333984,-0.11586666107177734,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c036,-0.2800788879394531,-0.29370594024658203,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c009,-0.4278841018676758,-0.05269432067871094,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c000,-0.19554615020751953,0.06616687774658203,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c013,0.03325939178466797,-0.2822713851928711,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c049,-0.43611907958984375,-0.07198810577392578,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c058,-0.32781505584716797,-0.002895355224609375,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c024,-0.37187957763671875,0.008106231689453125,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c042,-0.3400421142578125,-0.04225730895996094,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c047,-0.09770774841308594,-0.2838611602783203,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c043,-0.5332069396972656,0.17127323150634766,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c003,-0.11340808868408203,0.010836601257324219,0.011930907145142555,0.2668376863002777
-6.0,deploy,d,2,best,c041,-0.6570510864257812,0.14931201934814453,0.011930907145142555,0.2668376863002777
