layer,pair,direction,content_id,delta,baseline,k
16,0,unpaired_control,c006,-1.0650367736816406,-0.57965087890625,79
17,0,deploy_to_eval,c006,-0.4588756561279297,-0.57965087890625,123
17,0,eval_to_deploy,c006,0.5964260101318359,-0.8376140594482422,123
17,0,unpaired_control,c006,-1.1320877075195312,-0.57965087890625,79
18,0,deploy_to_eval,c006,-0.43868255615234375,-0.57965087890625,123
18,0,eval_to_deploy,c006,0.5540428161621094,-0.8376140594482422,123
18,0,unpaired_control,c006,-1.1192283630371094,-0.57965087890625,79
19,0,deploy_to_eval,c006,-0.43488121032714844,-0.57965087890625,123
19,0,eval_to_deploy,c006,0.5463085174560547,-0.8376140594482422,123
19,0,unpaired_control,c006,-1.1102790832519531,-0.57965087890625,79
20,0,deploy_to_eval,c006,-0.4105110168457031,-0.57965087890625,123
20,0,eval_to_deploy,c006,0.42680931091308594,-0.8376140594482422,123
20,0,unpaired_control,c006,-1.11767578125,-0.57965087890625,79
21,0,deploy_to_eval,c006,-0.4331645965576172,-0.57965087890625,123
21,0,eval_to_deploy,c006,0.4787788391113281,-0.8376140594482422,123
21,0,unpaired_control,c006,-1.1499366760253906,-0.57965087890625,79
22,0,deploy_to_eval,c006,-0.4185142517089844,-0.57965087890625,123
22,0,eval_to_deploy,c006,0.460662841796875,-0.8376140594482422,123
22,0,unpaired_control,c006,-1.1309642791748047,-0.57965087890625,79
23,0,deploy_to_eval,c006,-0.4192371368408203,-0.57965087890625,123
23,0,eval_to_deploy,c006,0.4690513610839844,-0.8376140594482422,123
23,0,unpaired_control,c006,-1.1347980499267578,-0.57965087890625,79
24,0,deploy_to_eval,c006,-0.37453651428222656,-0.57965087890625,123
24,0,eval_to_deploy,c006,0.4055500030517578,-0.8376140594482422,123
24,0,unpaired_control,c006,-1.1031475067138672,-0.57965087890625,79
25,0,deploy_to_eval,c006,-0.40403175354003906,-0.57965087890625,123
25,0,eval_to_deploy,c006,0.4436492919921875,-0.8376140594482422,123
25,0,unpaired_control,c006,-1.1311054229736328,-0.57965087890625,79
26,0,deploy_to_eval,c006,-0.3630218505859375,-0.57965087890625,123
26,0,eval_to_deploy,c006,0.3764514923095703,-0.8376140594482422,123
26,0,unpaired_control,c006,-1.1609745025634766,-0.57965087890625,79
27,0,deploy_to_eval,c006,-0.2579631805419922,-0.57965087890625,123
27,0,eval_to_deploy,c006,0.2579631805419922,-0.8376140594482422,123
27,0,unpaired_control,c006,-1.1339302062988281,-0.57965087890625,79
0,1,deploy_to_eval,c017,-0.042377471923828125,-0.8281650543212891,142
0,1,eval_to_deploy,c017,0.08281707763671875,-1.7135810852050781,142
0,1,unpaired_control,c017,-0.11856651306152344,-0.8281650543212891,59
1,1,deploy_to_eval,c017,-0.07176017761230469,-0.8281650543212891,142
1,1,eval_to_deploy,c017,0.10303688049316406,-1.7135810852050781,142
1,1,unpaired_control,c017,-0.3165760040283203,-0.8281650543212891,59
2,1,deploy_to_eval,c017,-0.15059661865234375,-0.8281650543212891,142
2,1,eval_to_deploy,c017,0.14289474487304688,-1.7135810852050781,142
2,1,unpaired_control,c017,-0.5336494445800781,-0.8281650543212891,59
3,1,deploy_to_eval,c017,-0.08837318420410156,-0.8281650543212891,142
3,1,eval_to_deploy,c017,0.07068061828613281,-1.7135810852050781,142
3,1,unpaired_control,c017,-0.6645793914794922,-0.8281650543212891,59
4,1,deploy_to_eval,c017,-0.055171966552734375,-0.8281650543212891,142
4,1,eval_to_deploy,c017,0.033710479736328125,-1.7135810852050781,142
4,1,unpaired_control,c017,-0.8266792297363281,-0.8281650543212891,59
5,1,deploy_to_eval,c017,0.04135894775390625,-0.8281650543212891,142
5,1,eval_to_deploy,c017,-0.001583099365234375,-1.7135810852050781,142
5,1,unpaired_control,c017,-0.7921600341796875,-0.8281650543212891,59
6,1,deploy_to_eval,c017,-0.034297943115234375,-0.8281650543212891,142
6,1,eval_to_deploy,c017,0.03969001770019531,-1.7135810852050781,142
6,1,unpaired_control,c017,-0.9442882537841797,-0.8281650543212891,59
7,1,deploy_to_eval,c017,0.09801483154296875,-0.8281650543212891,142
7,1,eval_to_deploy,c017,-0.04580497741699219,-1.7135810852050781,142
7,1,unpaired_control,c017,-0.8973598480224609,-0.8281650543212891,59
8,1,deploy_to_eval,c017,0.16663551330566406,-0.8281650543212891,142
8,1,eval_to_deploy,c017,-0.0843658447265625,-1.7135810852050781,142
8,1,unpaired_control,c017,-0.6710243225097656,-0.8281650543212891,59
9,1,deploy_to_eval,c017,0.06995391845703125,-0.8281650543212891,142
9,1,eval_to_deploy,c017,-0.03811454772949219,-1.7135810852050781,142
9,1,unpaired_control,c017,-0.9561786651611328,-0.8281650543212891,59
10,1,deploy_to_eval,c017,-0.09337043762207031,-0.8281650543212891,142
10,1,eval_to_deploy,c017,0.27310943603515625,-1.7135810852050781,142
10,1,unpaired_control,c017,-1.1449871063232422,-0.8281650543212891,59
11,1,deploy_to_eval,c017,-0.5259571075439453,-0.8281650543212891,142
11,1,eval_to_deploy,c017,0.6092681884765625,-1.7135810852050781,142
11,1,unpaired_control,c017,-1.6508350372314453,-0.8281650543212891,59
12,1,deploy_to_eval,c017,-0.6592922210693359,-0.8281650543212891,142
12,1,eval_to_deploy,c017,0.7523632049560547,-1.7135810852050781,142
12,1,unpaired_control,c017,-1.460275650024414,-0.8281650543212891,59
13,1,deploy_to_eval,c017,-0.6645488739013672,-0.8281650543212891,142
13,1,eval_to_deploy,c017,0.7262706756591797,-1.7135810852050781,142
13,1,unpaired_control,c017,-1.4997940063476562,-0.8281650543212891,59
14,1,deploy_to_eval,c017,-0.6164455413818359,-0.8281650543212891,142
14,1,eval_to_deploy,c017,0.6795215606689453,-1.7135810852050781,142
14,1,unpaired_control,c017,-1.236337661743164,-0.8281650543212891,59
15,1,deploy_to_eval,c017,-0.6968441009521484,-0.8281650543212891,142
15,1,eval_to_deploy,c017,0.7134647369384766,-1.7135810852050781,142
15,1,unpaired_control,c017,-1.3603363037109375,-0.8281650543212891,59
16,1,deploy_to_eval,c017,-0.8901634216308594,-0.8281650543212891,142
16,1,eval_to_deploy,c017,0.8891353607177734,-1.7135810852050781,142
16,1,unpaired_control,c017,-1.5939922332763672,-0.8281650543212891,59
17,1,deploy_to_eval,c017,-0.8983154296875,-0.8281650543212891,142
17,1,eval_to_deploy,c017,0.9032878875732422,-1.7135810852050781,142
17,1,unpaired_control,c017,-1.756631851196289,-0.8281650543212891,59
18,1,deploy_to_eval,c017,-0.9052753448486328,-0.8281650543212891,142
18,1,eval_to_deploy,c017,0.9010372161865234,-1.7135810852050781,142
18,1,unpaired_control,c017,-1.7390098571777344,-0.8281650543212891,59
19,1,deploy_to_eval,c017,-0.8997631072998047,-0.8281650543212891,142
19,1,eval_to_deploy,c017,0.8976078033447266,-1.7135810852050781,142
19,1,unpaired_control,c017,-1.7276897430419922,-0.8281650543212891,59
20,1,deploy_to_eval,c017,-0.9030666351318359,-0.8281650543212891,142
20,1,eval_to_deploy,c017,0.89862060546875,-1.7135810852050781,142
20,1,unpaired_control,c017,-1.6309127807617188,-0.8281650543212891,59
21,1,deploy_to_eval,c017,-0.9099102020263672,-0.8281650543212891,142
21,1,eval_to_deploy,c017,0.9089946746826172,-1.7135810852050781,142
21,1,unpaired_control,c017,-1.5991897583007812,-0.8281650543212891,59
22,1,deploy_to_eval,c017,-0.906951904296875,-0.8281650543212891,142
22,1,eval_to_deploy,c017,0.9072628021240234,-1.7135810852050781,142
22,1,unpaired_control,c017,-1.5665969848632812,-0.8281650543212891,59
23,1,deploy_to_eval,c017,-0.9005584716796875,-0.8281650543212891,142
23,1,eval_to_deploy,c017,0.9003219604492188,-1.7135810852050781,142
23,1,unpaired_control,c017,-1.5987987518310547,-0.8281650543212891,59
24,1,deploy_to_eval,c017,-0.8978404998779297,-0.8281650543212891,142
24,1,eval_to_deploy,c017,0.8988151550292969,-1.7135810852050781,142
24,1,unpaired_control,c017,-1.593984603881836,-0.8281650543212891,59
25,1,deploy_to_eval,c017,-0.9052848815917969,-0.8281650543212891,142
25,1,eval_to_deploy,c017,0.9073257446289062,-1.7135810852050781,142
25,1,unpaired_control,c017,-1.6301994323730469,-0.8281650543212891,59
26,1,deploy_to_eval,c017,-0.8935642242431641,-0.8281650543212891,142
26,1,eval_to_deploy,c017,0.8952960968017578,-1.7135810852050781,142
26,1,unpaired_control,c017,-1.690408706665039,-0.8281650543212891,59
27,1,deploy_to_eval,c017,-0.8854160308837891,-0.8281650543212891,142
27,1,eval_to_deploy,c017,0.8854160308837891,-1.7135810852050781,142
27,1,unpaired_control,c017,-1.5593490600585938,-0.8281650543212891,59
0,2,deploy_to_eval,c039,-0.04262542724609375,-0.4806632995605469,74
0,2,eval_to_deploy,c039,0.0552520751953125,-2.387514114379883,74
0,2,unpaired_control,c039,-0.2092742919921875,-0.4806632995605469,59
1,2,deploy_to_eval,c039,0.12065887451171875,-0.4806632995605469,74
1,2,eval_to_deploy,c039,0.22258758544921875,-2.387514114379883,74
1,2,unpaired_control,c039,-0.0726318359375,-0.4806632995605469,59
2,2,deploy_to_eval,c039,0.19758033752441406,-0.4806632995605469,74
2,2,eval_to_deploy,c039,0.2626190185546875,-2.387514114379883,74
2,2,unpaired_control,c039,-0.07460975646972656,-0.4806632995605469,59
3,2,deploy_to_eval,c039,0.3076438903808594,-0.4806632995605469,74
3,2,eval_to_deploy,c039,0.16206741333007812,-2.387514114379883,74
3,2,unpaired_control,c039,-0.23700332641601562,-0.4806632995605469,59
4,2,deploy_to_eval,c039,0.37882041931152344,-0.4806632995605469,74
4,2,eval_to_deploy,c039,0.15106773376464844,-2.387514114379883,74
4,2,unpaired_control,c039,0.008428573608398438,-0.4806632995605469,59
5,2,deploy_to_eval,c039,0.3045806884765625,-0.4806632995605469,74
5,2,eval_to_deploy,c039,0.12679481506347656,-2.387514114379883,74
5,2,unpaired_control,c039,0.010560989379882812,-0.4806632995605469,59
6,2,deploy_to_eval,c039,-0.4757099151611328,-0.4806632995605469,74
6,2,eval_to_deploy,c039,0.30071449279785156,-2.387514114379883,74
6,2,unpaired_control,c039,-0.7507648468017578,-0.4806632995605469,59
7,2,deploy_to_eval,c039,-0.4443340301513672,-0.4806632995605469,74
7,2,eval_to_deploy,c039,0.1319427490234375,-2.387514114379883,74
7,2,unpaired_control,c039,-0.6105232238769531,-0.4806632995605469,59
8,2,deploy_to_eval,c039,-0.44719505310058594,-0.4806632995605469,74
8,2,eval_to_deploy,c039,0.13221168518066406,-2.387514114379883,74
8,2,unpaired_control,c039,-0.7568931579589844,-0.4806632995605469,59
9,2,deploy_to_eval,c039,-1.0236854553222656,-0.4806632995605469,74
9,2,eval_to_deploy,c039,0.36435890197753906,-2.387514114379883,74
9,2,unpaired_control,c039,-0.8550529479980469,-0.4806632995605469,59
10,2,deploy_to_eval,c039,-0.9304466247558594,-0.4806632995605469,74
10,2,eval_to_deploy,c039,0.4451789855957031,-2.387514114379883,74
10,2,unpaired_control,c039,-0.8442592620849609,-0.4806632995605469,59
11,2,deploy_to_eval,c039,-1.5123519897460938,-0.4806632995605469,74
11,2,eval_to_deploy,c039,0.9157581329345703,-2.387514114379883,74
11,2,unpaired_control,c039,-1.0936622619628906,-0.4806632995605469,59
12,2,deploy_to_eval,c039,-1.4702587127685547,-0.4806632995605469,74
12,2,eval_to_deploy,c039,1.072408676147461,-2.387514114379883,74
12,2,unpaired_control,c039,-0.974700927734375,-0.4806632995605469,59
13,2,deploy_to_eval,c039,-1.5596790313720703,-0.4806632995605469,74
13,2,eval_to_deploy,c039,1.132547378540039,-2.387514114379883,74
13,2,unpaired_control,c039,-1.1441116333007812,-0.4806632995605469,59
14,2,deploy_to_eval,c039,-1.6716957092285156,-0.4806632995605469,74
14,2,eval_to_deploy,c039,1.807861328125,-2.387514114379883,74
14,2,unpaired_control,c039,-1.4429454803466797,-0.4806632995605469,59
15,2,deploy_to_eval,c039,-1.6879863739013672,-0.4806632995605469,74
15,2,eval_to_deploy,c039,1.7590885162353516,-2.387514114379883,74
15,2,unpaired_control,c039,-1.517831802368164,-0.4806632995605469,59
16,2,deploy_to_eval,c039,-2.003366470336914,-0.4806632995605469,74
16,2,eval_to_deploy,c039,1.9853286743164062,-2.387514114379883,74
16,2,unpaired_control,c039,-1.6222953796386719,-0.4806632995605469,59
17,2,deploy_to_eval,c039,-2.0227394104003906,-0.4806632995605469,74
17,2,eval_to_deploy,c039,1.9885673522949219,-2.387514114379883,74
17,2,unpaired_control,c039,-1.4714031219482422,-0.4806632995605469,59
18,2,deploy_to_eval,c039,-2.028348922729492,-0.4806632995605469,74
18,2,eval_to_deploy,c039,1.9802608489990234,-2.387514114379883,74
18,2,unpaired_control,c039,-1.4615917205810547,-0.4806632995605469,59
19,2,deploy_to_eval,c039,-2.0384960174560547,-0.4806632995605469,74
19,2,eval_to_deploy,c039,1.9922904968261719,-2.387514114379883,74
19,2,unpaired_control,c039,-1.4657649993896484,-0.4806632995605469,59
20,2,deploy_to_eval,c039,-1.9743595123291016,-0.4806632995605469,74
20,2,eval_to_deploy,c039,1.9032878875732422,-2.387514114379883,74
20,2,unpaired_control,c039,-1.4712409973144531,-0.4806632995605469,59
21,2,deploy_to_eval,c039,-1.9532909393310547,-0.4806632995605469,74
21,2,eval_to_deploy,c039,1.9023933410644531,-2.387514114379883,74
21,2,unpaired_control,c039,-1.4370536804199219,-0.4806632995605469,59
22,2,deploy_to_eval,c039,-1.9519996643066406,-0.4806632995605469,74
22,2,eval_to_deploy,c039,1.906494140625,-2.387514114379883,74
22,2,unpaired_control,c039,-1.462066650390625,-0.4806632995605469,59
23,2,deploy_to_eval,c039,-1.9326896667480469,-0.4806632995605469,74
23,2,eval_to_deploy,c039,1.8531551361083984,-2.387514114379883,74
23,2,unpaired_control,c039,-1.397329330444336,-0.4806632995605469,59
24,2,deploy_to_eval,c039,-1.9035015106201172,-0.4806632995605469,74
24,2,eval_to_deploy,c039,1.7957992553710938,-2.387514114379883,74
24,2,unpaired_control,c039,-1.3877143859863281,-0.4806632995605469,59
25,2,deploy_to_eval,c039,-1.901571273803711,-0.4806632995605469,74
25,2,eval_to_deploy,c039,1.7921924591064453,-2.387514114379883,74
25,2,unpaired_control,c039,-1.3737201690673828,-0.4806632995605469,59
26,2,deploy_to_eval,c039,-1.880971908569336,-0.4806632995605469,74
26,2,eval_to_deploy,c039,1.7926025390625,-2.387514114379883,74
26,2,unpaired_control,c039,-1.1937236785888672,-0.4806632995605469,59
27,2,deploy_to_eval,c039,-1.906850814819336,-0.4806632995605469,74
27,2,eval_to_deploy,c039,1.906850814819336,-2.387514114379883,74
27,2,unpaired_control,c039,-1.497690200805664,-0.4806632995605469,59
0,3,deploy_to_eval,c036,-0.051845550537109375,-1.5145149230957031,117
0,3,eval_to_deploy,c036,0.032337188720703125,-1.978353500366211,117
0,3,unpaired_control,c036,0.1108856201171875,-1.5145149230957031,59
1,3,deploy_to_eval,c036,-0.017887115478515625,-1.5145149230957031,117
1,3,eval_to_deploy,c036,0.009279251098632812,-1.978353500366211,117
1,3,unpaired_control,c036,-0.05459785461425781,-1.5145149230957031,59
2,3,deploy_to_eval,c036,0.012140274047851562,-1.5145149230957031,117
2,3,eval_to_deploy,c036,-0.11999702453613281,-1.978353500366211,117
2,3,unpaired_control,c036,-0.1524791717529297,-1.5145149230957031,59
3,3,deploy_to_eval,c036,-0.023807525634765625,-1.5145149230957031,117
3,3,eval_to_deploy,c036,-0.11492538452148438,-1.978353500366211,117
3,3,unpaired_control,c036,0.13692283630371094,-1.5145149230957031,59
4,3,deploy_to_eval,c036,-0.06424522399902344,-1.5145149230957031,117
4,3,eval_to_deploy,c036,-0.06731033325195312,-1.978353500366211,117
4,3,unpaired_control,c036,0.08654212951660156,-1.5145149230957031,59
5,3,deploy_to_eval,c036,-0.18750572204589844,-1.5145149230957031,117
5,3,eval_to_deploy,c036,0.03639984130859375,-1.978353500366211,117
5,3,unpaired_control,c036,0.2692584991455078,-1.5145149230957031,59
6,3,deploy_to_eval,c036,-0.1340045928955078,-1.5145149230957031,117
6,3,eval_to_deploy,c036,0.08855438232421875,-1.978353500366211,117
6,3,unpaired_control,c036,0.20185470581054688,-1.5145149230957031,59
7,3,deploy_to_eval,c036,-0.15192031860351562,-1.5145149230957031,117
7,3,eval_to_deploy,c036,0.09888648986816406,-1.978353500366211,117
7,3,unpaired_control,c036,0.19593048095703125,-1.5145149230957031,59
8,3,deploy_to_eval,c036,-0.07966232299804688,-1.5145149230957031,117
8,3,eval_to_deploy,c036,0.04231834411621094,-1.978353500366211,117
8,3,unpaired_control,c036,0.3369407653808594,-1.5145149230957031,59
9,3,deploy_to_eval,c036,-0.1286640167236328,-1.5145149230957031,117
9,3,eval_to_deploy,c036,0.028627395629882812,-1.978353500366211,117
9,3,unpaired_control,c036,0.20548057556152344,-1.5145149230957031,59
10,3,deploy_to_eval,c036,-0.11392021179199219,-1.5145149230957031,117
10,3,eval_to_deploy,c036,0.114105224609375,-1.978353500366211,117
10,3,unpaired_control,c036,0.050769805908203125,-1.5145149230957031,59
11,3,deploy_to_eval,c036,-0.21245384216308594,-1.5145149230957031,117
11,3,eval_to_deploy,c036,0.15462875366210938,-1.978353500366211,117
11,3,unpaired_control,c036,-0.47150421142578125,-1.5145149230957031,59
12,3,deploy_to_eval,c036,-0.23726463317871094,-1.5145149230957031,117
12,3,eval_to_deploy,c036,0.09702301025390625,-1.978353500366211,117
12,3,unpaired_control,c036,-0.48502540588378906,-1.5145149230957031,59
13,3,deploy_to_eval,c036,-0.26132774353027344,-1.5145149230957031,117
13,3,eval_to_deploy,c036,0.1298236846923828,-1.978353500366211,117
13,3,unpaired_control,c036,-0.6595478057861328,-1.5145149230957031,59
14,3,deploy_to_eval,c036,-0.20302391052246094,-1.5145149230957031,117
14,3,eval_to_deploy,c036,0.15073585510253906,-1.978353500366211,117
14,3,unpaired_control,c036,-0.5105571746826172,-1.5145149230957031,59
15,3,deploy_to_eval,c036,-0.20587730407714844,-1.5145149230957031,117
15,3,eval_to_deploy,c036,0.15066909790039062,-1.978353500366211,117
15,3,unpaired_control,c036,-0.6774864196777344,-1.5145149230957031,59
16,3,deploy_to_eval,c036,-0.2913036346435547,-1.5145149230957031,117
16,3,eval_to_deploy,c036,0.2965221405029297,-1.978353500366211,117
16,3,unpaired_control,c036,-0.7255153656005859,-1.5145149230957031,59
17,3,deploy_to_eval,c036,-0.3121185302734375,-1.5145149230957031,117
17,3,eval_to_deploy,c036,0.3146095275878906,-1.978353500366211,117
17,3,unpaired_control,c036,-0.8724918365478516,-1.5145149230957031,59
18,3,deploy_to_eval,c036,-0.32106971740722656,-1.5145149230957031,117
18,3,eval_to_deploy,c036,0.3183746337890625,-1.978353500366211,117
18,3,unpaired_control,c036,-0.8837261199951172,-1.5145149230957031,59
19,3,deploy_to_eval,c036,-0.33873939514160156,-1.5145149230957031,117
19,3,eval_to_deploy,c036,0.3333702087402344,-1.978353500366211,117
19,3,unpaired_control,c036,-0.8917026519775391,-1.5145149230957031,59
20,3,deploy_to_eval,c036,-0.3563385009765625,-1.5145149230957031,117
20,3,eval_to_deploy,c036,0.3648853302001953,-1.978353500366211,117
20,3,unpaired_control,c036,-0.9536113739013672,-1.5145149230957031,59
21,3,deploy_to_eval,c036,-0.33921051025390625,-1.5145149230957031,117
21,3,eval_to_deploy,c036,0.35445404052734375,-1.978353500366211,117
21,3,unpaired_control,c036,-0.8215465545654297,-1.5145149230957031,59
22,3,deploy_to_eval,c036,-0.3371009826660156,-1.5145149230957031,117
22,3,eval_to_deploy,c036,0.3490791320800781,-1.978353500366211,117
22,3,unpaired_control,c036,-0.7907657623291016,-1.5145149230957031,59
23,3,deploy_to_eval,c036,-0.3348426818847656,-1.5145149230957031,117
23,3,eval_to_deploy,c036,0.3459339141845703,-1.978353500366211,117
23,3,unpaired_control,c036,-0.8746566772460938,-1.5145149230957031,59
24,3,deploy_to_eval,c036,-0.339996337890625,-1.5145149230957031,117
24,3,eval_to_deploy,c036,0.34589195251464844,-1.978353500366211,117
24,3,unpaired_control,c036,-0.8776493072509766,-1.5145149230957031,59
25,3,deploy_to_eval,c036,-0.37322044372558594,-1.5145149230957031,117
25,3,eval_to_deploy,c036,0.3751678466796875,-1.978353500366211,117
25,3,unpaired_control,c036,-0.9275112152099609,-1.5145149230957031,59
26,3,deploy_to_eval,c036,-0.39472198486328125,-1.5145149230957031,117
26,3,eval_to_deploy,c036,0.3849315643310547,-1.978353500366211,117
26,3,unpaired_control,c036,-0.9186763763427734,-1.5145149230957031,59
27,3,deploy_to_eval,c036,-0.4638385772705078,-1.5145149230957031,117
27,3,eval_to_deploy,c036,0.4638385772705078,-1.978353500366211,117
27,3,unpaired_control,c036,-0.799835205078125,-1.5145149230957031,59
0,4,deploy_to_eval,c009,-0.031003952026367188,-1.1868896484375,72
0,4,eval_to_deploy,c009,0.08170890808105469,-2.314350128173828,72
0,4,unpaired_control,c009,-0.07794761657714844,-1.1868896484375,59
1,4,deploy_to_eval,c009,-0.1623058319091797,-1.1868896484375,72
1,4,eval_to_deploy,c009,0.1379108428955078,-2.314350128173828,72
1,4,unpaired_control,c009,-0.05965614318847656,-1.1868896484375,59
2,4,deploy_to_eval,c009,-0.25850486755371094,-1.1868896484375,72
2,4,eval_to_deploy,c009,0.2358226776123047,-2.314350128173828,72
2,4,unpaired_control,c009,-0.09258842468261719,-1.1868896484375,59
3,4,deploy_to_eval,c009,-0.1771526336669922,-1.1868896484375,72
3,4,eval_to_deploy,c009,0.2710247039794922,-2.314350128173828,72
3,4,unpaired_control,c009,-0.03595542907714844,-1.1868896484375,59
4,4,deploy_to_eval,c009,-0.24683761596679688,-1.1868896484375,72
4,4,eval_to_deploy,c009,0.3813152313232422,-2.314350128173828,72
4,4,unpaired_control,c009,-0.04365730285644531,-1.1868896484375,59
5,4,deploy_to_eval,c009,-0.2693061828613281,-1.1868896484375,72
5,4,eval_to_deploy,c009,0.37691307067871094,-2.314350128173828,72
5,4,unpaired_control,c009,-0.1409320831298828,-1.1868896484375,59
6,4,deploy_to_eval,c009,-0.2928466796875,-1.1868896484375,72
6,4,eval_to_deploy,c009,0.3680896759033203,-2.314350128173828,72
6,4,unpaired_control,c009,-0.1431560516357422,-1.1868896484375,59
7,4,deploy_to_eval,c009,-0.2436389923095703,-1.1868896484375,72
7,4,eval_to_deploy,c009,0.35312461853027344,-2.314350128173828,72
7,4,unpaired_control,c009,-0.07774543762207031,-1.1868896484375,59
8,4,deploy_to_eval,c009,-0.2456035614013672,-1.1868896484375,72
8,4,eval_to_deploy,c009,0.32630157470703125,-2.314350128173828,72
8,4,unpaired_control,c009,-0.11460304260253906,-1.1868896484375,59
9,4,deploy_to_eval,c009,-0.372894287109375,-1.1868896484375,72
9,4,eval_to_deploy,c009,0.4310436248779297,-2.314350128173828,72
9,4,unpaired_control,c009,-0.11022567749023438,-1.1868896484375,59
10,4,deploy_to_eval,c009,-0.4647789001464844,-1.1868896484375,72
10,4,eval_to_deploy,c009,0.5154037475585938,-2.314350128173828,72
10,4,unpaired_control,c009,-0.5948486328125,-1.1868896484375,59
11,4,deploy_to_eval,c009,-0.9819431304931641,-1.1868896484375,72
11,4,eval_to_deploy,c009,0.8584690093994141,-2.314350128173828,72
11,4,unpaired_control,c009,-1.0472869873046875,-1.1868896484375,59
12,4,deploy_to_eval,c009,-0.9313335418701172,-1.1868896484375,72
12,4,eval_to_deploy,c009,0.8636360168457031,-2.314350128173828,72
12,4,unpaired_control,c009,-1.0136680603027344,-1.1868896484375,59
13,4,deploy_to_eval,c009,-1.000732421875,-1.1868896484375,72
13,4,eval_to_deploy,c009,0.9293746948242188,-2.314350128173828,72
13,4,unpaired_control,c009,-1.2380828857421875,-1.1868896484375,59
14,4,deploy_to_eval,c009,-0.998321533203125,-1.1868896484375,72
14,4,eval_to_deploy,c009,0.9122447967529297,-2.314350128173828,72
14,4,unpaired_control,c009,-1.343709945678711,-1.1868896484375,59
15,4,deploy_to_eval,c009,-0.9980354309082031,-1.1868896484375,72
