layer,region,source,content_id,pair,delta,a,b
8,full,unpaired_eval,c008,4,-1.6251411437988281,60,0
8,readout,unpaired_eval,c008,4,-2.1250076293945312,46,0
8,task,unpaired_eval,c008,4,-8.392333984375e-05,60,46
10,full,paired,c008,4,-0.49987030029296875,73,0
10,readout,paired,c008,4,-0.6248874664306641,46,0
10,task,paired,c008,4,0.6249237060546875,73,46
10,full,sameclass,c008,4,0.12490272521972656,73,0
10,readout,sameclass,c008,4,0.4997520446777344,46,0
10,task,sameclass,c008,4,0.0001506805419921875,73,46
10,full,unpaired,c008,4,-2.750051498413086,60,0
10,readout,unpaired,c008,4,-2.0001296997070312,46,0
10,task,unpaired,c008,4,-0.37491798400878906,60,46
10,full,unpaired_eval,c008,4,-1.3752784729003906,60,0
10,readout,unpaired_eval,c008,4,-2.0000133514404297,46,0
10,task,unpaired_eval,c008,4,0.24984169006347656,60,46
16,full,paired,c008,4,-0.37482643127441406,73,0
16,readout,paired,c008,4,-0.2499103546142578,46,0
16,task,paired,c008,4,0.12498855590820312,73,46
16,full,sameclass,c008,4,0.7497043609619141,73,0
16,readout,sameclass,c008,4,0.7496509552001953,46,0
16,task,sameclass,c008,4,8.7738037109375e-05,73,46
16,full,unpaired,c008,4,-3.5002498626708984,60,0
16,readout,unpaired,c008,4,-3.3750762939453125,46,0
16,task,unpaired,c008,4,-7.2479248046875e-05,60,46
16,full,unpaired_eval,c008,4,-1.6253528594970703,60,0
16,readout,unpaired_eval,c008,4,-1.5003032684326172,46,0
16,task,unpaired_eval,c008,4,-0.12508392333984375,60,46
8,full,paired,c009,5,-0.12493324279785156,72,0
8,readout,paired,c009,5,0.7500133514404297,46,0
8,task,paired,c009,5,-0.9999504089355469,72,46
8,full,sameclass,c009,5,0.3749256134033203,73,0
8,readout,sameclass,c009,5,0.6249523162841797,46,0
8,task,sameclass,c009,5,-3.814697265625e-06,73,46
8,full,unpaired,c009,5,0.7504463195800781,59,0
8,readout,unpaired,c009,5,0.875335693359375,46,0
8,task,unpaired,c009,5,-0.3749351501464844,59,46
8,full,unpaired_eval,c009,5,0.3755226135253906,59,0
8,readout,unpaired_eval,c009,5,0.37547874450683594,46,0
8,task,unpaired_eval,c009,5,-0.3749885559082031,59,46
10,full,paired,c009,5,-0.7498703002929688,72,0
10,readout,paired,c009,5,0.25010108947753906,46,0
10,task,paired,c009,5,-1.1249656677246094,72,46
10,full,sameclass,c009,5,0.2499408721923828,73,0
10,readout,sameclass,c009,5,0.625,46,0
10,task,sameclass,c009,5,-0.3750114440917969,73,46
10,full,unpaired,c009,5,0.8753223419189453,59,0
10,readout,unpaired,c009,5,1.1251716613769531,46,0
10,task,unpaired,c009,5,-0.24995994567871094,59,46
10,full,unpaired_eval,c009,5,0.5004806518554688,59,0
10,readout,unpaired_eval,c009,5,0.8754386901855469,46,0
10,task,unpaired_eval,c009,5,-0.37495994567871094,59,46
16,full,paired,c009,5,-2.1248245239257812,72,0
16,readout,paired,c009,5,-2.1248416900634766,46,0
16,task,paired,c009,5,-0.1250152587890625,72,46
16,full,sameclass,c009,5,0.6249370574951172,73,0
16,readout,sameclass,c009,5,0.6249103546142578,46,0
16,task,sameclass,c009,5,-0.1249542236328125,73,46
16,full,unpaired,c009,5,1.2505931854248047,59,0
16,readout,unpaired,c009,5,1.1251640319824219,46,0
16,task,unpaired,c009,5,0.12520790100097656,59,46
16,full,unpaired_eval,c009,5,2.1252784729003906,59,0
16,readout,unpaired_eval,c009,5,2.1249752044677734,46,0
16,task,unpaired_eval,c009,5,0.0002536773681640625,59,46
8,full,paired,c011,6,0.25057029724121094,115,0
8,readout,paired,c011,6,-0.24962806701660156,46,0
8,task,paired,c011,6,0.5000953674316406,115,46
8,full,sameclass,c011,6,0.3746070861816406,116,0
8,readout,sameclass,c011,6,0.3747692108154297,46,0
8,task,sameclass,c011,6,0.24970054626464844,116,46
8,full,unpaired,c011,6,-0.12470245361328125,79,0
8,readout,unpaired,c011,6,-0.6242446899414062,46,0
8,task,unpaired,c011,6,0.3747425079345703,79,46
8,full,unpaired_eval,c011,6,2.3747024536132812,79,0
8,readout,unpaired_eval,c011,6,1.9997062683105469,46,0
