arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
constructed_min,eval,16,task,othercls_diffcont,c017,-0.019227981567382812,11.616914749145508,0.12269637733697891,0.3739946186542511,0.11252566426992416,0.6701676845550537,0,p00027,74,74,44,0
unmatched,eval,28,final,samecls_samecont,c017,0.19291305541992188,24.316652297973633,0.050743795931339264,1.0,1.0,1.0,0,p00423,147,1,0,0
unmatched,eval,28,final,othercls_samecont,c017,-0.18349266052246094,42.356597900390625,0.08831837028265,1.0,1.0,1.0,0,p00037,143,1,0,0
unmatched,eval,28,final,samecls_diffcont,c017,0.9118499755859375,58.299869537353516,0.12097742408514023,1.0,1.0,1.0,0,p00279,74,1,0,0
unmatched,eval,28,final,othercls_diffcont,c017,-0.30819129943847656,37.78834915161133,0.0786728486418724,1.0,1.0,1.0,0,p00027,74,1,0,0
selected,eval,28,final,samecls_samecont,c017,-0.3212871551513672,35.29118728637695,0.07369758188724518,1.0,1.0,1.0,0,p00514,146,1,0,2
selected,eval,28,final,othercls_samecont,c017,-0.19725799560546875,38.93988800048828,0.08117391914129257,1.0,1.0,1.0,0,p00617,146,1,0,3
selected,eval,28,final,samecls_diffcont,c017,-0.5578269958496094,46.781761169433594,0.096955306828022,1.0,1.0,1.0,0,p00348,74,1,0,1
selected,eval,28,final,othercls_diffcont,c017,-0.4450225830078125,43.137203216552734,0.08980219066143036,1.0,1.0,1.0,0,p00379,74,1,0,3
constructed,eval,28,final,samecls_samecont,c017,0.32483482360839844,40.690364837646484,0.08483491092920303,1.673353910446167,1.673353910446167,1.673353910446167,0,p00423,147,1,0,0
constructed_min,eval,28,final,samecls_samecont,c017,0.1929168701171875,24.316652297973633,0.050743795931339264,1.0,1.0,1.0,0,p00423,147,1,0,0
constructed,eval,28,final,othercls_samecont,c017,-0.17733192443847656,40.69036865234375,0.08485490828752518,0.960661768913269,0.960661768913269,0.960661768913269,0,p00037,143,1,0,0
constructed_min,eval,28,final,othercls_samecont,c017,-0.11217880249023438,24.316659927368164,0.05074884742498398,0.5740936398506165,0.5740936398506165,0.5740936398506165,0,p00037,143,1,0,0
constructed,eval,28,final,samecls_diffcont,c017,0.6429977416992188,40.690372467041016,0.08467806130647659,0.6979495286941528,0.6979495286941528,0.6979495286941528,0,p00279,74,1,0,0
constructed_min,eval,28,final,samecls_diffcont,c017,0.3883476257324219,24.31665802001953,0.05069347098469734,0.41709616780281067,0.41709616780281067,0.41709616780281067,0,p00279,74,1,0,0
constructed,eval,28,final,othercls_diffcont,c017,-0.3300666809082031,40.690364837646484,0.08468309789896011,1.076796531677246,1.076796531677246,1.076796531677246,0,p00027,74,1,0,0
constructed_min,eval,28,final,othercls_diffcont,c017,-0.2033843994140625,24.316652297973633,0.05069529265165329,0.643496036529541,0.643496036529541,0.643496036529541,0,p00027,74,1,0,0
unmatched,eval,28,readout,samecls_samecont,c017,0.1518688201904297,65.9725341796875,0.1239764466881752,1.0,1.0,1.0,0,p00423,147,44,0,0
unmatched,eval,28,readout,othercls_samecont,c017,-0.28432464599609375,71.97042083740234,0.13589486479759216,1.0,1.0,1.0,0,p00037,143,44,0,0
unmatched,eval,28,readout,samecls_diffcont,c017,0.7912960052490234,106.70829772949219,0.1998089849948883,1.0,1.0,1.0,0,p00279,74,44,0,0
unmatched,eval,28,readout,othercls_diffcont,c017,-0.39171791076660156,75.50186157226562,0.14091640710830688,1.0,1.0,1.0,0,p00027,74,44,0,0
selected,eval,28,readout,samecls_samecont,c017,-0.11138153076171875,63.6985969543457,0.11922162026166916,1.0,1.0,1.0,0,p00815,147,44,0,3
selected,eval,28,readout,othercls_samecont,c017,-0.27605628967285156,64.41511535644531,0.12100479751825333,1.0,1.0,1.0,0,p00270,143,44,0,2
selected,eval,28,readout,samecls_diffcont,c017,0.17050552368164062,76.12956237792969,0.14457540214061737,1.0,1.0,1.0,0,p00364,74,44,0,2
selected,eval,28,readout,othercls_diffcont,c017,-0.39171791076660156,75.50186157226562,0.14091640710830688,1.0,1.0,1.0,0,p00027,74,44,0,0
constructed,eval,28,readout,samecls_samecont,c017,0.26384925842285156,80.03827667236328,0.15058769285678864,1.297811508178711,0.8693474531173706,1.9421112537384033,0,p00423,147,44,0,0
constructed_min,eval,28,readout,samecls_samecont,c017,0.1522846221923828,60.621829986572266,0.11420127749443054,0.9440168738365173,0.6464250087738037,1.0,0,p00423,147,44,0,0
constructed,eval,28,readout,othercls_samecont,c017,-0.2762870788574219,80.03827667236328,0.15048162639141083,1.1252598762512207,0.8846275806427002,1.5657539367675781,0,p00037,143,44,0,0
constructed_min,eval,28,readout,othercls_samecont,c017,-0.170166015625,60.621829986572266,0.11399184912443161,0.8378236889839172,0.48800620436668396,1.0,0,p00037,143,44,0,0
constructed,eval,28,readout,samecls_diffcont,c017,0.5611000061035156,80.03827667236328,0.15046772360801697,0.7486425042152405,0.5082044005393982,1.1104214191436768,0,p00279,74,44,0,0
constructed_min,eval,28,readout,samecls_diffcont,c017,0.34792327880859375,60.621829986572266,0.1139296218752861,0.5606860518455505,0.321506530046463,0.9550866484642029,0,p00279,74,44,0,0
constructed,eval,28,readout,othercls_diffcont,c017,-0.4098491668701172,80.03827667236328,0.1493370234966278,1.0920894145965576,0.8506025671958923,1.580696940422058,0,p00027,74,44,0,0
constructed_min,eval,28,readout,othercls_diffcont,c017,-0.249755859375,60.621829986572266,0.11331605911254883,0.8113176226615906,0.49856600165367126,1.0,0,p00027,74,44,0,0
unmatched,eval,28,task,samecls_samecont,c017,0.0059757232666015625,72.30025482177734,0.1752421259880066,1.0,1.0,1.0,0,p00423,147,74,44,0
unmatched,eval,28,task,othercls_samecont,c017,0.0031337738037109375,121.3724594116211,0.2876218855381012,1.0,1.0,1.0,0,p00037,143,74,44,0
unmatched,eval,28,task,samecls_diffcont,c017,-0.05255126953125,181.45684814453125,0.4027702212333679,1.0,1.0,1.0,0,p00279,74,74,44,0
unmatched,eval,28,task,othercls_diffcont,c017,-0.035213470458984375,155.11016845703125,0.3733062446117401,1.0,1.0,1.0,0,p00027,74,74,44,0
selected,eval,28,task,samecls_samecont,c017,0.015216827392578125,111.62662506103516,0.27291128039360046,1.0,1.0,1.0,0,p00496,146,74,44,1
selected,eval,28,task,othercls_samecont,c017,0.0031337738037109375,121.3724594116211,0.2876218855381012,1.0,1.0,1.0,0,p00037,143,74,44,0
selected,eval,28,task,samecls_diffcont,c017,-0.03163337707519531,171.57919311523438,0.38851413130760193,1.0,1.0,1.0,0,p00692,74,74,44,4
selected,eval,28,task,othercls_diffcont,c017,-0.0366058349609375,161.84173583984375,0.3882666826248169,1.0,1.0,1.0,0,p00328,74,74,44,2
constructed,eval,28,task,samecls_samecont,c017,-0.0019893646240234375,132.55995178222656,0.3162306249141693,1.968077540397644,1.3562474250793457,3.197498083114624,0,p00423,147,74,44,0
constructed_min,eval,28,task,samecls_samecont,c017,0.005985260009765625,72.30025482177734,0.1752421259880066,1.0,1.0,1.0,0,p00423,147,74,44,0
constructed,eval,28,task,othercls_samecont,c017,-0.0008907318115234375,132.55995178222656,0.3137282133102417,1.1345288753509521,0.8589038252830505,1.4502779245376587,0,p00037,143,74,44,0
constructed_min,eval,28,task,othercls_samecont,c017,0.009130477905273438,72.30025482177734,0.1747424304485321,0.5911760330200195,0.3731272220611572,0.7764924168586731,0,p00037,143,74,44,0
constructed,eval,28,task,samecls_diffcont,c017,-0.03165245056152344,132.55995178222656,0.304923951625824,0.7330352067947388,0.6072770953178406,0.9447185397148132,0,p00279,74,74,44,0
constructed_min,eval,28,task,samecls_diffcont,c017,-0.00531768798828125,72.30025482177734,0.17099939286708832,0.3984033763408661,0.22282390296459198,0.6798477172851562,0,p00279,74,74,44,0
constructed,eval,28,task,othercls_diffcont,c017,-0.017366409301757812,132.55992126464844,0.32047420740127563,0.8594005703926086,0.6862642168998718,1.0609291791915894,0,p00027,74,74,44,0
constructed_min,eval,28,task,othercls_diffcont,c017,-0.0011005401611328125,72.30025482177734,0.17583218216896057,0.4694010317325592,0.2163521945476532,0.7476797699928284,0,p00027,74,74,44,0
unmatched,eval,16,final,samecls_samecont,c020,-0.3834800720214844,9.075223922729492,0.10126135498285294,1.0,1.0,1.0,0,p00348,102,1,0,0
unmatched,eval,16,final,othercls_samecont,c020,-0.3631305694580078,9.604548454284668,0.10718372464179993,1.0,1.0,1.0,0,p00027,98,1,0,0
unmatched,eval,16,final,samecls_diffcont,c020,-0.24354934692382812,9.376923561096191,0.10470026731491089,1.0,1.0,1.0,0,p00070,74,1,0,0
