arm,dst_cls,layer,region,effect,mean,lo,hi,n_contents
selected,deploy,16,final,interaction,-0.020835717519124348,-0.12921353022257487,0.0811829113960266,30
selected,deploy,16,readout,class,1.8200608253479005,1.4805618762969972,2.1656943925221763,30
selected,deploy,16,readout,content,0.10398117701212566,-0.26250091711680096,0.4748269486427301,30
selected,deploy,16,readout,interaction,-0.270934263865153,-0.6232657233874003,0.10844774881998671,30
selected,deploy,16,task,class,0.03534390131632487,0.004112722873687745,0.06862211942672729,30
selected,deploy,16,task,content,0.0019436200459798177,-0.05218571662902832,0.05599708080291748,30
selected,deploy,16,task,interaction,-0.014593855539957682,-0.03743994315465292,0.006242888768513997,30
selected,eval,8,final,class,-0.014595953623453777,-0.05000187794367472,0.016651040712992348,30
selected,eval,8,final,content,-0.022924391428629558,-0.0728686547279358,0.029131280581156414,30
selected,eval,8,final,interaction,0.01459201176961263,-0.018724579016367596,0.0541485047340393,30
selected,eval,8,readout,class,-0.4748132069905599,-0.6416069157918295,-0.31647226730982464,30
selected,eval,8,readout,content,-0.03747914632161458,-0.2979469140370687,0.22493790229161578,30
selected,eval,8,readout,interaction,0.09163074493408203,-0.0749970285097758,0.262409340540568,30
selected,eval,8,task,class,-0.07084980010986328,-0.1291678738594055,-0.016705344518025717,30
selected,eval,8,task,content,0.03332939147949219,-0.08341191450754801,0.16037393967310587,30
selected,eval,8,task,interaction,-0.058317375183105466,-0.12498592138290406,0.010442159175872798,30
selected,eval,16,final,class,-0.4019601504007975,-0.5290037115414937,-0.2853218984603882,30
selected,eval,16,final,content,0.10624767939249674,-0.039554549058278404,0.241721123854319,30
selected,eval,16,final,interaction,-0.039533774058024086,-0.18326724131902059,0.1166741116841634,30
selected,eval,16,readout,class,-1.7954696655273437,-2.145309780438741,-1.426842764218648,30
selected,eval,16,readout,content,-0.08337586720784505,-0.6000996343294779,0.42279637575149503,30
selected,eval,16,readout,interaction,0.07084395090738932,-0.2771661122639974,0.4186708323160807,30
selected,eval,16,task,class,-0.012447834014892578,-0.0332861312230428,0.01044711430867513,30
selected,eval,16,task,content,0.004158814748128255,-0.03542041937510173,0.04371729135513306,30
selected,eval,16,task,interaction,-0.004161675771077474,-0.027066571712493895,0.0187396510442098,30
unmatched,deploy,8,final,class,-0.002067311604817708,-0.03330590804417928,0.029291200637817115,30
unmatched,deploy,8,final,content,0.01449413299560547,-0.04170180877049764,0.06472564220428442,30
unmatched,deploy,8,final,interaction,0.014614613850911458,-0.016654081344604492,0.04776058038075765,30
unmatched,deploy,8,readout,class,0.5684153238932291,0.4078022519747416,0.7350903375943502,30
unmatched,deploy,8,readout,content,0.04776191711425781,-0.17713022152582805,0.2536985683441162,30
unmatched,deploy,8,readout,interaction,0.07280705769856771,-0.09169357458750407,0.23937965154647825,30
unmatched,deploy,8,task,class,-0.06228078206380208,-0.1622122597694397,0.031220072110493973,30
unmatched,deploy,8,task,content,0.02099310557047526,-0.10002422968546548,0.1418025612831113,30
unmatched,deploy,8,task,interaction,0.004004923502604166,-0.052213379542032874,0.06240967830022175,30
unmatched,deploy,16,final,class,0.5369574864705403,0.3934379943211873,0.685039792060852,30
unmatched,deploy,16,final,content,0.08745829264322917,-0.11900327603022257,0.2959361481666565,30
unmatched,deploy,16,final,interaction,0.004056549072265625,-0.16053603331247965,0.16617061853408813,30
unmatched,deploy,16,readout,class,2.4242094993591308,2.0302849253018698,2.8304870422681168,30
unmatched,deploy,16,readout,content,-0.06679595311482747,-0.6040282567342122,0.43298027594884236,30
unmatched,deploy,16,readout,interaction,-0.06262852350870768,-0.5459329303105672,0.370661074320475,30
unmatched,deploy,16,task,class,0.037338606516520184,0.004000896612803141,0.07063008864720663,30
unmatched,deploy,16,task,content,0.004100831349690756,-0.05200928846995036,0.056064529418945304,30
unmatched,deploy,16,task,interaction,-0.012505817413330077,-0.03954865376154582,0.01452145020167033,30
unmatched,eval,8,final,class,-0.016693909962972004,-0.04793805042902628,0.01454894463221232,30
unmatched,eval,8,final,content,-0.0041710853576660155,-0.06455427805582682,0.060440969467162806,30
unmatched,eval,8,final,interaction,0.01250009536743164,-0.016673212051391603,0.03956508715947469,30
unmatched,eval,8,readout,class,-0.5373432477315266,-0.7060240491231282,-0.3769772179921468,30
unmatched,eval,8,readout,content,0.17914533615112305,-0.06459482272466024,0.4228551952044169,30
unmatched,eval,8,readout,interaction,0.16251255671183268,-0.037464197476704916,0.38759286165237394,30
unmatched,eval,8,task,class,-0.02922029495239258,-0.08961772521336873,0.02706940412521334,30
unmatched,eval,8,task,content,0.041708914438883464,-0.10403975327809652,0.21254438718159993,30
unmatched,eval,8,task,interaction,-0.03746792475382487,-0.09995577573776246,0.02294854958852132,30
unmatched,eval,16,final,class,-0.47059062321980794,-0.616429693698883,-0.32268695036570233,30
unmatched,eval,16,final,content,0.19575014114379882,0.037468088467915855,0.34988991022109983,30
unmatched,eval,16,final,interaction,0.04166727066040039,-0.09586543401082358,0.1895789392789205,30
unmatched,eval,16,readout,class,-2.1056838989257813,-2.497100025812785,-1.7369314519564314,30
unmatched,eval,16,readout,content,0.301949946085612,-0.2438521933555603,0.8395838069915763,30
unmatched,eval,16,readout,interaction,0.31035296122233075,-0.15651230096817018,0.7915771643320717,30
unmatched,eval,16,task,class,0.002139854431152344,-0.027092919349670407,0.031277468204498296,30
unmatched,eval,16,task,content,-0.002093060811360677,-0.047942746480305984,0.04578802665074666,30
unmatched,eval,16,task,interaction,-0.010416158040364583,-0.04164368947347005,0.016657137870788576,30
