arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
selected,eval,8,task,samecls_samecont,c039,0.2499713897705078,2.206561803817749,0.2995486259460449,1.0,1.0,1.0,0,p00366,74,59,46,1
selected,eval,8,task,othercls_samecont,c039,-5.14984130859375e-05,2.2850615978240967,0.31324130296707153,1.0,1.0,1.0,0,p00204,73,59,46,2
selected,eval,8,task,samecls_diffcont,c039,-0.12496566772460938,3.7287545204162598,0.5242751836776733,1.0,1.0,1.0,0,p00502,59,59,46,3
selected,eval,8,task,othercls_diffcont,c039,-0.12496757507324219,3.6507418155670166,0.5159159898757935,1.0,1.0,1.0,0,p00537,59,59,46,4
constructed,eval,8,task,samecls_samecont,c039,0.7498588562011719,2.5825207233428955,0.34526336193084717,1.7480593919754028,1.4901045560836792,2.2205469608306885,0,p00304,75,59,46,0
constructed_min,eval,8,task,samecls_samecont,c039,0.3749217987060547,1.479753017425537,0.20359505712985992,1.0,1.0,1.0,0,p00304,75,59,46,0
constructed,eval,8,task,othercls_samecont,c039,0.4998912811279297,2.5824661254882812,0.3461458086967468,1.6195005178451538,1.3453067541122437,2.185181140899658,0,p00113,74,59,46,0
constructed_min,eval,8,task,othercls_samecont,c039,0.2499370574951172,1.4800286293029785,0.20374402403831482,0.9268264770507812,0.7790371179580688,0.997527003288269,0,p00113,74,59,46,0
constructed,eval,8,task,samecls_diffcont,c039,-0.24999427795410156,2.582854747772217,0.36000874638557434,0.7162647247314453,0.646666407585144,0.7556424140930176,0,p00066,59,59,46,0
constructed_min,eval,8,task,samecls_diffcont,c039,-0.12499809265136719,1.4798786640167236,0.20000824332237244,0.4157649576663971,0.29121941328048706,0.5037492513656616,0,p00066,59,59,46,0
constructed,eval,8,task,othercls_diffcont,c039,-9.34600830078125e-05,2.5824103355407715,0.35977810621261597,0.7175197601318359,0.6469811201095581,0.7720299959182739,0,p00084,59,59,46,0
constructed_min,eval,8,task,othercls_diffcont,c039,-6.4849853515625e-05,1.4797295331954956,0.19923551380634308,0.41708025336265564,0.29136115312576294,0.5126596689224243,0,p00084,59,59,46,0
unmatched,eval,16,final,samecls_samecont,c039,0.6248798370361328,1.9737787246704102,0.1211901530623436,1.0,1.0,1.0,0,p00304,75,1,0,0
unmatched,eval,16,final,othercls_samecont,c039,-0.1251697540283203,2.178161859512329,0.13375899195671082,1.0,1.0,1.0,0,p00113,74,1,0,0
unmatched,eval,16,final,samecls_diffcont,c039,0.6248226165771484,5.734274864196777,0.3561822772026062,1.0,1.0,1.0,0,p00066,59,1,0,0
unmatched,eval,16,final,othercls_diffcont,c039,-5.340576171875e-05,6.601914882659912,0.4118020534515381,1.0,1.0,1.0,0,p00084,59,1,0,0
selected,eval,16,final,samecls_samecont,c039,0.8748836517333984,2.905224323272705,0.17870496213436127,1.0,1.0,1.0,0,p00366,74,1,0,1
selected,eval,16,final,othercls_samecont,c039,-0.1251697540283203,2.178161859512329,0.13375899195671082,1.0,1.0,1.0,0,p00113,74,1,0,0
selected,eval,16,final,samecls_diffcont,c039,0.37497711181640625,6.031292915344238,0.37476521730422974,1.0,1.0,1.0,0,p00502,59,1,0,3
selected,eval,16,final,othercls_diffcont,c039,9.5367431640625e-05,6.762683868408203,0.42255422472953796,1.0,1.0,1.0,0,p00312,59,1,0,2
constructed,eval,16,final,samecls_samecont,c039,1.2497940063476562,4.122141361236572,0.2527388632297516,2.0883965492248535,2.0883965492248535,2.0883965492248535,0,p00304,75,1,0,0
constructed_min,eval,16,final,samecls_samecont,c039,0.6248798370361328,1.9737787246704102,0.1211901530623436,1.0,1.0,1.0,0,p00304,75,1,0,0
constructed,eval,16,final,othercls_samecont,c039,-0.3751850128173828,4.120792865753174,0.25201815366744995,1.8924363851547241,1.8924363851547241,1.8924363851547241,0,p00113,74,1,0,0
constructed_min,eval,16,final,othercls_samecont,c039,-0.125152587890625,1.9726903438568115,0.12112127244472504,0.9061671495437622,0.9061671495437622,0.9061671495437622,0,p00113,74,1,0,0
constructed,eval,16,final,samecls_diffcont,c039,0.49985313415527344,4.122384548187256,0.2546227276325226,0.7188411355018616,0.7188411355018616,0.7188411355018616,0,p00066,59,1,0,0
constructed_min,eval,16,final,samecls_diffcont,c039,0.2499217987060547,1.973275899887085,0.11952325701713562,0.34420719742774963,0.34420719742774963,0.34420719742774963,0,p00066,59,1,0,0
constructed,eval,16,final,othercls_diffcont,c039,-9.72747802734375e-05,4.121440410614014,0.2540244460105896,0.6243692636489868,0.6243692636489868,0.6243692636489868,0,p00084,59,1,0,0
constructed_min,eval,16,final,othercls_diffcont,c039,-3.4332275390625e-05,1.9732457399368286,0.11864899098873138,0.29897063970565796,0.29897063970565796,0.29897063970565796,0,p00084,59,1,0,0
unmatched,eval,16,readout,samecls_samecont,c039,0.7499942779541016,3.5940024852752686,0.21185868978500366,1.0,1.0,1.0,0,p00304,75,46,0,0
unmatched,eval,16,readout,othercls_samecont,c039,-0.8748970031738281,4.1087751388549805,0.24116888642311096,1.0,1.0,1.0,0,p00113,74,46,0,0
unmatched,eval,16,readout,samecls_diffcont,c039,2.374919891357422,7.68283748626709,0.45387470722198486,1.0,1.0,1.0,0,p00066,59,46,0,0
unmatched,eval,16,readout,othercls_diffcont,c039,-0.7492198944091797,8.244860649108887,0.48699963092803955,1.0,1.0,1.0,0,p00084,59,46,0,0
selected,eval,16,readout,samecls_samecont,c039,0.4999065399169922,4.336666584014893,0.2556263506412506,1.0,1.0,1.0,0,p00912,74,46,0,4
selected,eval,16,readout,othercls_samecont,c039,0.12508010864257812,4.197976112365723,0.24618354439735413,1.0,1.0,1.0,0,p00678,75,46,0,5
selected,eval,16,readout,samecls_diffcont,c039,2.374919891357422,7.68283748626709,0.45387470722198486,1.0,1.0,1.0,0,p00066,59,46,0,0
selected,eval,16,readout,othercls_diffcont,c039,-0.3748626708984375,7.827592372894287,0.4632769823074341,1.0,1.0,1.0,0,p00537,59,46,0,4
constructed,eval,16,readout,samecls_samecont,c039,1.6249160766601562,5.908087730407715,0.3402007818222046,1.8047893047332764,1.187952995300293,2.6275370121002197,0,p00304,75,46,0,0
constructed_min,eval,16,readout,samecls_samecont,c039,0.7499904632568359,3.524280071258545,0.20690637826919556,0.9822595715522766,0.7882490158081055,1.0,0,p00304,75,46,0,0
constructed,eval,16,readout,othercls_samecont,c039,-1.49981689453125,5.907855033874512,0.3449539840221405,1.5776846408843994,0.9798292517662048,2.2810909748077393,0,p00113,74,46,0,0
constructed_min,eval,16,readout,othercls_samecont,c039,-0.749847412109375,3.5246236324310303,0.2086196094751358,0.8653997182846069,0.6548062562942505,1.0,0,p00113,74,46,0,0
constructed,eval,16,readout,samecls_diffcont,c039,1.9998931884765625,5.907699108123779,0.3510933816432953,0.7597504258155823,0.644990086555481,0.9765903353691101,0,p00066,59,46,0,0
constructed_min,eval,16,readout,samecls_diffcont,c039,1.1249122619628906,3.5242438316345215,0.20889410376548767,0.4409294128417969,0.24615119397640228,0.7804276943206787,0,p00066,59,46,0,0
constructed,eval,16,readout,othercls_diffcont,c039,-0.37470054626464844,5.9076642990112305,0.35221654176712036,0.7075400948524475,0.6116629838943481,0.8632678985595703,0,p00084,59,46,0,0
constructed_min,eval,16,readout,othercls_diffcont,c039,-0.12494277954101562,3.524285078048706,0.2092972695827484,0.41011279821395874,0.23278948664665222,0.6921829581260681,0,p00084,59,46,0,0
unmatched,eval,16,task,samecls_samecont,c039,1.9073486328125e-06,4.79799222946167,0.28126341104507446,1.0,1.0,1.0,0,p00304,75,59,46,0
unmatched,eval,16,task,othercls_samecont,c039,-3.62396240234375e-05,5.24092960357666,0.3058955669403076,1.0,1.0,1.0,0,p00113,74,59,46,0
unmatched,eval,16,task,samecls_diffcont,c039,0.1251678466796875,12.7437744140625,0.7363399863243103,1.0,1.0,1.0,0,p00066,59,59,46,0
unmatched,eval,16,task,othercls_diffcont,c039,0.1250629425048828,12.86302661895752,0.7448285818099976,1.0,1.0,1.0,0,p00084,59,59,46,0
selected,eval,16,task,samecls_samecont,c039,-0.12499618530273438,7.267540454864502,0.4255855977535248,1.0,1.0,1.0,0,p00912,74,59,46,4
selected,eval,16,task,othercls_samecont,c039,3.0517578125e-05,7.096198558807373,0.4142507016658783,1.0,1.0,1.0,0,p00446,73,59,46,3
selected,eval,16,task,samecls_diffcont,c039,0.1251678466796875,12.7437744140625,0.7363399863243103,1.0,1.0,1.0,0,p00066,59,59,46,0
selected,eval,16,task,othercls_diffcont,c039,0.0002288818359375,12.914277076721191,0.748934805393219,1.0,1.0,1.0,0,p00138,59,59,46,1
constructed,eval,16,task,samecls_samecont,c039,2.6702880859375e-05,8.911640167236328,0.49430784583091736,1.8859106302261353,1.4782928228378296,2.856217861175537,0,p00304,75,59,46,0
constructed_min,eval,16,task,samecls_samecont,c039,-3.62396240234375e-05,4.776501655578613,0.2801358997821808,0.9947285056114197,0.9658806324005127,1.0,0,p00304,75,59,46,0
constructed,eval,16,task,othercls_samecont,c039,-0.12499237060546875,8.911358833312988,0.4959896206855774,1.742185354232788,1.4754152297973633,2.9333221912384033,0,p00113,74,59,46,0
constructed_min,eval,16,task,othercls_samecont,c039,-1.9073486328125e-06,4.776037216186523,0.28015249967575073,0.9174220561981201,0.825272798538208,1.0,0,p00113,74,59,46,0
constructed,eval,16,task,samecls_diffcont,c039,0.12501907348632812,8.911602020263672,0.5322721600532532,0.7056766152381897,0.6017051339149475,0.7676808834075928,0,p00066,59,59,46,0
constructed_min,eval,16,task,samecls_diffcont,c039,3.4332275390625e-05,4.7759690284729,0.2823052406311035,0.38534972071647644,0.2051275223493576,0.5150833129882812,0,p00066,59,59,46,0
constructed,eval,16,task,othercls_diffcont,c039,0.12502288818359375,8.911386489868164,0.5330778360366821,0.6962776184082031,0.60715252161026,0.7437810897827148,0,p00084,59,59,46,0
constructed_min,eval,16,task,othercls_diffcont,c039,0.0,4.7760796546936035,0.28231337666511536,0.3799298405647278,0.20698459446430206,0.4970225691795349,0,p00084,59,59,46,0
unmatched,eval,8,final,samecls_samecont,c041,-0.1249542236328125,0.6559576392173767,0.10631709545850754,1.0,1.0,1.0,0,p00248,126,1,0,0
unmatched,eval,8,final,othercls_samecont,c041,-0.25000762939453125,0.7956074476242065,0.1291007101535797,1.0,1.0,1.0,0,p00084,125,1,0,0
unmatched,eval,8,final,samecls_diffcont,c041,-0.125030517578125,1.0592728853225708,0.17108699679374695,1.0,1.0,1.0,0,p00072,79,1,0,0
unmatched,eval,8,final,othercls_diffcont,c041,-0.24991989135742188,1.0598816871643066,0.17079424858093262,1.0,1.0,1.0,0,p00000,79,1,0,0
selected,eval,8,final,samecls_samecont,c041,-4.1961669921875e-05,0.5345764756202698,0.08663321286439896,1.0,1.0,1.0,0,p00502,126,1,0,2
selected,eval,8,final,othercls_samecont,c041,-0.12501144409179688,0.6394381523132324,0.10347133874893188,1.0,1.0,1.0,0,p00138,125,1,0,1
selected,eval,8,final,samecls_diffcont,c041,-0.12494850158691406,1.108528733253479,0.17987287044525146,1.0,1.0,1.0,0,p00434,79,1,0,4
selected,eval,8,final,othercls_diffcont,c041,-0.12495613098144531,1.003373622894287,0.16266128420829773,1.0,1.0,1.0,0,p00664,79,1,0,3
constructed,eval,8,final,samecls_samecont,c041,-0.1250152587890625,0.8924402594566345,0.14439281821250916,1.3608804941177368,1.3608804941177368,1.3608804941177368,0,p00248,126,1,0,0
constructed_min,eval,8,final,samecls_samecont,c041,-0.1249542236328125,0.6559576392173767,0.10631709545850754,1.0,1.0,1.0,0,p00248,126,1,0,0
constructed,eval,8,final,othercls_samecont,c041,-0.12505531311035156,0.8924765586853027,0.14476002752780914,1.1220104694366455,1.1220104694366455,1.1220104694366455,0,p00084,125,1,0,0
constructed_min,eval,8,final,othercls_samecont,c041,-0.12497901916503906,0.6561048626899719,0.10649299621582031,0.8244739770889282,0.8244739770889282,0.8244739770889282,0,p00084,125,1,0,0
constructed,eval,8,final,samecls_diffcont,c041,-0.2499256134033203,0.8926154375076294,0.1444549411535263,0.8427289724349976,0.8427289724349976,0.8427289724349976,0,p00072,79,1,0,0
constructed_min,eval,8,final,samecls_diffcont,c041,-0.12497711181640625,0.6556967496871948,0.10632697492837906,0.6192527413368225,0.6192527413368225,0.6192527413368225,0,p00072,79,1,0,0
constructed,eval,8,final,othercls_diffcont,c041,-0.1249847412109375,0.8931772708892822,0.14420783519744873,0.8422448635101318,0.8422448635101318,0.8422448635101318,0,p00000,79,1,0,0
constructed_min,eval,8,final,othercls_diffcont,c041,-0.12500762939453125,0.656150221824646,0.10626152902841568,0.618897020816803,0.618897020816803,0.618897020816803,0,p00000,79,1,0,0
unmatched,eval,8,readout,samecls_samecont,c041,-0.49970054626464844,1.4529017210006714,0.1785561889410019,1.0,1.0,1.0,0,p00248,126,46,0,0
unmatched,eval,8,readout,othercls_samecont,c041,-0.8747692108154297,1.3970030546188354,0.17174232006072998,1.0,1.0,1.0,0,p00084,125,46,0,0
unmatched,eval,8,readout,samecls_diffcont,c041,-1.3749160766601562,1.5507749319076538,0.19187715649604797,1.0,1.0,1.0,0,p00072,79,46,0,0
unmatched,eval,8,readout,othercls_diffcont,c041,-1.6245899200439453,1.4927939176559448,0.18627382814884186,1.0,1.0,1.0,0,p00000,79,46,0,0
selected,eval,8,readout,samecls_samecont,c041,-0.49970054626464844,1.4529017210006714,0.1785561889410019,1.0,1.0,1.0,0,p00248,126,46,0,0
selected,eval,8,readout,othercls_samecont,c041,-0.8747692108154297,1.3970030546188354,0.17174232006072998,1.0,1.0,1.0,0,p00084,125,46,0,0
selected,eval,8,readout,samecls_diffcont,c041,-1.3749160766601562,1.5507749319076538,0.19187715649604797,1.0,1.0,1.0,0,p00072,79,46,0,0
selected,eval,8,readout,othercls_diffcont,c041,-1.124746322631836,1.6066399812698364,0.19878047704696655,1.0,1.0,1.0,0,p00672,79,46,0,4
constructed,eval,8,readout,samecls_samecont,c041,-0.499786376953125,1.473300576210022,0.18236589431762695,1.089802622795105,0.6179633736610413,1.7335420846939087,0,p00248,126,46,0,0
constructed_min,eval,8,readout,samecls_samecont,c041,-0.7496604919433594,1.2305878400802612,0.15230797231197357,0.9038807153701782,0.461808979511261,1.0,0,p00248,126,46,0,0
constructed,eval,8,readout,othercls_samecont,c041,-1.1246891021728516,1.4733848571777344,0.18168851733207703,1.0914636850357056,0.6959306597709656,1.5724081993103027,0,p00084,125,46,0,0
constructed_min,eval,8,readout,othercls_samecont,c041,-1.1246910095214844,1.2308037281036377,0.15202274918556213,0.9109952449798584,0.5103034377098083,1.0,0,p00084,125,46,0,0
constructed,eval,8,readout,samecls_diffcont,c041,-1.4998302459716797,1.4733612537384033,0.18176688253879547,0.9482861161231995,0.7828074097633362,1.3947346210479736,0,p00072,79,46,0,0
constructed_min,eval,8,readout,samecls_diffcont,c041,-1.4999370574951172,1.230737566947937,0.1520843356847763,0.795757532119751,0.4978398084640503,1.0,0,p00072,79,46,0,0
constructed,eval,8,readout,othercls_diffcont,c041,-1.74951171875,1.4734162092208862,0.18235476315021515,0.9738402962684631,0.7475378513336182,1.4017456769943237,0,p00000,79,46,0,0
constructed_min,eval,8,readout,othercls_diffcont,c041,-1.6247177124023438,1.2305870056152344,0.1524582803249359,0.8188546299934387,0.47540953755378723,1.0,0,p00000,79,46,0,0
unmatched,eval,8,task,samecls_samecont,c041,-0.24990463256835938,1.6329821348190308,0.20484164357185364,1.0,1.0,1.0,0,p00248,126,79,46,0
unmatched,eval,8,task,othercls_samecont,c041,-0.2500190734863281,2.0268006324768066,0.258770227432251,1.0,1.0,1.0,0,p00084,125,79,46,0
unmatched,eval,8,task,samecls_diffcont,c041,-0.12492752075195312,2.6022911071777344,0.33002060651779175,1.0,1.0,1.0,0,p00072,79,79,46,0
unmatched,eval,8,task,othercls_diffcont,c041,0.12502098083496094,2.726618528366089,0.34530049562454224,1.0,1.0,1.0,0,p00000,79,79,46,0
selected,eval,8,task,samecls_samecont,c041,-0.12490653991699219,1.7033888101577759,0.2173791378736496,1.0,1.0,1.0,0,p00688,126,79,46,4
selected,eval,8,task,othercls_samecont,c041,-0.24980545043945312,1.526548981666565,0.19541051983833313,1.0,1.0,1.0,0,p00312,125,79,46,2
selected,eval,8,task,samecls_diffcont,c041,-0.24982070922851562,2.5538737773895264,0.32540106773376465,1.0,1.0,1.0,0,p00291,79,79,46,1
selected,eval,8,task,othercls_diffcont,c041,-0.2498912811279297,2.7321112155914307,0.3471667170524597,1.0,1.0,1.0,0,p00956,79,79,46,5
constructed,eval,8,task,samecls_samecont,c041,-0.2499713897705078,2.2471530437469482,0.28233543038368225,1.4079976081848145,1.0454363822937012,3.8936688899993896,0,p00248,126,79,46,0
constructed_min,eval,8,task,samecls_samecont,c041,-0.24997711181640625,1.58475923538208,0.19894689321517944,0.9843932390213013,0.6464506387710571,1.0,0,p00248,126,79,46,0
constructed,eval,8,task,othercls_samecont,c041,-0.1250438690185547,2.247095823287964,0.28509798645973206,1.2031465768814087,0.5774438381195068,3.5774505138397217,0,p00084,125,79,46,0
constructed_min,eval,8,task,othercls_samecont,c041,-0.12505340576171875,1.584777593612671,0.1999981552362442,0.8415365219116211,0.3565627336502075,1.0,0,p00084,125,79,46,0
constructed,eval,8,task,samecls_diffcont,c041,-0.37488746643066406,2.2470924854278564,0.28858426213264465,0.8812481760978699,0.5925715565681458,1.4377052783966064,0,p00072,79,79,46,0
constructed_min,eval,8,task,samecls_diffcont,c041,-0.37490081787109375,1.5848019123077393,0.2007443904876709,0.6524448394775391,0.1521884799003601,0.8877609372138977,0,p00072,79,79,46,0
constructed,eval,8,task,othercls_diffcont,c041,-0.12489128112792969,2.24715256690979,0.29000240564346313,0.8532773852348328,0.563036322593689,1.6194733381271362,0,p00000,79,79,46,0
constructed_min,eval,8,task,othercls_diffcont,c041,-0.24994659423828125,1.584700107574463,0.20124106109142303,0.632170557975769,0.14460302889347076,1.0,0,p00000,79,79,46,0
unmatched,eval,16,final,samecls_samecont,c041,0.2500495910644531,3.166383981704712,0.2021978348493576,1.0,1.0,1.0,0,p00248,126,1,0,0
unmatched,eval,16,final,othercls_samecont,c041,-0.624755859375,3.1716690063476562,0.2027834951877594,1.0,1.0,1.0,0,p00084,125,1,0,0
unmatched,eval,16,final,samecls_diffcont,c041,-0.3744335174560547,4.455859184265137,0.2814444899559021,1.0,1.0,1.0,0,p00072,79,1,0,0
unmatched,eval,16,final,othercls_diffcont,c041,-0.8735885620117188,6.129328727722168,0.38763290643692017,1.0,1.0,1.0,0,p00000,79,1,0,0
selected,eval,16,final,samecls_samecont,c041,0.2500495910644531,3.166383981704712,0.2021978348493576,1.0,1.0,1.0,0,p00248,126,1,0,0
selected,eval,16,final,othercls_samecont,c041,-0.8742961883544922,3.0337061882019043,0.19408001005649567,1.0,1.0,1.0,0,p00312,125,1,0,2
selected,eval,16,final,samecls_diffcont,c041,-0.4997978210449219,4.256167411804199,0.2664531171321869,1.0,1.0,1.0,0,p00434,79,1,0,4
selected,eval,16,final,othercls_diffcont,c041,-0.623870849609375,4.36986780166626,0.2764076292514801,1.0,1.0,1.0,0,p00621,79,1,0,2
constructed,eval,16,final,samecls_samecont,c041,0.25010108947753906,4.230015277862549,0.2693268656730652,1.3361645936965942,1.3361645936965942,1.3361645936965942,0,p00248,126,1,0,0
constructed_min,eval,16,final,samecls_samecont,c041,0.2500495910644531,3.166383981704712,0.2021978348493576,1.0,1.0,1.0,0,p00248,126,1,0,0
constructed,eval,16,final,othercls_samecont,c041,-0.9994106292724609,4.229959011077881,0.2700478732585907,1.3339381217956543,1.3339381217956543,1.3339381217956543,0,p00084,125,1,0,0
constructed_min,eval,16,final,othercls_samecont,c041,-0.7496223449707031,3.170583486557007,0.20271378755569458,0.9983336925506592,0.9983336925506592,0.9983336925506592,0,p00084,125,1,0,0
constructed,eval,16,final,samecls_diffcont,c041,-0.3744220733642578,4.230456829071045,0.2676534652709961,0.9494937062263489,0.9494937062263489,0.9494937062263489,0,p00072,79,1,0,0
constructed_min,eval,16,final,samecls_diffcont,c041,-0.2496204376220703,3.167503595352173,0.20151005685329437,0.7106113433837891,0.7106113433837891,0.7106113433837891,0,p00072,79,1,0,0
constructed,eval,16,final,othercls_diffcont,c041,-0.4992408752441406,4.230678081512451,0.2702696919441223,0.6902567148208618,0.6902567148208618,0.6902567148208618,0,p00000,79,1,0,0
constructed_min,eval,16,final,othercls_diffcont,c041,-0.3745288848876953,3.1659460067749023,0.2024727165699005,0.5165955424308777,0.5165955424308777,0.5165955424308777,0,p00000,79,1,0,0
unmatched,eval,16,readout,samecls_samecont,c041,0.2501087188720703,5.56812047958374,0.3299817442893982,1.0,1.0,1.0,0,p00248,126,46,0,0
unmatched,eval,16,readout,othercls_samecont,c041,-3.4988231658935547,5.024094104766846,0.2957020103931427,1.0,1.0,1.0,0,p00084,125,46,0,0
unmatched,eval,16,readout,samecls_diffcont,c041,-1.1248493194580078,5.3610992431640625,0.3207962214946747,1.0,1.0,1.0,0,p00072,79,46,0,0
unmatched,eval,16,readout,othercls_diffcont,c041,-3.3736019134521484,5.382392883300781,0.32004597783088684,1.0,1.0,1.0,0,p00000,79,46,0,0
selected,eval,16,readout,samecls_samecont,c041,0.2501087188720703,5.56812047958374,0.3299817442893982,1.0,1.0,1.0,0,p00248,126,46,0,0
selected,eval,16,readout,othercls_samecont,c041,-3.1244678497314453,4.120551109313965,0.24354426562786102,1.0,1.0,1.0,0,p00537,125,46,0,4
selected,eval,16,readout,samecls_diffcont,c041,-1.7499008178710938,4.71625280380249,0.2812095284461975,1.0,1.0,1.0,0,p00291,79,46,0,1
selected,eval,16,readout,othercls_diffcont,c041,-2.624135971069336,6.164751052856445,0.3658709228038788,1.0,1.0,1.0,0,p00094,79,46,0,1
constructed,eval,16,readout,samecls_samecont,c041,0.3750724792480469,5.333951950073242,0.31774380803108215,1.009107232093811,0.5673071146011353,1.3640973567962646,0,p00248,126,46,0,0
constructed_min,eval,16,readout,samecls_samecont,c041,0.2501029968261719,4.6103949546813965,0.2736637592315674,0.8625438809394836,0.37881919741630554,1.0,0,p00248,126,46,0,0
constructed,eval,16,readout,othercls_samecont,c041,-3.8733901977539062,5.333456993103027,0.31702861189842224,1.1148760318756104,0.7553871273994446,2.2072486877441406,0,p00084,125,46,0,0
constructed_min,eval,16,readout,othercls_samecont,c041,-3.3738040924072266,4.610446929931641,0.27264878153800964,0.9385977983474731,0.6041436195373535,1.0,0,p00084,125,46,0,0
constructed,eval,16,readout,samecls_diffcont,c041,-0.9999179840087891,5.33401346206665,0.31740668416023254,0.9810230135917664,0.6945313215255737,1.306482195854187,0,p00072,79,46,0,0
constructed_min,eval,16,readout,samecls_diffcont,c041,-0.9999485015869141,4.610074520111084,0.27343857288360596,0.8400380611419678,0.3146592676639557,1.0,0,p00072,79,46,0,0
constructed,eval,16,readout,othercls_diffcont,c041,-3.249135971069336,5.334117889404297,0.31688958406448364,0.9906606078147888,0.6902567148208618,1.5293079614639282,0,p00000,79,46,0,0
constructed_min,eval,16,readout,othercls_diffcont,c041,-3.1243057250976562,4.610146999359131,0.27303653955459595,0.8438288569450378,0.467937707901001,1.0,0,p00000,79,46,0,0
unmatched,eval,16,task,samecls_samecont,c041,-0.12494659423828125,4.494956970214844,0.2607114613056183,1.0,1.0,1.0,0,p00248,126,79,46,0
unmatched,eval,16,task,othercls_samecont,c041,0.12501907348632812,5.5589213371276855,0.322095662355423,1.0,1.0,1.0,0,p00084,125,79,46,0
unmatched,eval,16,task,samecls_diffcont,c041,-0.249847412109375,7.324819564819336,0.4213617444038391,1.0,1.0,1.0,0,p00072,79,79,46,0
unmatched,eval,16,task,othercls_diffcont,c041,-0.2497386932373047,7.899592399597168,0.4543570876121521,1.0,1.0,1.0,0,p00000,79,79,46,0
selected,eval,16,task,samecls_samecont,c041,-0.12482643127441406,4.858628749847412,0.2794833481311798,1.0,1.0,1.0,0,p00808,126,79,46,5
selected,eval,16,task,othercls_samecont,c041,-0.12483406066894531,4.540116786956787,0.2613367438316345,1.0,1.0,1.0,0,p00312,125,79,46,2
selected,eval,16,task,samecls_diffcont,c041,-0.249847412109375,7.324819564819336,0.4213617444038391,1.0,1.0,1.0,0,p00072,79,79,46,0
selected,eval,16,task,othercls_diffcont,c041,-0.24982452392578125,7.639881134033203,0.43944618105888367,1.0,1.0,1.0,0,p00672,79,79,46,4
constructed,eval,16,task,samecls_samecont,c041,3.62396240234375e-05,6.319782733917236,0.3633897304534912,1.4285181760787964,1.0784598588943481,1.9768788814544678,0,p00248,126,79,46,0
constructed_min,eval,16,task,samecls_samecont,c041,-0.1248626708984375,4.395581245422363,0.25456422567367554,0.9821715950965881,0.7159957885742188,1.0,0,p00248,126,79,46,0
constructed,eval,16,task,othercls_samecont,c041,0.12505722045898438,6.319864273071289,0.36284682154655457,1.1968615055084229,0.5459180474281311,1.9461387395858765,0,p00084,125,79,46,0
constructed_min,eval,16,task,othercls_samecont,c041,9.918212890625e-05,4.395744800567627,0.2545190453529358,0.8154203295707703,0.36517804861068726,1.0,0,p00084,125,79,46,0
constructed,eval,16,task,samecls_diffcont,c041,-0.24985504150390625,6.3195013999938965,0.3669765591621399,0.8834353685379028,0.684109091758728,1.4201992750167847,0,p00072,79,79,46,0
constructed_min,eval,16,task,samecls_diffcont,c041,-0.24988937377929688,4.3957743644714355,0.2546965181827545,0.6271519660949707,0.34605512022972107,0.9500061869621277,0,p00072,79,79,46,0
constructed,eval,16,task,othercls_diffcont,c041,-0.2497425079345703,6.319888114929199,0.3687833249568939,0.8205041885375977,0.6618972420692444,1.2575891017913818,0,p00000,79,79,46,0
constructed_min,eval,16,task,othercls_diffcont,c041,-0.2498035430908203,4.39545202255249,0.2554151713848114,0.5823097825050354,0.3348192870616913,0.8412322998046875,0,p00000,79,79,46,0
unmatched,eval,8,final,samecls_samecont,c042,0.12494087219238281,0.7587292790412903,0.12240954488515854,1.0,1.0,1.0,0,p00291,109,1,0,0
unmatched,eval,8,final,othercls_samecont,c042,0.12489509582519531,0.6118261814117432,0.09836579114198685,1.0,1.0,1.0,0,p00000,107,1,0,0
unmatched,eval,8,final,samecls_diffcont,c042,0.24979591369628906,0.9188337922096252,0.1471044272184372,1.0,1.0,1.0,0,p00017,79,1,0,0
unmatched,eval,8,final,othercls_diffcont,c042,0.12490653991699219,0.8572984933853149,0.13830740749835968,1.0,1.0,1.0,0,p00002,79,1,0,0
selected,eval,8,final,samecls_samecont,c042,0.12494087219238281,0.7587292790412903,0.12240954488515854,1.0,1.0,1.0,0,p00291,109,1,0,0
selected,eval,8,final,othercls_samecont,c042,0.12499809265136719,0.6162079572677612,0.09920942038297653,1.0,1.0,1.0,0,p00672,108,1,0,4
selected,eval,8,final,samecls_diffcont,c042,0.2499408721923828,0.9398122429847717,0.15084923803806305,1.0,1.0,1.0,0,p00054,79,1,0,1
selected,eval,8,final,othercls_diffcont,c042,0.12476921081542969,1.0824391841888428,0.17402711510658264,1.0,1.0,1.0,0,p00436,79,1,0,5
constructed,eval,8,final,samecls_samecont,c042,0.12488555908203125,0.78646320104599,0.12688413262367249,1.0368281602859497,1.0368281602859497,1.0368281602859497,0,p00291,109,1,0,0
constructed_min,eval,8,final,samecls_samecont,c042,0.12488174438476562,0.6115305423736572,0.09862017631530762,0.8063827157020569,0.8063827157020569,0.8063827157020569,0,p00291,109,1,0,0
constructed,eval,8,final,othercls_samecont,c042,0.12490081787109375,0.7867648005485535,0.12624326348304749,1.2857767343521118,1.2857767343521118,1.2857767343521118,0,p00000,107,1,0,0
constructed_min,eval,8,final,othercls_samecont,c042,0.12489509582519531,0.6118261814117432,0.09836579114198685,1.0,1.0,1.0,0,p00000,107,1,0,0
